gene,kTotal,kWithin,kOut,kDiff,module
ENSG00000099204.18,94.52749577,93.65578329,0.871712484,92.7840708,34
ENSG00000204843.12,94.52107705,77.88216645,16.6389106,61.24325585,34
ENSG00000105671.11,94.49892673,91.42541619,3.073510539,88.35190565,34
ENSG00000135363.11,94.47876971,85.21102964,9.267740071,75.94328957,72
ENSG00000145982.11,94.47449973,94.30524372,0.16925601,94.13598771,34
ENSG00000172269.18,94.45413995,94.03779207,0.416347872,93.6214442,34
ENSG00000213619.9,94.39013036,83.98723465,10.40289571,73.58433894,34
ENSG00000198833.6,94.38270571,92.1331692,2.249536509,89.88363269,72
ENSG00000047621.11,94.35264643,36.7071861,57.64546033,-20.93827423,34
ENSG00000029639.10,94.29232668,66.47874474,27.81358194,38.6651628,34
ENSG00000272333.5,94.25895536,62.56883853,31.69011683,30.8787217,34
ENSG00000089693.10,94.24013196,39.65788156,54.5822504,-14.92436885,34
ENSG00000146592.16,94.23810169,93.66174624,0.576355453,93.08539078,72
ENSG00000239998.5,94.18040712,91.05139703,3.12901009,87.92238694,72
ENSG00000103274.10,94.14574252,82.67942515,11.46631737,71.21310778,34
ENSG00000204054.13,94.14422983,88.30488215,5.839347689,82.46553446,72
ENSG00000130706.12,94.09224289,80.67376888,13.41847401,67.25529487,34
ENSG00000131591.17,94.06615832,93.98667652,0.079481799,93.90719472,34
ENSG00000138835.22,94.05673013,83.31960609,10.73712405,72.58248204,72
ENSG00000100413.16,94.00439231,88.74285154,5.261540769,83.48131077,34
ENSG00000134262.12,93.97772136,77.48689072,16.49083064,60.99606008,34
ENSG00000154822.17,93.95150086,57.51668644,36.43481442,21.08187202,72
ENSG00000110060.8,93.93217607,67.73456958,26.19760649,41.53696308,72
ENSG00000154310.16,93.91683541,93.61437171,0.302463706,93.311908,34
ENSG00000177731.15,93.83391714,61.31621767,32.51769947,28.79851821,34
ENSG00000188636.3,93.79481533,92.54733059,1.247484745,91.29984584,34
ENSG00000164054.15,93.76719407,83.55277244,10.21442163,73.33835081,72
ENSG00000084676.15,93.76431986,76.46509257,17.29922729,59.16586527,72
ENSG00000260565.6,93.7613208,71.3316722,22.42964859,48.90202361,34
ENSG00000160408.14,93.75551978,93.59600719,0.159512588,93.43649461,34
ENSG00000173436.13,93.73664179,74.04672457,19.68991722,54.35680735,34
ENSG00000180035.12,93.69843762,93.49936736,0.199070262,93.3002971,34
ENSG00000125843.10,93.66315065,63.00901467,30.65413598,32.3548787,34
ENSG00000127152.17,93.65798202,93.37174292,0.286239098,93.08550382,34
ENSG00000028839.9,93.62743488,69.22672251,24.40071236,44.82601015,72
ENSG00000099203.6,93.59450151,75.15191518,18.44258634,56.70932884,34
ENSG00000213626.11,93.57460611,93.20386844,0.370737671,92.83313076,34
ENSG00000264364.2,93.55712196,89.81222208,3.744899879,86.0673222,34
ENSG00000172081.13,93.51859986,76.8581288,16.66047106,60.19765773,72
ENSG00000167543.15,93.47770334,93.40478466,0.072918682,93.33186597,34
ENSG00000237190.3,93.47188769,82.58658559,10.8853021,71.70128349,34
ENSG00000163956.10,93.45514301,80.22306054,13.23208247,66.99097807,72
ENSG00000163110.14,93.44650329,43.24360255,50.20290074,-6.959298193,34
ENSG00000165959.11,93.39222404,91.52572526,1.866498779,89.65922648,72
ENSG00000155189.11,93.27905654,79.28315957,13.99589698,65.28726259,34
ENSG00000182173.12,93.27307393,93.20674338,0.066330557,93.14041282,34
ENSG00000143569.18,93.27013557,89.64597329,3.624162281,86.02181101,34
ENSG00000139842.14,93.26488507,77.97090966,15.29397541,62.67693425,34
ENSG00000127526.14,93.24453613,74.94645942,18.29807672,56.6483827,34
ENSG00000163154.5,93.23265743,90.40318191,2.829475522,87.57370639,72
ENSG00000185219.16,93.22548933,85.17230109,8.053188248,77.11911284,72
ENSG00000144136.10,93.21620672,90.8760054,2.340201316,88.53580409,34
ENSG00000261490.1,93.21392217,88.91016419,4.303757972,84.60640622,72
ENSG00000198736.11,93.17290691,91.31677847,1.85612844,89.46065003,72
ENSG00000135446.16,93.15659691,92.86744176,0.289155153,92.57828661,34
ENSG00000233369.7,93.13949968,90.6600062,2.479493479,88.18051272,72
ENSG00000115946.7,93.12872699,88.8369153,4.291811693,84.54510361,34
ENSG00000106603.18,93.10945919,53.11273881,39.99672038,13.11601842,72
ENSG00000159753.13,93.07915767,93.0070152,0.072142469,92.93487273,34
ENSG00000261505.1,93.03739026,88.54787882,4.489511432,84.05836739,34
ENSG00000163964.14,93.03635184,82.1537389,10.88261294,71.27112596,72
ENSG00000185220.11,92.99035652,63.7833027,29.20705381,34.57624889,72
ENSG00000105669.13,92.93909868,49.67730049,43.26179819,6.415502293,34
ENSG00000188603.18,92.88485607,82.44884174,10.43601433,72.01282741,34
ENSG00000100865.14,92.83107867,25.94850168,66.88257699,-40.93407531,34
ENSG00000131797.12,92.78449785,92.64266937,0.14182848,92.50084089,34
ENSG00000186166.8,92.7831834,91.69453134,1.088652068,90.60587927,34
ENSG00000058668.14,92.77900602,77.51222261,15.2667834,62.24543921,72
ENSG00000154237.12,92.77228821,78.67263008,14.09965813,64.57297195,72
ENSG00000101347.8,92.76387715,44.16220991,48.60166725,-4.439457342,34
ENSG00000121851.12,92.74467309,57.43323324,35.31143985,22.1217934,72
ENSG00000169764.15,92.71638075,79.95505664,12.76132411,67.19373253,72
ENSG00000151779.12,92.68910331,92.14271208,0.546391239,91.59632084,34
ENSG00000130254.11,92.65899651,69.34125985,23.31773666,46.02352318,34
ENSG00000172932.14,92.60301038,51.88765723,40.71535315,11.17230407,72
ENSG00000162714.12,92.57303594,91.91042045,0.662615495,91.24780495,34
ENSG00000196182.10,92.57061901,74.49443982,18.07617919,56.41826062,72
ENSG00000099917.17,92.51240482,90.81188751,1.700517308,89.11137021,34
ENSG00000113460.12,92.45637666,77.93838416,14.5179925,63.42039166,34
ENSG00000115159.15,92.42551815,60.18728385,32.2382343,27.94904955,34
ENSG00000139180.10,92.36427775,89.40937948,2.954898268,86.45448122,34
ENSG00000088038.17,92.36263555,48.27740958,44.08522598,4.192183598,34
ENSG00000118596.11,92.35886053,72.93186102,19.42699951,53.50486152,34
ENSG00000172164.13,92.34984319,80.6319837,11.71785949,68.9141242,34
ENSG00000062282.14,92.29498663,90.0637259,2.231260726,87.83246518,72
ENSG00000188827.10,92.28226956,69.21076475,23.07150481,46.13925994,34
ENSG00000223705.9,92.24538294,92.13934762,0.106035326,92.03331229,34
ENSG00000248996.1,92.23214142,88.4677557,3.764385723,84.70336997,72
ENSG00000072135.12,92.21963383,71.07173447,21.14789936,49.92383511,34
ENSG00000197892.12,92.1922981,73.21337433,18.97892377,54.23445055,34
ENSG00000081019.13,92.14580767,86.04993351,6.095874157,79.95405935,72
ENSG00000279253.1,92.05180257,82.5371927,9.514609876,73.02258282,72
ENSG00000138964.16,92.04174964,63.81962034,28.2221293,35.59749104,34
ENSG00000177595.17,92.01998471,91.85355153,0.166433182,91.68711835,34
ENSG00000069424.14,91.97027695,79.3584851,12.61179185,66.74669325,34
ENSG00000163235.15,91.94629784,91.32555178,0.620746064,90.70480571,72
ENSG00000125835.18,91.94317711,90.92461462,1.018562491,89.90605213,34
ENSG00000156787.16,91.9305392,91.09134472,0.839194472,90.25215025,34
ENSG00000141401.11,91.91333201,90.54215857,1.371173435,89.17098514,72
ENSG00000184436.11,91.91258989,90.86917718,1.043412711,89.82576447,34
ENSG00000176142.12,91.90339704,59.52694937,32.37644766,27.15050171,72
ENSG00000117481.10,91.88563605,85.63376079,6.251875267,79.38188552,34
ENSG00000206053.12,91.88189624,81.21291528,10.66898097,70.54393431,34
ENSG00000162413.16,91.86171303,87.41141023,4.4503028,82.96110743,72
ENSG00000175756.13,91.83112855,64.67593159,27.15519696,37.52073463,72
ENSG00000132879.13,91.77205025,91.71255758,0.059492667,91.65306492,34
ENSG00000116704.7,91.75503007,46.04984692,45.70518315,0.344663778,34
ENSG00000161955.16,91.74255498,72.31115035,19.43140463,52.87974572,72
ENSG00000128294.15,91.73478666,73.92654089,17.80824578,56.11829511,72
ENSG00000117625.13,91.72249931,46.72606552,44.99643379,1.729631736,34
ENSG00000123159.15,91.69895403,91.6312368,0.067717235,91.56351956,34
ENSG00000113971.19,91.64848857,50.76948808,40.87900049,9.890487594,72
ENSG00000132196.13,91.64702177,88.96779885,2.679222918,86.28857593,34
ENSG00000187815.9,91.64613342,50.04147686,41.60465655,8.43682031,72
ENSG00000136273.11,91.61189702,83.51566198,8.096235046,75.41942693,34
ENSG00000106591.3,91.60387382,72.35462758,19.24924624,53.10538134,34
ENSG00000100307.12,91.58799396,67.80847139,23.77952257,44.02894882,72
ENSG00000108666.9,91.5250111,69.93677896,21.58823213,48.34854683,34
ENSG00000090447.11,91.49824972,90.14020881,1.358040906,88.78216791,34
ENSG00000168758.10,91.46518702,91.28062948,0.184557535,91.09607195,34
ENSG00000164284.14,91.42229012,54.03170538,37.39058474,16.64112064,34
ENSG00000220008.3,91.41461304,89.57134496,1.84326808,87.72807688,72
ENSG00000186469.8,91.39659036,56.42679011,34.96980025,21.45698986,34
ENSG00000169683.7,91.36014256,91.24608685,0.114055718,91.13203113,34
ENSG00000070423.17,91.35249798,91.24459887,0.107899106,91.13669977,34
ENSG00000198841.3,91.25406356,39.04343548,52.21062809,-13.16719261,34
ENSG00000175166.16,91.19565228,67.34592105,23.84973123,43.49618982,34
ENSG00000100316.15,91.12854947,91.02577796,0.10277151,90.92300645,34
ENSG00000162341.16,91.12291875,56.63387601,34.48904274,22.14483327,72
ENSG00000119535.17,91.11988321,87.7446051,3.375278107,84.36932699,72
ENSG00000153113.23,91.10030055,29.09926942,62.00103113,-32.90176171,34
ENSG00000105723.11,91.08536897,46.59356587,44.4918031,2.101762776,34
ENSG00000075336.11,91.03821671,75.42619045,15.61202626,59.81416418,34
ENSG00000281991.1,90.99730026,69.39982059,21.59747967,47.80234091,72
ENSG00000005469.11,90.99725682,78.67110481,12.326152,66.34495281,34
ENSG00000073169.13,90.9724343,75.88243869,15.08999561,60.79244309,34
ENSG00000133812.15,90.96367135,81.72165787,9.242013486,72.47964438,72
ENSG00000135686.12,90.9429027,84.79453042,6.148372281,78.64615814,34
ENSG00000170325.14,90.88443063,37.49523032,53.3892003,-15.89396998,34
ENSG00000240849.10,90.84336011,89.72184605,1.121514055,88.600332,34
ENSG00000141971.12,90.81445178,67.22607252,23.58837926,43.63769327,34
ENSG00000106263.17,90.79282457,90.50692826,0.285896311,90.22103195,34
ENSG00000125741.4,90.76988284,47.41320828,43.35667456,4.056533719,34
ENSG00000138430.15,90.75938076,87.93463861,2.824742147,85.10989646,34
ENSG00000132718.8,90.70237801,58.49811324,32.20426477,26.29384847,34
ENSG00000245958.6,90.65637621,86.3915296,4.264846619,82.12668298,72
ENSG00000060971.17,90.64855317,24.53582091,66.11273226,-41.57691135,34
ENSG00000214160.9,90.63309522,90.42609736,0.206997861,90.2190995,34
ENSG00000165312.6,90.61526182,78.6926676,11.92259422,66.77007338,72
ENSG00000138399.17,90.59428349,47.23225913,43.36202436,3.870234766,34
ENSG00000100567.12,90.58936537,58.20273037,32.38663501,25.81609536,72
ENSG00000137814.10,90.55955013,84.92629597,5.633254156,79.29304182,34
ENSG00000117748.9,90.55621035,51.25266013,39.30355022,11.94910991,34
ENSG00000236859.6,90.55326505,63.46426311,27.08900194,36.37526117,72
ENSG00000152944.8,90.54303296,52.73618843,37.80684454,14.92934389,34
ENSG00000121417.13,90.50835802,56.83689927,33.67145875,23.16544052,34
ENSG00000105254.11,90.44302599,53.85395187,36.58907412,17.26487775,34
ENSG00000148730.6,90.43366401,51.28741824,39.14624577,12.14117248,72
ENSG00000197283.14,90.43132685,90.09544783,0.33587902,89.75956881,34
ENSG00000099901.16,90.28909572,89.84489184,0.444203883,89.40068796,34
ENSG00000159210.9,90.27165355,69.19842942,21.07322413,48.1252053,34
ENSG00000108953.16,90.24602836,51.73593692,38.51009144,13.22584548,72
ENSG00000269044.2,90.24148743,51.1877831,39.05370433,12.13407877,34
ENSG00000128708.12,90.23502411,87.53114793,2.703876173,84.82727176,72
ENSG00000137806.8,90.21620145,85.30271855,4.913482902,80.38923565,72
ENSG00000132801.6,90.17360452,86.43285809,3.740746428,82.69211166,72
ENSG00000187231.13,90.12095969,61.52033434,28.60062535,32.91970899,72
ENSG00000142875.19,90.05299749,86.68117708,3.371820404,83.30935668,34
ENSG00000198690.9,90.05186842,83.35917675,6.692691669,76.66648508,34
ENSG00000151665.12,90.02886933,80.25044505,9.778424272,70.47202078,72
ENSG00000135679.22,90.01178444,88.55053555,1.461248892,87.08928666,72
ENSG00000100364.18,89.98690211,84.13100255,5.855899563,78.27510299,72
ENSG00000096080.11,89.97517809,81.01619346,8.958984625,72.05720884,34
ENSG00000197448.13,89.96415442,71.46748271,18.49667171,52.97081101,34
ENSG00000146281.5,89.94411369,50.35228216,39.59183153,10.76045063,34
ENSG00000184898.6,89.83583073,47.44994453,42.38588619,5.064058337,72
ENSG00000112305.14,89.83361173,51.65022446,38.18338726,13.4668372,34
ENSG00000117242.7,89.82182284,51.50991194,38.31191089,13.19800105,72
ENSG00000138413.13,89.802321,85.78646337,4.015857628,81.77060575,72
ENSG00000132155.11,89.79696524,78.05018509,11.74678016,66.30340493,72
ENSG00000122678.16,89.77733807,79.93732816,9.840009918,70.09731824,34
ENSG00000240038.6,89.72762812,70.27039692,19.4572312,50.81316573,72
ENSG00000119401.10,89.69410672,88.51964056,1.174466168,87.34517439,34
ENSG00000140406.3,89.69126075,77.12034062,12.57092012,64.5494205,72
ENSG00000100504.16,89.65691282,87.69987276,1.957040056,85.74283271,72
ENSG00000138002.14,89.59287619,89.34255731,0.250318874,89.09223844,34
ENSG00000277791.4,89.59060526,74.90457987,14.68602539,60.21855448,72
ENSG00000108298.9,89.5793894,89.51618297,0.063206431,89.45297654,34
ENSG00000111875.7,89.57731433,48.59032543,40.98698891,7.603336523,34
ENSG00000004139.13,89.51703688,88.17622665,1.340810228,86.83541642,34
ENSG00000011132.11,89.51299332,86.23571815,3.277275168,82.95844298,34
ENSG00000137692.11,89.4673662,34.15900996,55.30835624,-21.14934627,72
ENSG00000006831.9,89.39390212,65.53276392,23.8611382,41.67162572,34
ENSG00000086062.12,89.3807245,60.13111969,29.24960482,30.88151487,72
ENSG00000263528.7,89.37968488,84.45204858,4.927636305,79.52441227,34
ENSG00000102977.13,89.37942202,88.29522114,1.084200881,87.21102026,34
ENSG00000111445.13,89.33396617,85.71459006,3.619376103,82.09521396,34
ENSG00000155506.16,89.32495328,79.99592207,9.329031211,70.66689086,34
ENSG00000258727.1,89.3133931,88.83929312,0.474099975,88.36519315,34
ENSG00000166398.12,89.30265685,82.949452,6.353204846,76.59624715,34
ENSG00000106628.10,89.27839226,89.04564517,0.232747084,88.81289809,34
ENSG00000100056.11,89.26039221,80.27927795,8.981114252,71.2981637,34
ENSG00000138175.8,89.24630607,85.30457666,3.941729412,81.36284725,72
ENSG00000139405.15,89.20297805,87.33003451,1.87294354,85.45709097,34
ENSG00000121741.16,89.14654997,51.95016543,37.19638454,14.75378089,34
ENSG00000179532.12,89.13636916,88.83912085,0.297248316,88.54187253,34
ENSG00000100297.15,89.13558473,88.07916398,1.056420748,87.02274323,34
ENSG00000143797.11,89.09035927,88.39144573,0.698913542,87.69253219,72
ENSG00000088766.11,89.07423791,71.79166502,17.28257289,54.50909213,72
ENSG00000100532.11,89.03640072,78.58961179,10.44678893,68.14282286,72
ENSG00000087157.18,88.97257175,84.98717742,3.985394331,81.00178308,72
ENSG00000160014.16,88.96424175,65.91689447,23.04734728,42.86954719,34
ENSG00000204310.12,88.87494432,65.78936194,23.08558238,42.70377956,72
ENSG00000175575.12,88.87061372,87.90472157,0.96589215,86.93882942,34
ENSG00000182866.16,88.86717534,88.81609816,0.051077185,88.76502097,34
ENSG00000095380.10,88.8542617,66.37226654,22.48199516,43.89027138,72
ENSG00000161618.9,88.83834114,88.20474702,0.633594115,87.57115291,34
ENSG00000196227.10,88.83400217,87.41954483,1.414457334,86.0050875,72
ENSG00000106443.15,88.79474873,81.59989625,7.194852473,74.40504378,34
ENSG00000100266.18,88.78935952,80.69152338,8.097836134,72.59368725,72
ENSG00000258738.1,88.77992527,87.90754483,0.872380432,87.0351644,72
ENSG00000165280.15,88.75730599,58.6775428,30.07976319,28.59777961,34
ENSG00000079277.19,88.75327084,87.15891934,1.5943515,85.56456784,72
ENSG00000185324.21,88.65238242,88.60974883,0.042633585,88.56711525,34
ENSG00000162650.16,88.5854985,88.42069249,0.164806014,88.25588647,34
ENSG00000119321.8,88.55393075,72.42382853,16.13010222,56.2937263,72
ENSG00000101493.10,88.52403448,82.6800588,5.843975677,76.83608312,72
ENSG00000154518.9,88.4645323,75.90395583,12.56057648,63.34337935,34
ENSG00000117593.9,88.4562151,67.44870014,21.00751496,46.44118517,34
ENSG00000174437.16,88.37595121,76.41376354,11.96218767,64.45157587,34
ENSG00000124588.19,88.36927767,87.02047184,1.348805833,85.67166601,72
ENSG00000163635.17,88.34963041,57.13269695,31.21693346,25.91576349,34
ENSG00000131626.16,88.33274396,60.54485487,27.78788909,32.75696578,72
ENSG00000164346.9,88.31377099,84.25131739,4.062453602,80.18886379,34
ENSG00000172663.8,88.29683118,88.18710546,0.109725717,88.07737974,34
ENSG00000115317.11,88.29549593,63.14578379,25.14971214,37.99607165,34
ENSG00000165071.14,88.20110316,83.34511386,4.8559893,78.48912456,72
ENSG00000163328.13,88.17154069,78.84698014,9.324560544,69.5224196,72
ENSG00000152127.8,88.16323879,55.63151524,32.53172355,23.09979169,34
ENSG00000186666.5,88.05212102,81.84604286,6.206078162,75.63996469,72
ENSG00000165861.13,88.04624651,50.75030751,37.295939,13.45436851,72
ENSG00000243708.10,88.01780781,87.84291931,0.174888499,87.66803081,34
ENSG00000103174.11,88.01357099,83.68944009,4.324130895,79.3653092,34
ENSG00000164221.12,87.99089325,81.13365702,6.857236223,74.2764208,72
ENSG00000114423.18,87.9284865,87.57187901,0.356607482,87.21527153,34
ENSG00000166788.9,87.89265137,86.56535509,1.327296279,85.23805881,34
ENSG00000108961.13,87.85875704,87.78673704,0.072020005,87.71471703,34
ENSG00000171067.10,87.82779301,86.27498353,1.552809482,84.72217405,34
ENSG00000100379.17,87.76777907,87.60892011,0.158858958,87.45006115,34
ENSG00000110911.14,87.71954249,75.02024775,12.69929473,62.32095302,34
ENSG00000197948.10,87.7072315,76.99336067,10.71387082,66.27948985,34
ENSG00000127445.13,87.65362123,82.69795785,4.95566338,77.74229447,34
ENSG00000213923.11,87.63701086,87.19570791,0.441302951,86.75440496,34
ENSG00000094916.15,87.63058548,84.90028675,2.730298736,82.16998801,34
ENSG00000130177.14,87.56225504,80.69805688,6.864198163,73.83385871,34
ENSG00000131242.17,87.55123914,58.64210918,28.90912996,29.73297921,72
ENSG00000095002.13,87.54585958,80.83962757,6.706232008,74.13339556,34
ENSG00000100028.11,87.51958296,85.31279593,2.206787027,83.1060089,34
ENSG00000130669.17,87.51323757,86.89601417,0.6172234,86.27879077,34
ENSG00000104231.10,87.48397077,81.59778838,5.88618239,75.71160599,34
ENSG00000119777.18,87.48358075,87.19649508,0.287085678,86.9094094,34
ENSG00000012061.15,87.48315636,86.68109736,0.802059002,85.87903836,34
ENSG00000160285.14,87.472022,87.08087212,0.39114988,86.68972224,34
ENSG00000087088.19,87.40401425,86.48129318,0.92272107,85.55857211,34
ENSG00000137364.4,87.39193432,66.63128523,20.76064909,45.87063614,34
ENSG00000174775.16,87.37696096,87.33279541,0.044165547,87.28862986,34
ENSG00000169105.7,87.34660953,82.69275872,4.653850807,78.03890792,34
ENSG00000174996.11,87.33823656,87.15041375,0.187822816,86.96259093,34
ENSG00000170854.17,87.32712289,67.5200251,19.80709779,47.7129273,34
ENSG00000069943.9,87.25513906,74.19614048,13.05899859,61.13714189,72
ENSG00000162511.7,87.22943566,29.99073109,57.23870457,-27.24797347,34
ENSG00000108733.9,87.22333198,78.85017788,8.373154099,70.47702378,72
ENSG00000008405.11,87.1497338,85.96218723,1.187546574,84.77464065,34
ENSG00000106351.12,87.04135606,86.96344124,0.077914828,86.88552641,34
ENSG00000123815.11,87.01877661,75.48367557,11.53510104,63.94857453,72
ENSG00000162959.13,86.99121912,66.31653191,20.67468721,45.64184469,72
ENSG00000020129.15,86.9849082,86.11547886,0.869429341,85.24604952,34
ENSG00000023892.10,86.98094039,59.37596584,27.60497455,31.77099129,34
ENSG00000168890.13,86.97768653,81.8889169,5.088769632,76.80014727,34
ENSG00000178498.15,86.95759882,86.87880486,0.078793965,86.80001089,34
ENSG00000183762.12,86.94539061,86.20219368,0.743196928,85.45899676,72
ENSG00000239665.8,86.9289227,76.91389347,10.01502923,66.89886424,72
ENSG00000119878.5,86.83371286,80.97004562,5.863667235,75.10637839,72
ENSG00000185670.7,86.80950324,79.22999746,7.579505777,71.65049168,72
ENSG00000136869.13,86.80677625,86.00598464,0.800791607,85.20519304,72
ENSG00000085644.13,86.75122015,77.30873392,9.442486231,67.86624769,72
ENSG00000105373.18,86.70389823,86.67377139,0.030126848,86.64364454,34
ENSG00000139579.12,86.69123516,86.47031353,0.220921627,86.2493919,34
ENSG00000272579.1,86.67736442,70.0006884,16.67667602,53.32401238,72
ENSG00000069329.16,86.65099337,71.30630664,15.34468673,55.96161991,72
ENSG00000136897.7,86.62850267,63.55721667,23.071286,40.48593066,34
ENSG00000128585.17,86.62296518,68.1326994,18.49026578,49.64243362,72
ENSG00000180884.9,86.59000731,84.53396268,2.056044629,82.47791805,34
ENSG00000228409.6,86.57888822,84.92120568,1.657682532,83.26352315,34
ENSG00000088812.17,86.53405236,77.23844432,9.295608032,67.94283629,34
ENSG00000159921.14,86.5310129,63.77747946,22.75353344,41.02394601,34
ENSG00000165630.13,86.52131201,30.16524762,56.35606439,-26.19081677,34
ENSG00000270060.1,86.5199233,83.25023998,3.269683319,79.98055666,34
ENSG00000237943.6,86.43028335,86.2748161,0.155467246,86.11934886,34
ENSG00000196975.15,86.35703468,50.49278757,35.86424712,14.62854045,34
ENSG00000116251.9,86.35286179,86.17885961,0.174002177,86.00485743,34
ENSG00000172171.10,86.32020935,66.08939805,20.2308113,45.85858674,72
ENSG00000243414.5,86.28923024,78.55190829,7.737321952,70.81458634,72
ENSG00000175711.8,86.27925558,77.02013913,9.259116452,67.76102268,72
ENSG00000119048.7,86.27482429,83.60577855,2.669045742,80.93673281,72
ENSG00000167658.15,86.2642913,85.95315659,0.311134714,85.64202188,34
ENSG00000006062.14,86.25253044,84.69145972,1.561070718,83.130389,34
ENSG00000075826.16,86.24553883,85.56610711,0.679431715,84.8866754,34
ENSG00000181409.11,86.21665971,82.46183245,3.754827262,78.70700519,72
ENSG00000178904.18,86.15618712,85.32112078,0.835066347,84.48605443,72
ENSG00000178741.11,86.13269367,75.64034961,10.49234405,65.14800556,34
ENSG00000100814.17,86.12749322,85.83256208,0.294931141,85.53763094,34
ENSG00000157800.17,86.11649136,85.17438174,0.942109612,84.23227213,72
ENSG00000125826.20,86.10721445,60.92564183,25.18157263,35.7440692,34
ENSG00000156853.12,86.09199303,43.1621086,42.92988443,0.232224174,34
ENSG00000014138.8,86.06257231,82.18176662,3.880805692,78.30096093,34
ENSG00000261971.6,86.0032659,82.22063727,3.782628629,78.43800864,72
ENSG00000163482.11,85.96301741,75.58561648,10.37740093,65.20821556,34
ENSG00000105708.8,85.95409141,62.37314402,23.5809474,38.79219662,72
ENSG00000174123.10,85.90472361,84.99965523,0.905068376,84.09458686,72
ENSG00000109466.13,85.88871944,85.56447395,0.324245486,85.24022846,72
ENSG00000143771.11,85.85314646,84.90960427,0.943542196,83.96606207,72
ENSG00000161010.14,85.84802553,85.43883667,0.409188862,85.02964781,34
ENSG00000115998.7,85.83867745,63.15505382,22.68362363,40.47143019,34
ENSG00000108588.13,85.82796416,59.04050969,26.78745447,32.25305522,72
ENSG00000134250.19,85.81884002,75.28256032,10.53627971,64.74628061,72
ENSG00000169896.16,85.817154,76.14847868,9.668675322,66.47980336,72
ENSG00000160410.14,85.81175508,77.86295787,7.948797216,69.91416065,72
ENSG00000138496.16,85.76131843,80.3622406,5.399077827,74.96316278,72
ENSG00000198890.7,85.72616571,34.39581409,51.33035162,-16.93453753,72
ENSG00000164032.11,85.70244917,70.97553199,14.72691718,56.24861481,72
ENSG00000083123.14,85.65792775,84.95772631,0.70020144,84.25752487,34
ENSG00000178971.13,85.6325388,82.94674614,2.68579266,80.26095348,34
ENSG00000132792.18,85.62623488,85.0880083,0.538226582,84.54978172,34
ENSG00000117448.13,85.54699412,78.7269999,6.819994227,71.90700567,34
ENSG00000123983.13,85.54553542,79.60537622,5.940159198,73.66521702,72
ENSG00000153046.17,85.51835133,75.75962041,9.758730918,66.00088949,34
ENSG00000108829.9,85.51273673,63.64328446,21.86945228,41.77383218,34
ENSG00000128284.19,85.4674792,85.31918171,0.148297492,85.17088422,34
ENSG00000115271.10,85.45684742,84.96291368,0.493933734,84.46897995,72
ENSG00000267169.1,85.44806695,69.57028525,15.87778169,53.69250356,72
ENSG00000165806.19,85.4373853,77.43611825,8.001267051,69.4348512,34
ENSG00000110047.17,85.41644805,29.05816867,56.35827937,-27.3001107,34
ENSG00000185236.11,85.40012215,73.01290305,12.38721911,60.62568394,34
ENSG00000173889.15,85.37037534,61.88082851,23.48954683,38.39128167,34
ENSG00000067365.14,85.36891264,44.48765471,40.88125793,3.606396783,72
ENSG00000004660.14,85.35709571,81.58342536,3.773670349,77.80975502,72
ENSG00000171843.15,85.33635593,84.95865428,0.377701657,84.58095262,34
ENSG00000114626.17,85.33607598,83.89283335,1.443242633,82.44959072,72
ENSG00000164663.14,85.2828719,57.15830031,28.12457159,29.03372872,72
ENSG00000111752.10,85.27055438,85.04577208,0.224782297,84.82098978,34
ENSG00000165898.13,85.26312753,50.6689587,34.59416883,16.07478987,72
ENSG00000072364.12,85.24446366,63.96913932,21.27532434,42.69381498,34
ENSG00000119900.7,85.22533515,79.685554,5.53978115,74.14577285,72
ENSG00000149823.8,85.17171396,82.97827959,2.193434365,80.78484523,34
ENSG00000172890.11,85.12596645,52.65216055,32.4738059,20.17835464,34
ENSG00000056558.10,85.12492092,84.85005012,0.274870793,84.57517933,34
ENSG00000185477.4,85.11561098,84.07768734,1.037923642,83.0397637,34
ENSG00000139636.15,85.11250088,78.42742646,6.685074416,71.74235205,34
ENSG00000039650.11,85.08363833,77.57783477,7.505803567,70.0720312,34
ENSG00000095564.13,85.07681387,72.31044272,12.76637115,59.54407157,34
ENSG00000168769.13,85.04024864,74.04393738,10.99631126,63.04762612,72
ENSG00000112699.10,85.02603795,84.28903242,0.737005534,83.55202688,34
ENSG00000133789.14,85.01286052,66.03791201,18.97494851,47.06296351,34
ENSG00000146757.13,85.00181351,54.58512409,30.41668941,24.16843468,34
ENSG00000116954.7,84.99295408,75.52017998,9.472774106,66.04740587,72
ENSG00000051523.10,84.92332104,59.34170518,25.58161586,33.76008933,72
ENSG00000171792.10,84.90336023,81.87830029,3.025059944,78.85324034,34
ENSG00000170043.11,84.88079523,64.31257921,20.56821602,43.74436319,72
ENSG00000075884.13,84.87986597,76.86293969,8.016926282,68.84601341,72
ENSG00000174748.18,84.85498924,83.88469772,0.970291521,82.9144062,34
ENSG00000145781.8,84.85391919,76.19466032,8.659258871,67.53540145,34
ENSG00000205808.5,84.83671498,69.07401507,15.76269992,53.31131515,72
ENSG00000242294.6,84.83615835,83.39295643,1.443201924,81.94975451,34
ENSG00000148335.14,84.83336786,84.72884216,0.104525691,84.62431647,34
ENSG00000248333.8,84.77516933,75.49419179,9.280977534,66.21321426,34
ENSG00000131061.13,84.73038457,59.45925881,25.27112577,34.18813304,72
