gene_id,module,kTotal_input,kWithin_input,kOut_input,kDiff_input,kTotal_output,kWithin_output,kOut_output,kDiff_output,gene
ENSG00000155229.20,34,270.5391863,265.2456623,5.293524011,259.9521383,265.2456623,265.2456623,0,265.2456623,MMS19
ENSG00000155252.13,34,56.60248926,56.14618037,0.456308889,55.68987148,56.14618037,56.14618037,0,56.14618037,PI4K2A
ENSG00000155254.12,72,24.07353109,22.80856823,1.264962859,21.54360537,88.04062955,88.04062955,2.84E-14,88.04062955,MARVELD1
ENSG00000155256.17,34,174.5248234,90.6270989,83.89772451,6.729374398,90.6270989,90.6270989,0,90.6270989,ZFYVE27
ENSG00000155265.10,34,21.45376192,21.44320204,0.010559879,21.43264216,21.44320204,21.44320204,0,21.44320204,GOLGA7B
ENSG00000155304.5,34,56.1839471,49.78849812,6.395448975,43.39304915,49.78849812,49.78849812,0,49.78849812,HSPA13
ENSG00000155313.15,72,264.2540384,132.1795351,132.0745033,0.105031798,197.1979449,197.1979449,0,197.1979449,USP25
ENSG00000155329.11,72,137.3236475,96.55589597,40.76775152,55.78814446,173.1008039,173.1008039,0,173.1008039,ZCCHC10
ENSG00000155363.18,34,72.98332841,72.85788122,0.125447192,72.73243403,72.85788122,72.85788122,0,72.85788122,MOV10
ENSG00000155393.12,72,173.3439614,118.6702094,54.67375198,63.9964574,264.7494728,264.7494728,0,264.7494728,HEATR3
ENSG00000155438.11,34,148.3321441,114.8963522,33.43579184,81.46056039,114.8963522,114.8963522,0,114.8963522,NIFK
ENSG00000155463.12,34,123.1416877,114.6238153,8.517872369,106.105943,114.6238153,114.6238153,0,114.6238153,OXA1L
ENSG00000155465.18,72,29.87271466,27.28631222,2.586402436,24.69990978,82.70616634,82.70616634,0,82.70616634,SLC7A7
ENSG00000155506.16,34,89.32495328,79.99592207,9.329031211,70.66689086,79.99592207,79.99592207,0,79.99592207,LARP1
ENSG00000155508.13,72,125.1360806,104.7774747,20.35860591,84.4188688,157.658081,157.658081,0,157.658081,CNOT8
ENSG00000155545.19,34,117.1384139,85.56829295,31.57012096,53.99817199,85.56829295,85.56829295,0,85.56829295,MIER3
ENSG00000155561.14,34,241.1884274,237.0726531,4.115774316,232.9568787,237.0726531,237.0726531,0,237.0726531,NUP205
ENSG00000155629.14,72,62.84231389,57.36242944,5.479884457,51.88254498,109.6623451,109.6623451,2.84E-14,109.6623451,PIK3AP1
ENSG00000155636.14,34,123.2877,82.59771968,40.68998035,41.90773933,82.59771968,82.59771968,0,82.59771968,RBM45
ENSG00000155660.10,34,48.4336952,47.8444489,0.589246298,47.2552026,47.8444489,47.8444489,0,47.8444489,PDIA4
ENSG00000155666.11,34,71.01863582,70.65119277,0.367443043,70.28374973,70.65119277,70.65119277,0,70.65119277,KDM8
ENSG00000155729.12,72,239.0824569,203.4541349,35.62832192,167.825813,349.2471074,349.2471074,0,349.2471074,KCTD18
ENSG00000155744.9,72,103.2939283,102.3428846,0.951043745,101.3918408,144.5065796,144.5065796,3.41E-13,144.5065796,FAM126B
ENSG00000155827.11,72,244.9555819,205.3384954,39.61708657,165.7214088,322.5501233,322.5501233,0,322.5501233,RNF20
ENSG00000155849.15,72,44.05033658,21.9965943,22.05374228,-0.057147974,45.6213437,45.6213437,0,45.6213437,ELMO1
ENSG00000155868.7,72,113.3134196,80.07198429,33.24143531,46.83054898,142.7579789,142.7579789,0,142.7579789,MED7
ENSG00000155876.5,72,59.5392423,52.06442331,7.474818995,44.58960431,129.7543847,129.7543847,0,129.7543847,RRAGA
ENSG00000155893.12,72,27.13644797,26.99133681,0.145111161,26.84622564,64.6094781,64.6094781,0,64.6094781,PXYLP1
ENSG00000155903.11,72,145.1924949,104.8262121,40.36628279,64.45992936,149.0622331,149.0622331,0,149.0622331,RASA2
ENSG00000155906.16,34,83.64044083,74.85000068,8.790440145,66.05956054,74.85000068,74.85000068,0,74.85000068,RMND1
ENSG00000155926.13,72,66.14173442,64.46695438,1.674780042,62.79217434,133.8351695,133.8351695,0,133.8351695,SLA
ENSG00000155957.17,72,232.8080575,224.5939434,8.214114116,216.3798293,340.0251452,340.0251452,0,340.0251452,TMBIM4
ENSG00000155975.9,34,152.779875,64.61937454,88.16050044,-23.5411259,64.61937454,64.61937454,0,64.61937454,VPS37A
ENSG00000156017.12,34,114.6468272,107.4944988,7.152328414,100.3421704,107.4944988,107.4944988,0,107.4944988,CARNMT1
ENSG00000156026.14,72,56.27813463,44.32342071,11.95471392,32.36870679,105.896632,105.896632,0,105.896632,MCU
ENSG00000156030.13,72,118.7667975,52.61501924,66.15177825,-13.53675901,96.30890674,96.30890674,0,96.30890674,ELMSAN1
ENSG00000156052.10,72,155.1178622,152.5135207,2.604341542,149.9091791,234.5693804,234.5693804,2.84E-14,234.5693804,GNAQ
ENSG00000156127.6,72,35.90452706,29.72517917,6.179347889,23.54583128,70.96385752,70.96385752,0,70.96385752,BATF
ENSG00000156136.9,34,104.201021,71.86879189,32.33222915,39.53656274,71.86879189,71.86879189,0,71.86879189,DCK
ENSG00000156171.14,34,127.518598,49.49816516,78.0204328,-28.52226764,49.49816516,49.49816516,0,49.49816516,DRAM2
ENSG00000156232.7,34,198.0721142,191.9206143,6.151499911,185.7691144,191.9206143,191.9206143,0,191.9206143,WHAMM
ENSG00000156256.14,72,297.8283602,177.1319163,120.6964439,56.43547232,278.5302243,278.5302243,0,278.5302243,USP16
ENSG00000156261.12,34,135.3041854,125.3459024,9.958283016,115.3876193,125.3459024,125.3459024,0,125.3459024,CCT8
ENSG00000156273.15,72,183.3890162,172.4742581,10.91475809,161.5595,261.4495292,261.4495292,0,261.4495292,BACH1
ENSG00000156299.13,34,39.11220075,38.17568807,0.936512679,37.23917539,38.17568807,38.17568807,0,38.17568807,TIAM1
ENSG00000156304.14,34,151.9682837,147.0270399,4.941243855,142.085796,147.0270399,147.0270399,0,147.0270399,SCAF4
ENSG00000156374.14,34,80.16420208,64.39250263,15.77169945,48.62080318,64.39250263,64.39250263,0,64.39250263,PCGF6
ENSG00000156384.14,34,55.1454592,28.17753853,26.96792066,1.209617868,28.17753853,28.17753853,0,28.17753853,SFR1
ENSG00000156414.18,72,19.66597058,19.5569855,0.10898507,19.44800043,49.21486423,49.21486423,7.11E-15,49.21486423,TDRD9
ENSG00000156469.8,34,110.7988383,90.02649606,20.77234223,69.25415383,90.02649606,90.02649606,0,90.02649606,MTERF3
ENSG00000156471.12,34,173.2621278,170.1271381,3.134989647,166.9921485,170.1271381,170.1271381,0,170.1271381,PTDSS1
ENSG00000156482.10,34,16.36902151,16.35715345,0.011868062,16.34528539,16.35715345,16.35715345,0,16.35715345,RPL30
ENSG00000156502.13,34,132.2362028,131.3310682,0.90513459,130.4259336,131.3310682,131.3310682,0,131.3310682,SUPV3L1
ENSG00000156508.17,34,78.51846235,77.47372213,1.044740228,76.4289819,77.47372213,77.47372213,0,77.47372213,EEF1A1
ENSG00000156521.13,34,119.4149925,114.8252602,4.589732359,110.2355278,114.8252602,114.8252602,0,114.8252602,TYSND1
ENSG00000156599.10,72,283.5230023,169.9719302,113.5510721,56.42085813,264.4567028,264.4567028,0,264.4567028,ZDHHC5
ENSG00000156603.15,34,77.49632639,36.36052033,41.13580605,-4.775285716,36.36052033,36.36052033,0,36.36052033,MED19
ENSG00000156639.11,34,32.28532031,15.52301684,16.76230347,-1.239286626,15.52301684,15.52301684,0,15.52301684,ZFAND3
ENSG00000156642.16,72,187.261808,182.8838741,4.377933845,178.5059403,271.4323052,271.4323052,5.68E-14,271.4323052,NPTN
ENSG00000156650.12,34,114.8719038,107.6951778,7.176726051,100.5184517,107.6951778,107.6951778,0,107.6951778,KAT6B
ENSG00000156671.12,34,82.92466278,35.4585021,47.46616068,-12.00765858,35.4585021,35.4585021,0,35.4585021,SAMD8
ENSG00000156675.15,72,144.0680847,137.6618975,6.406187192,131.2557103,216.6823825,216.6823825,0,216.6823825,RAB11FIP1
ENSG00000156711.16,72,67.56430937,56.52792203,11.03638735,45.49153468,109.4535454,109.4535454,1.42E-14,109.4535454,MAPK13
ENSG00000156735.10,72,195.5502591,161.9551089,33.59515027,128.3599586,253.0484268,253.0484268,0,253.0484268,BAG4
ENSG00000156787.16,34,91.9305392,91.09134472,0.839194472,90.25215025,91.09134472,91.09134472,0,91.09134472,TBC1D31
ENSG00000156795.6,34,49.87410182,49.20984601,0.66425581,48.5455902,49.20984601,49.20984601,0,49.20984601,WDYHV1
ENSG00000156802.12,66,34.16235274,2.899633036,31.26271971,-28.36308667,61.90239445,61.90239445,0,61.90239445,ATAD2
ENSG00000156831.7,34,17.97908112,10.29727148,7.681809639,2.615461844,10.29727148,10.29727148,0,10.29727148,NSMCE2
ENSG00000156853.12,34,86.09199303,43.1621086,42.92988443,0.232224174,43.1621086,43.1621086,0,43.1621086,ZNF689
ENSG00000156858.11,34,64.92764686,53.06714069,11.86050617,41.20663451,53.06714069,53.06714069,0,53.06714069,PRR14
ENSG00000156860.15,34,109.9623686,53.80247531,56.15989325,-2.357417944,53.80247531,53.80247531,0,53.80247531,FBRS
ENSG00000156873.15,34,122.9605891,113.6585435,9.302045642,104.3564979,113.6585435,113.6585435,0,113.6585435,PHKG2
ENSG00000156875.13,72,287.4862194,230.3265876,57.15963184,173.1669557,326.2060558,326.2060558,5.68E-14,326.2060558,MFSD14A
ENSG00000156885.5,74,4.443889213,4.443885542,3.67E-06,4.443881872,29.07922933,29.07922933,0,29.07922933,COX6A2
ENSG00000156928.4,72,115.2372047,89.03604231,26.20116236,62.83487995,162.5584596,162.5584596,0,162.5584596,MALSU1
ENSG00000156931.15,72,71.99074995,66.18036351,5.810386441,60.36997707,143.5649765,143.5649765,0,143.5649765,VPS8
ENSG00000156958.14,34,118.6002611,76.21614416,42.38411699,33.83202717,76.21614416,76.21614416,0,76.21614416,GALK2
ENSG00000156966.6,34,13.35639146,13.27728667,0.079104784,13.19818189,13.27728667,13.27728667,0,13.27728667,B3GNT7
ENSG00000156973.13,34,144.3490132,79.951693,64.39732019,15.55437281,79.951693,79.951693,0,79.951693,PDE6D
ENSG00000156976.16,34,112.7448465,104.3590041,8.385842378,95.97316176,104.3590041,104.3590041,0,104.3590041,EIF4A2
ENSG00000156983.15,34,203.5630004,173.2805538,30.28244652,142.9981073,173.2805538,173.2805538,0,173.2805538,BRPF1
ENSG00000156990.14,34,125.5310899,122.3127431,3.218346775,119.0943964,122.3127431,122.3127431,0,122.3127431,RPUSD3
ENSG00000157014.10,34,203.1468196,186.6161205,16.53069912,170.0854214,186.6161205,186.6161205,0,186.6161205,TATDN2
ENSG00000157020.17,34,137.4712854,114.5923972,22.87888818,91.713509,114.5923972,114.5923972,0,114.5923972,SEC13
ENSG00000157036.12,34,148.1420192,146.6815991,1.460420117,145.221179,146.6815991,146.6815991,0,146.6815991,EXOG
ENSG00000157106.16,72,283.1921845,186.1692561,97.02292841,89.14632764,256.5419894,256.5419894,0,256.5419894,SMG1
ENSG00000157107.13,72,43.43833223,41.73255287,1.705779354,40.02677352,90.11009596,90.11009596,2.27E-13,90.11009596,FCHO2
ENSG00000157181.15,34,224.9683609,112.0165316,112.9518292,-0.935297576,112.0165316,112.0165316,0,112.0165316,C1orf27
ENSG00000157184.6,72,116.1968258,102.5726041,13.62422172,88.94838234,202.6530335,202.6530335,0,202.6530335,CPT2
ENSG00000157191.19,34,195.8025141,135.7383604,60.06415365,75.67420675,135.7383604,135.7383604,0,135.7383604,NECAP2
ENSG00000157193.15,34,96.84281384,91.39093399,5.451879849,85.93905414,91.39093399,91.39093399,0,91.39093399,LRP8
ENSG00000157212.18,34,167.9765289,136.9044864,31.07204249,105.8324439,136.9044864,136.9044864,0,136.9044864,PAXIP1
ENSG00000157216.15,34,26.96667814,26.85049736,0.116180782,26.73431658,26.85049736,26.85049736,0,26.85049736,SSBP3
ENSG00000157259.6,34,268.8119211,240.924109,27.88781207,213.0362969,240.924109,240.924109,0,240.924109,GATAD1
ENSG00000157306.14,34,31.91374166,31.84457365,0.069168009,31.77540564,31.84457365,31.84457365,0,31.84457365,ZFHX2-AS1
ENSG00000157349.16,34,123.2934584,122.5570591,0.736399333,121.8206598,122.5570591,122.5570591,0,122.5570591,DDX19B
ENSG00000157350.12,72,143.4122203,133.3870096,10.02521076,123.3617988,222.3486744,222.3486744,0,222.3486744,ST3GAL2
ENSG00000157353.16,34,188.0853874,185.7403623,2.345025105,183.3953372,185.7403623,185.7403623,0,185.7403623,FUK
ENSG00000157426.13,34,194.7983362,95.67876137,99.11957487,-3.440813502,95.67876137,95.67876137,0,95.67876137,AASDH
ENSG00000157450.15,72,203.7570593,178.2767029,25.48035641,152.7963465,261.5962209,261.5962209,0,261.5962209,RNF111
ENSG00000157456.7,66,11.25190524,11.22205028,0.029854966,11.19219531,60.68687676,60.68687676,0,60.68687676,CCNB2
ENSG00000157500.10,34,307.3029221,184.1552013,123.1477207,61.00748061,184.1552013,184.1552013,0,184.1552013,APPL1
ENSG00000157538.13,72,364.8389507,288.905068,75.93388262,212.9711854,434.5123196,434.5123196,0,434.5123196,DSCR3
ENSG00000157540.19,72,208.9914086,135.1186726,73.87273598,61.24593667,189.3399097,189.3399097,0,189.3399097,DYRK1A
ENSG00000157551.17,72,33.04391429,32.26920437,0.774709918,31.49449445,74.7172268,74.7172268,1.56E-13,74.7172268,KCNJ15
ENSG00000157593.18,34,165.5279311,164.0690412,1.458889912,162.6101513,164.0690412,164.0690412,0,164.0690412,SLC35B2
ENSG00000157637.12,34,96.6421852,69.35884431,27.28334088,42.07550343,69.35884431,69.35884431,0,69.35884431,SLC38A10
ENSG00000157693.14,34,110.577787,109.0987925,1.478994562,107.6197979,109.0987925,109.0987925,0,109.0987925,TMEM268
ENSG00000157741.14,72,142.1915694,107.0430273,35.14854214,71.89448512,185.3132704,185.3132704,2.84E-14,185.3132704,UBN2
ENSG00000157764.12,34,41.62700012,32.86507917,8.761920948,24.10315823,32.86507917,32.86507917,0,32.86507917,BRAF
ENSG00000157778.8,34,79.37425616,77.6074252,1.766830967,75.84059423,77.6074252,77.6074252,0,77.6074252,PSMG3
ENSG00000157796.17,34,67.32953599,51.74855142,15.58098457,36.16756685,51.74855142,51.74855142,0,51.74855142,WDR19
ENSG00000157800.17,72,86.11649136,85.17438174,0.942109612,84.23227213,146.3027185,146.3027185,1.14E-13,146.3027185,SLC37A3
ENSG00000157823.16,72,120.2051556,106.9838808,13.22127479,93.762606,241.6953063,241.6953063,0,241.6953063,AP3S2
ENSG00000157837.15,34,160.2649707,63.76918701,96.49578365,-32.72659664,63.76918701,63.76918701,0,63.76918701,SPPL3
ENSG00000157869.14,34,194.0673064,90.98815587,103.0791505,-12.09099468,90.98815587,90.98815587,0,90.98815587,RAB28
ENSG00000157870.14,34,39.52006947,39.20324116,0.316828302,38.88641286,39.20324116,39.20324116,0,39.20324116,FAM213B
ENSG00000157873.17,34,61.15619221,56.26437367,4.891818532,51.37255514,56.26437367,56.26437367,0,56.26437367,TNFRSF14
ENSG00000157881.13,34,114.746348,109.4196222,5.326725815,104.0928964,109.4196222,109.4196222,0,109.4196222,PANK4
ENSG00000157895.11,34,167.755866,159.9772676,7.77859838,152.1986692,159.9772676,159.9772676,0,159.9772676,C12orf43
ENSG00000157911.9,34,39.58898866,34.6157991,4.973189552,29.64260955,34.6157991,34.6157991,0,34.6157991,PEX10
ENSG00000157916.19,72,294.1844819,257.4067438,36.77773806,220.6290057,375.2011723,375.2011723,0,375.2011723,RER1
ENSG00000157933.9,72,69.21396392,50.21506423,18.99889969,31.21616454,109.9884299,109.9884299,0,109.9884299,SKI
ENSG00000157954.14,34,153.6432865,45.88033578,107.7629508,-61.88261498,45.88033578,45.88033578,0,45.88033578,WIPI2
ENSG00000158006.13,34,132.9810108,129.74407,3.236940736,126.5071293,129.74407,129.74407,0,129.74407,PAFAH2
ENSG00000158019.20,34,20.79809548,17.94806413,2.850031351,15.09803278,17.94806413,17.94806413,0,17.94806413,BRE
ENSG00000158042.8,34,36.33303395,35.91873277,0.414301187,35.50443158,35.91873277,35.91873277,0,35.91873277,MRPL17
ENSG00000158050.4,34,22.00645162,21.76116528,0.245286333,21.51587895,21.76116528,21.76116528,3.77E-13,21.76116528,DUSP2
ENSG00000158089.14,72,15.44954702,15.28177626,0.16777076,15.1140055,46.33413878,46.33413878,4.26E-14,46.33413878,GALNT14
ENSG00000158092.6,34,246.7842377,120.9708119,125.8134257,-4.842613793,120.9708119,120.9708119,0,120.9708119,NCK1
ENSG00000158109.14,72,115.0896234,99.10371943,15.98590394,83.11781549,219.1265202,219.1265202,0,219.1265202,TPRG1L
ENSG00000158122.11,34,127.0897932,117.0036947,10.08609852,106.9175962,117.0036947,117.0036947,0,117.0036947,AAED1
ENSG00000158156.7,72,70.30496436,60.29875155,10.00621282,50.29253873,116.2406793,116.2406793,0,116.2406793,XKR8
ENSG00000158158.11,34,98.3361445,91.55171163,6.784432871,84.76727876,91.55171163,91.55171163,0,91.55171163,CNNM4
ENSG00000158161.15,72,196.148969,133.7136883,62.43528066,71.27840764,276.765605,276.765605,0,276.765605,EYA3
ENSG00000158195.10,72,105.2663423,93.57132226,11.69502002,81.87630225,186.8663698,186.8663698,0,186.8663698,WASF2
ENSG00000158201.9,72,132.7760148,119.1103459,13.66566887,105.444677,218.2898892,218.2898892,1.14E-13,218.2898892,ABHD3
ENSG00000158292.6,34,12.39606668,12.38286638,0.013200293,12.36966609,12.38286638,12.38286638,0,12.38286638,GPR153
ENSG00000158321.15,34,25.30815062,25.25854904,0.049601579,25.20894746,25.25854904,25.25854904,0,25.25854904,AUTS2
ENSG00000158411.11,34,142.5312168,70.56451106,71.96670577,-1.402194716,70.56451106,70.56451106,0,70.56451106,MITD1
ENSG00000158417.10,34,60.15812521,59.65613926,0.501985944,59.15415332,59.65613926,59.65613926,0,59.65613926,EIF5B
ENSG00000158435.7,72,292.3632186,151.6484757,140.7147429,10.93373275,246.5883837,246.5883837,0,246.5883837,CNOT11
ENSG00000158467.16,34,158.5856973,134.9052699,23.68042736,111.2248426,134.9052699,134.9052699,0,134.9052699,AHCYL2
ENSG00000158470.5,72,102.4605531,98.80265794,3.657895176,95.14476276,172.4497725,172.4497725,0,172.4497725,B4GALT5
ENSG00000158473.6,72,50.18464932,46.9729088,3.211740524,43.76116828,124.8084859,124.8084859,0,124.8084859,CD1D
ENSG00000158480.10,72,187.8408264,174.1183285,13.72249787,160.3958306,280.0241828,280.0241828,0,280.0241828,SPATA2
ENSG00000158545.15,34,95.06386166,73.7359179,21.32794376,52.40797414,73.7359179,73.7359179,0,73.7359179,ZC3H18
ENSG00000158552.12,34,16.71823269,15.80962008,0.908612605,14.90100748,15.80962008,15.80962008,0,15.80962008,ZFAND2B
ENSG00000158604.14,34,310.4821211,219.7037559,90.77836518,128.9253907,219.7037559,219.7037559,0,219.7037559,TMED4
ENSG00000158615.8,34,61.51457333,43.1321984,18.38237492,24.74982348,43.1321984,43.1321984,0,43.1321984,PPP1R15B
ENSG00000158636.16,34,172.9428214,107.9006841,65.04213733,42.85854676,107.9006841,107.9006841,0,107.9006841,EMSY
ENSG00000158711.13,34,204.9572029,197.8453198,7.111883179,190.7334366,197.8453198,197.8453198,0,197.8453198,ELK4
ENSG00000158716.8,72,29.59270119,14.86963964,14.72306155,0.146578094,37.32416948,37.32416948,1.42E-14,37.32416948,DUSP23
ENSG00000158717.10,72,56.08865394,21.76339467,34.32525927,-12.56186459,47.76257966,47.76257966,0,47.76257966,RNF166
ENSG00000158769.17,72,76.78421239,60.32404452,16.46016787,43.86387665,122.7697726,122.7697726,0,122.7697726,F11R
ENSG00000158773.14,72,118.947448,64.57039098,54.37705706,10.19333393,119.9593178,119.9593178,0,119.9593178,USF1
ENSG00000158793.13,34,194.5910058,48.10223716,146.4887687,-98.3865315,48.10223716,48.10223716,0,48.10223716,NIT1
ENSG00000158796.16,34,156.1023112,40.53197628,115.5703349,-75.03835864,40.53197628,40.53197628,0,40.53197628,DEDD
ENSG00000158805.11,34,80.46167356,56.11452007,24.34715348,31.76736659,56.11452007,56.11452007,0,56.11452007,ZNF276
ENSG00000158828.7,72,11.24407986,11.14734202,0.096737837,11.05060419,43.62771568,43.62771568,1.42E-14,43.62771568,PINK1
ENSG00000158863.21,34,153.1141907,152.9067516,0.207439102,152.6993125,152.9067516,152.9067516,0,152.9067516,FAM160B2
ENSG00000158864.12,34,208.7470577,77.26385013,131.4832075,-54.21935738,77.26385013,77.26385013,0,77.26385013,NDUFS2
ENSG00000158869.10,72,41.33614056,39.97793684,1.358203719,38.61973312,73.23887806,73.23887806,0,73.23887806,FCER1G
ENSG00000158874.11,75,4.094495168,4.070511775,0.023983393,4.046528382,14.79031787,14.79031787,1.08E-13,14.79031787,APOA2
ENSG00000158941.16,34,207.7932234,203.3558436,4.437379763,198.9184639,203.3558436,203.3558436,0,203.3558436,CCAR2
ENSG00000158985.13,34,158.510105,112.7486928,45.76141227,66.98728051,112.7486928,112.7486928,0,112.7486928,CDC42SE2
ENSG00000158987.20,34,201.8082968,103.7224022,98.08589464,5.636507541,103.7224022,103.7224022,0,103.7224022,RAPGEF6
ENSG00000159063.12,34,99.75275502,98.26807606,1.48467896,96.7833971,98.26807606,98.26807606,0,98.26807606,ALG8
ENSG00000159069.13,34,100.5005917,81.29917509,19.20141657,62.09775853,81.29917509,81.29917509,0,81.29917509,FBXW5
ENSG00000159079.18,34,156.4261332,148.2198629,8.206270356,140.0135925,148.2198629,148.2198629,0,148.2198629,C21orf59
ENSG00000159082.17,34,109.6686519,44.81320232,64.8554496,-20.04224727,44.81320232,44.81320232,0,44.81320232,SYNJ1
ENSG00000159086.14,34,152.0752769,131.1870917,20.88818525,110.2989064,131.1870917,131.1870917,0,131.1870917,PAXBP1
ENSG00000159110.19,72,183.5116531,157.4638142,26.04783886,131.4159753,257.3207233,257.3207233,0,257.3207233,IFNAR2
ENSG00000159111.12,34,110.5447112,109.8599584,0.684752737,109.1752057,109.8599584,109.8599584,0,109.8599584,MRPL10
ENSG00000159128.14,72,124.160813,118.2999112,5.860901774,112.4390094,198.2929996,198.2929996,0,198.2929996,IFNGR2
ENSG00000159131.16,34,190.8976666,152.0785397,38.81912695,113.2594127,152.0785397,152.0785397,0,152.0785397,GART
ENSG00000159140.19,72,266.5805096,160.8062378,105.7742718,55.03196596,241.2652294,241.2652294,0,241.2652294,SON
ENSG00000159147.17,34,60.96782707,52.35269231,8.615134753,43.73755756,52.35269231,52.35269231,0,52.35269231,DONSON
ENSG00000159173.18,74,4.755099497,4.755098049,1.45E-06,4.7550966,20.52959754,20.52959754,0,20.52959754,TNNI1
ENSG00000159176.13,34,81.21875738,72.6816447,8.537112674,64.14453203,72.6816447,72.6816447,0,72.6816447,CSRP1
ENSG00000159199.13,34,32.67007193,32.62926826,0.040803665,32.5884646,32.62926826,32.62926826,0,32.62926826,ATP5G1
ENSG00000159200.17,72,110.0707327,84.59427926,25.47645348,59.11782578,170.7548343,170.7548343,0,170.7548343,RCAN1
ENSG00000159202.17,34,294.7073867,194.951436,99.75595073,95.19548528,194.951436,194.951436,0,194.951436,UBE2Z
ENSG00000159210.9,34,90.27165355,69.19842942,21.07322413,48.1252053,69.19842942,69.19842942,0,69.19842942,SNF8
ENSG00000159228.12,34,34.74589779,24.79830808,9.947589706,14.85071837,24.79830808,24.79830808,0,24.79830808,CBR1
ENSG00000159256.12,72,210.0622481,163.5056634,46.55658468,116.9490788,245.4586047,245.4586047,5.68E-14,245.4586047,MORC3
ENSG00000159314.11,72,221.5640564,198.3071876,23.25686885,175.0503187,302.277099,302.277099,0,302.277099,ARHGAP27
ENSG00000159322.17,72,266.4540071,179.4823925,86.9716146,92.51077791,257.6189091,257.6189091,0,257.6189091,ADPGK
ENSG00000159348.12,72,106.9014339,95.34789652,11.5535374,83.79435912,205.3153008,205.3153008,0,205.3153008,CYB5R1
ENSG00000159352.15,72,127.4410134,112.0007692,15.44024412,96.56052513,209.6145419,209.6145419,0,209.6145419,PSMD4
ENSG00000159363.17,34,119.5961577,117.0811893,2.514968347,114.566221,117.0811893,117.0811893,0,117.0811893,ATP13A2
ENSG00000159377.10,34,163.989144,89.73247864,74.25666539,15.47581325,89.73247864,89.73247864,0,89.73247864,PSMB4
ENSG00000159388.5,72,57.20840159,36.98918595,20.21921564,16.76997031,83.68446831,83.68446831,0,83.68446831,BTG2
ENSG00000159399.9,34,2.170976622,2.156585698,0.014390924,2.142194773,2.156585698,2.156585698,2.41E-13,2.156585698,HK2
ENSG00000159445.12,34,73.09292116,72.0741204,1.018800762,71.05531963,72.0741204,72.0741204,0,72.0741204,THEM4
ENSG00000159459.11,34,120.6996183,104.3788156,16.32080271,88.05801286,104.3788156,104.3788156,0,104.3788156,UBR1
ENSG00000159479.16,34,166.7889222,58.95521394,107.8337083,-48.87849435,58.95521394,58.95521394,0,58.95521394,MED8
ENSG00000159579.13,72,389.9341243,276.0422306,113.8918937,162.1503369,406.7144309,406.7144309,0,406.7144309,RSPRY1
ENSG00000159592.10,72,255.8966981,214.498007,41.39869101,173.099316,311.9875263,311.9875263,5.68E-14,311.9875263,GPBP1L1
ENSG00000159593.14,34,173.6271342,148.3988707,25.22826346,123.1706073,148.3988707,148.3988707,0,148.3988707,NAE1
ENSG00000159596.6,72,223.7746441,139.0344907,84.74015335,54.29433737,251.5895089,251.5895089,0,251.5895089,TMEM69
ENSG00000159618.15,34,53.38672325,53.35647036,0.030252889,53.32621747,53.35647036,53.35647036,0,53.35647036,ADGRG5
ENSG00000159658.10,34,339.233482,156.0364072,183.1970748,-27.16066764,156.0364072,156.0364072,0,156.0364072,EFCAB14
ENSG00000159674.11,34,20.50049059,20.49656932,0.003921261,20.49264806,20.49656932,20.49656932,3.55E-14,20.49656932,SPON2
ENSG00000159692.15,34,204.1354946,133.3091144,70.82638018,62.48273423,133.3091144,133.3091144,0,133.3091144,CTBP1
ENSG00000159720.11,72,95.59111617,81.62812221,13.96299396,67.66512825,141.6902941,141.6902941,0,141.6902941,ATP6V0D1
ENSG00000159733.13,34,99.8357945,99.68346759,0.15232691,99.53114067,99.68346759,99.68346759,0,99.68346759,ZFYVE28
ENSG00000159753.13,34,93.07915767,93.0070152,0.072142469,92.93487273,93.0070152,93.0070152,0,93.0070152,CARMIL2
ENSG00000159788.18,34,43.66235803,43.56869244,0.093665594,43.47502684,43.56869244,43.56869244,0,43.56869244,RGS12
ENSG00000159792.9,72,111.5460114,94.79445905,16.75155232,78.04290674,162.1871455,162.1871455,0,162.1871455,PSKH1
ENSG00000159840.15,72,20.66879738,15.5473076,5.121489786,10.42581781,30.09572869,30.09572869,0,30.09572869,ZYX
ENSG00000159842.14,72,201.0677408,140.856828,60.21091279,80.6459152,226.5244197,226.5244197,0,226.5244197,ABR
ENSG00000159873.9,34,144.217642,65.24103079,78.97661125,-13.73558046,65.24103079,65.24103079,0,65.24103079,CCDC117
ENSG00000159882.12,72,96.7017315,95.71443672,0.987294786,94.72714193,188.96405,188.96405,2.84E-14,188.96405,ZNF230
ENSG00000159884.11,34,45.15427377,45.12856076,0.025713003,45.10284776,45.12856076,45.12856076,0,45.12856076,CCDC107
ENSG00000159885.13,72,66.86639724,65.05842046,1.807976789,63.25044367,205.2951485,205.2951485,5.68E-14,205.2951485,ZNF222
ENSG00000159921.14,34,86.5310129,63.77747946,22.75353344,41.02394601,63.77747946,63.77747946,0,63.77747946,GNE
ENSG00000160007.18,34,79.4074384,60.86768731,18.53975109,42.32793623,60.86768731,60.86768731,0,60.86768731,ARHGAP35
ENSG00000160014.16,34,88.96424175,65.91689447,23.04734728,42.86954719,65.91689447,65.91689447,0,65.91689447,CALM3
ENSG00000160049.11,34,196.6605984,182.9422988,13.71829964,169.2239992,182.9422988,182.9422988,0,182.9422988,DFFA
