File_name,Source,Variance(value),SE
X.ENSG00000091317.7.hsq,V(G)/Vp,0.009716,0.038722
X.ENSG00000091436.16.hsq,V(G)/Vp,0.000001,0.049729
X.ENSG00000091527.15.hsq,V(G)/Vp,0.068813,0.059550
X.ENSG00000092020.10.hsq,V(G)/Vp,0.053413,0.050178
X.ENSG00000092036.18.hsq,V(G)/Vp,0.038650,0.055596
X.ENSG00000092108.20.hsq,V(G)/Vp,0.080106,0.061046
X.ENSG00000092140.14.hsq,V(G)/Vp,0.092851,0.063370
X.ENSG00000092148.12.hsq,V(G)/Vp,0.039944,0.049058
X.ENSG00000092199.17.hsq,V(G)/Vp,0.047019,0.057235
X.ENSG00000092330.15.hsq,V(G)/Vp,0.012756,0.035720
X.ENSG00000092531.9.hsq,V(G)/Vp,0.014040,0.045149
X.ENSG00000092847.11.hsq,V(G)/Vp,0.016692,0.031792
X.ENSG00000092871.16.hsq,V(G)/Vp,0.044799,0.056539
X.ENSG00000092929.11.hsq,V(G)/Vp,0.012496,0.038810
X.ENSG00000092931.11.hsq,V(G)/Vp,0.000001,0.064060
X.ENSG00000093000.18.hsq,V(G)/Vp,0.061518,0.072251
X.ENSG00000093144.18.hsq,V(G)/Vp,0.074927,0.051665
X.ENSG00000093167.17.hsq,V(G)/Vp,0.000001,0.038609
X.ENSG00000093183.13.hsq,V(G)/Vp,0.046664,0.047311
X.ENSG00000095015.5.hsq,V(G)/Vp,0.008215,0.044238
X.ENSG00000095139.13.hsq,V(G)/Vp,0.012322,0.049748
X.ENSG00000095261.13.hsq,V(G)/Vp,0.045409,0.048072
X.ENSG00000095370.19.hsq,V(G)/Vp,0.036188,0.038851
X.ENSG00000095380.10.hsq,V(G)/Vp,0.080825,0.059698
X.ENSG00000095485.16.hsq,V(G)/Vp,0.014089,0.042159
X.ENSG00000095787.21.hsq,V(G)/Vp,0.102489,0.067680
X.ENSG00000095951.16.hsq,V(G)/Vp,0.000001,0.058702
X.ENSG00000096060.14.hsq,V(G)/Vp,0.000001,0.051329
X.ENSG00000096063.15.hsq,V(G)/Vp,0.000001,0.047101
X.ENSG00000096070.19.hsq,V(G)/Vp,0.038476,0.052393
X.ENSG00000096401.7.hsq,V(G)/Vp,0.053688,0.045235
X.ENSG00000096717.11.hsq,V(G)/Vp,0.129061,0.062592
X.ENSG00000096968.13.hsq,V(G)/Vp,0.000001,0.045546
X.ENSG00000097033.14.hsq,V(G)/Vp,0.034156,0.047092
X.ENSG00000099246.16.hsq,V(G)/Vp,0.031814,0.047199
X.ENSG00000099308.10.hsq,V(G)/Vp,0.000001,0.069463
X.ENSG00000099337.4.hsq,V(G)/Vp,0.114495,0.068109
X.ENSG00000099875.14.hsq,V(G)/Vp,0.045735,0.067152
X.ENSG00000099940.11.hsq,V(G)/Vp,0.152454,0.074751
X.ENSG00000099942.12.hsq,V(G)/Vp,0.006237,0.064868
X.ENSG00000099991.17.hsq,V(G)/Vp,0.104321,0.056940
X.ENSG00000100014.19.hsq,V(G)/Vp,0.000001,0.043400
X.ENSG00000100030.14.hsq,V(G)/Vp,0.049835,0.060598
X.ENSG00000100034.13.hsq,V(G)/Vp,0.067021,0.048890
X.ENSG00000100055.20.hsq,V(G)/Vp,0.000001,0.040248
X.ENSG00000100106.19.hsq,V(G)/Vp,0.082517,0.054386
X.ENSG00000100109.16.hsq,V(G)/Vp,0.089814,0.056475
X.ENSG00000100201.20.hsq,V(G)/Vp,0.046362,0.056512
X.ENSG00000100228.12.hsq,V(G)/Vp,0.086064,0.056067
X.ENSG00000100246.12.hsq,V(G)/Vp,0.088541,0.060647
X.ENSG00000100266.18.hsq,V(G)/Vp,0.000001,0.064681
X.ENSG00000100296.13.hsq,V(G)/Vp,0.019910,0.038747
X.ENSG00000100300.17.hsq,V(G)/Vp,0.022135,0.045076
X.ENSG00000100307.12.hsq,V(G)/Vp,0.059359,0.052272
X.ENSG00000100319.12.hsq,V(G)/Vp,0.000001,0.035618
X.ENSG00000100330.15.hsq,V(G)/Vp,0.015328,0.047358
X.ENSG00000100354.20.hsq,V(G)/Vp,0.008647,0.057392
X.ENSG00000100364.18.hsq,V(G)/Vp,0.063217,0.053776
X.ENSG00000100365.14.hsq,V(G)/Vp,0.001162,0.044030
X.ENSG00000100368.13.hsq,V(G)/Vp,0.001847,0.035572
X.ENSG00000100393.12.hsq,V(G)/Vp,0.023673,0.046523
X.ENSG00000100410.7.hsq,V(G)/Vp,0.084745,0.059624
X.ENSG00000100439.10.hsq,V(G)/Vp,0.052014,0.060754
X.ENSG00000100441.9.hsq,V(G)/Vp,0.037757,0.046600
X.ENSG00000100461.17.hsq,V(G)/Vp,0.012510,0.036582
X.ENSG00000100462.15.hsq,V(G)/Vp,0.033263,0.053575
X.ENSG00000100483.13.hsq,V(G)/Vp,0.000001,0.050385
X.ENSG00000100485.11.hsq,V(G)/Vp,0.024079,0.057885
X.ENSG00000100503.23.hsq,V(G)/Vp,0.063417,0.062218
X.ENSG00000100504.16.hsq,V(G)/Vp,0.028482,0.061314
X.ENSG00000100519.11.hsq,V(G)/Vp,0.027303,0.053445
X.ENSG00000100532.11.hsq,V(G)/Vp,0.017192,0.041140
X.ENSG00000100554.11.hsq,V(G)/Vp,0.048421,0.043500
X.ENSG00000100567.12.hsq,V(G)/Vp,0.047370,0.045888
X.ENSG00000100578.14.hsq,V(G)/Vp,0.004939,0.040435
X.ENSG00000100580.7.hsq,V(G)/Vp,0.011250,0.043137
X.ENSG00000100596.6.hsq,V(G)/Vp,0.012043,0.039105
X.ENSG00000100599.15.hsq,V(G)/Vp,0.000001,0.052178
X.ENSG00000100601.9.hsq,V(G)/Vp,0.015176,0.046595
X.ENSG00000100603.13.hsq,V(G)/Vp,0.000001,0.047880
X.ENSG00000100605.16.hsq,V(G)/Vp,0.018654,0.036112
X.ENSG00000100612.13.hsq,V(G)/Vp,0.000001,0.041580
X.ENSG00000100632.10.hsq,V(G)/Vp,0.040690,0.052374
X.ENSG00000100647.7.hsq,V(G)/Vp,0.001879,0.049183
X.ENSG00000100664.10.hsq,V(G)/Vp,0.052544,0.057055
X.ENSG00000100697.14.hsq,V(G)/Vp,0.004142,0.049316
X.ENSG00000100711.13.hsq,V(G)/Vp,0.079246,0.056531
X.ENSG00000100731.15.hsq,V(G)/Vp,0.000001,0.049582
X.ENSG00000100744.14.hsq,V(G)/Vp,0.046817,0.061336
X.ENSG00000100764.13.hsq,V(G)/Vp,0.057834,0.050957
X.ENSG00000100767.15.hsq,V(G)/Vp,0.000001,0.033288
X.ENSG00000100802.14.hsq,V(G)/Vp,0.055652,0.049240
X.ENSG00000100804.18.hsq,V(G)/Vp,0.075810,0.051617
X.ENSG00000100811.12.hsq,V(G)/Vp,0.037250,0.047388
X.ENSG00000100815.12.hsq,V(G)/Vp,0.071610,0.056883
X.ENSG00000100883.11.hsq,V(G)/Vp,0.045409,0.051988
X.ENSG00000100888.12.hsq,V(G)/Vp,0.071180,0.061393
X.ENSG00000100890.15.hsq,V(G)/Vp,0.082491,0.053346
X.ENSG00000100926.14.hsq,V(G)/Vp,0.040787,0.043620
X.ENSG00000100934.14.hsq,V(G)/Vp,0.015750,0.042791
X.ENSG00000100938.17.hsq,V(G)/Vp,0.010987,0.032878
X.ENSG00000101079.20.hsq,V(G)/Vp,0.038950,0.054458
X.ENSG00000101084.17.hsq,V(G)/Vp,0.000001,0.052599
X.ENSG00000101104.12.hsq,V(G)/Vp,0.027863,0.050476
X.ENSG00000101109.11.hsq,V(G)/Vp,0.046929,0.058088
X.ENSG00000101126.15.hsq,V(G)/Vp,0.045323,0.055442
X.ENSG00000101138.11.hsq,V(G)/Vp,0.038237,0.049757
X.ENSG00000101146.12.hsq,V(G)/Vp,0.036800,0.052247
X.ENSG00000101150.17.hsq,V(G)/Vp,0.000001,0.038912
X.ENSG00000101152.10.hsq,V(G)/Vp,0.000001,0.042253
X.ENSG00000101160.13.hsq,V(G)/Vp,0.007385,0.043396
X.ENSG00000101190.12.hsq,V(G)/Vp,0.055911,0.054320
X.ENSG00000101193.7.hsq,V(G)/Vp,0.030439,0.048274
X.ENSG00000101236.16.hsq,V(G)/Vp,0.040303,0.054933
X.ENSG00000101265.15.hsq,V(G)/Vp,0.000001,0.036519
X.ENSG00000101290.13.hsq,V(G)/Vp,0.057272,0.052586
X.ENSG00000101307.15.hsq,V(G)/Vp,0.200738,0.080329
X.ENSG00000101310.14.hsq,V(G)/Vp,0.000001,0.041860
X.ENSG00000101336.13.hsq,V(G)/Vp,0.011644,0.037269
X.ENSG00000101343.14.hsq,V(G)/Vp,0.063877,0.050793
X.ENSG00000101363.12.hsq,V(G)/Vp,0.069495,0.052621
X.ENSG00000101407.12.hsq,V(G)/Vp,0.061887,0.051139
X.ENSG00000101413.11.hsq,V(G)/Vp,0.041743,0.052802
X.ENSG00000101457.12.hsq,V(G)/Vp,0.055154,0.052524
X.ENSG00000101473.16.hsq,V(G)/Vp,0.044815,0.043620
X.ENSG00000101474.11.hsq,V(G)/Vp,0.052037,0.050806
X.ENSG00000101493.10.hsq,V(G)/Vp,0.000001,0.054881
X.ENSG00000101558.13.hsq,V(G)/Vp,0.000001,0.051096
X.ENSG00000101574.14.hsq,V(G)/Vp,0.067247,0.060875
X.ENSG00000101596.14.hsq,V(G)/Vp,0.000001,0.063165
X.ENSG00000101608.12.hsq,V(G)/Vp,0.000001,0.040297
X.ENSG00000101639.18.hsq,V(G)/Vp,0.145661,0.070757
X.ENSG00000101745.16.hsq,V(G)/Vp,0.100558,0.071321
X.ENSG00000101751.10.hsq,V(G)/Vp,0.039005,0.048448
X.ENSG00000101752.11.hsq,V(G)/Vp,0.000001,0.039892
X.ENSG00000102189.16.hsq,V(G)/Vp,0.007061,0.058814
X.ENSG00000102524.11.hsq,V(G)/Vp,0.052203,0.066253
X.ENSG00000102547.18.hsq,V(G)/Vp,0.082283,0.060212
X.ENSG00000102580.14.hsq,V(G)/Vp,0.031533,0.048580
X.ENSG00000102699.5.hsq,V(G)/Vp,0.000001,0.046368
X.ENSG00000102710.19.hsq,V(G)/Vp,0.037682,0.050667
X.ENSG00000102738.7.hsq,V(G)/Vp,0.000001,0.042413
X.ENSG00000102786.14.hsq,V(G)/Vp,0.025566,0.056966
X.ENSG00000102796.10.hsq,V(G)/Vp,0.001170,0.033502
X.ENSG00000102858.12.hsq,V(G)/Vp,0.119947,0.065141
X.ENSG00000102879.15.hsq,V(G)/Vp,0.050227,0.049054
X.ENSG00000102882.11.hsq,V(G)/Vp,0.059716,0.061079
X.ENSG00000102893.15.hsq,V(G)/Vp,0.089084,0.068431
X.ENSG00000102897.9.hsq,V(G)/Vp,0.036159,0.055465
X.ENSG00000102908.20.hsq,V(G)/Vp,0.104026,0.067015
X.ENSG00000102910.13.hsq,V(G)/Vp,0.000001,0.032727
X.ENSG00000102921.7.hsq,V(G)/Vp,0.003056,0.032674
X.ENSG00000102978.12.hsq,V(G)/Vp,0.062073,0.056614
X.ENSG00000103005.11.hsq,V(G)/Vp,0.001567,0.045146
X.ENSG00000103035.10.hsq,V(G)/Vp,0.041687,0.052307
X.ENSG00000103111.14.hsq,V(G)/Vp,0.009266,0.041177
X.ENSG00000103160.11.hsq,V(G)/Vp,0.015503,0.052180
X.ENSG00000103194.15.hsq,V(G)/Vp,0.046711,0.061071
X.ENSG00000103196.11.hsq,V(G)/Vp,0.015758,0.044987
X.ENSG00000103248.18.hsq,V(G)/Vp,0.101650,0.063529
X.ENSG00000103313.12.hsq,V(G)/Vp,0.000001,0.054117
X.ENSG00000103343.12.hsq,V(G)/Vp,0.050026,0.044546
X.ENSG00000103381.11.hsq,V(G)/Vp,0.098511,0.057055
X.ENSG00000103479.15.hsq,V(G)/Vp,0.006657,0.051915
X.ENSG00000103490.13.hsq,V(G)/Vp,0.049565,0.048136
X.ENSG00000103502.13.hsq,V(G)/Vp,0.081242,0.058614
X.ENSG00000103510.19.hsq,V(G)/Vp,0.033022,0.042245
X.ENSG00000103540.16.hsq,V(G)/Vp,0.000001,0.059530
X.ENSG00000103569.9.hsq,V(G)/Vp,0.000001,0.043143
X.ENSG00000103642.11.hsq,V(G)/Vp,0.003448,0.041225
X.ENSG00000103653.16.hsq,V(G)/Vp,0.026996,0.036474
X.ENSG00000103657.13.hsq,V(G)/Vp,0.082379,0.062134
X.ENSG00000103671.9.hsq,V(G)/Vp,0.070605,0.050778
X.ENSG00000103707.9.hsq,V(G)/Vp,0.039991,0.047577
X.ENSG00000103769.9.hsq,V(G)/Vp,0.026399,0.044336
X.ENSG00000103978.15.hsq,V(G)/Vp,0.000001,0.037496
X.ENSG00000103994.16.hsq,V(G)/Vp,0.012837,0.039871
X.ENSG00000104093.13.hsq,V(G)/Vp,0.000001,0.045703
X.ENSG00000104133.14.hsq,V(G)/Vp,0.049065,0.055094
X.ENSG00000104205.12.hsq,V(G)/Vp,0.000001,0.047931
X.ENSG00000104221.12.hsq,V(G)/Vp,0.032393,0.043788
X.ENSG00000104320.13.hsq,V(G)/Vp,0.000001,0.037138
X.ENSG00000104324.15.hsq,V(G)/Vp,0.019328,0.035895
X.ENSG00000104325.6.hsq,V(G)/Vp,0.042502,0.035173
X.ENSG00000104343.19.hsq,V(G)/Vp,0.000001,0.066905
X.ENSG00000104375.15.hsq,V(G)/Vp,0.000001,0.048898
X.ENSG00000104388.14.hsq,V(G)/Vp,0.031501,0.041219
X.ENSG00000104412.7.hsq,V(G)/Vp,0.032338,0.043663
X.ENSG00000104447.12.hsq,V(G)/Vp,0.029228,0.051562
X.ENSG00000104497.13.hsq,V(G)/Vp,0.051638,0.052134
X.ENSG00000104517.12.hsq,V(G)/Vp,0.020807,0.057860
X.ENSG00000104643.9.hsq,V(G)/Vp,0.037795,0.047930
X.ENSG00000104687.12.hsq,V(G)/Vp,0.016180,0.043423
X.ENSG00000104695.12.hsq,V(G)/Vp,0.074788,0.054078
X.ENSG00000104714.13.hsq,V(G)/Vp,0.073486,0.067406
X.ENSG00000104763.18.hsq,V(G)/Vp,0.050448,0.052139
X.ENSG00000104870.12.hsq,V(G)/Vp,0.049404,0.049154
X.ENSG00000104915.14.hsq,V(G)/Vp,0.000001,0.035183
X.ENSG00000104974.11.hsq,V(G)/Vp,0.000001,0.050565
X.ENSG00000105053.10.hsq,V(G)/Vp,0.027848,0.047951
X.ENSG00000105058.11.hsq,V(G)/Vp,0.043194,0.044018
X.ENSG00000105186.15.hsq,V(G)/Vp,0.083592,0.065504
X.ENSG00000105339.10.hsq,V(G)/Vp,0.000001,0.066193
X.ENSG00000105352.10.hsq,V(G)/Vp,0.072780,0.072012
X.ENSG00000105355.8.hsq,V(G)/Vp,0.008665,0.044648
X.ENSG00000105397.13.hsq,V(G)/Vp,0.016755,0.042213
X.ENSG00000105404.10.hsq,V(G)/Vp,0.000001,0.039579
X.ENSG00000105483.17.hsq,V(G)/Vp,0.006623,0.055135
X.ENSG00000105501.12.hsq,V(G)/Vp,0.030472,0.046756
X.ENSG00000105514.7.hsq,V(G)/Vp,0.018226,0.041322
X.ENSG00000105520.10.hsq,V(G)/Vp,0.000001,0.047775
X.ENSG00000105639.18.hsq,V(G)/Vp,0.000001,0.050008
X.ENSG00000105708.8.hsq,V(G)/Vp,0.156809,0.070661
X.ENSG00000105778.18.hsq,V(G)/Vp,0.000001,0.044854
X.ENSG00000105835.11.hsq,V(G)/Vp,0.000001,0.059135
X.ENSG00000105851.10.hsq,V(G)/Vp,0.000001,0.039610
X.ENSG00000105856.13.hsq,V(G)/Vp,0.000001,0.047831
X.ENSG00000105879.11.hsq,V(G)/Vp,0.053078,0.053508
X.ENSG00000105887.10.hsq,V(G)/Vp,0.077756,0.064932
X.ENSG00000105963.13.hsq,V(G)/Vp,0.069980,0.057825
X.ENSG00000105967.15.hsq,V(G)/Vp,0.008740,0.054090
X.ENSG00000105983.20.hsq,V(G)/Vp,0.000001,0.051689
X.ENSG00000105993.14.hsq,V(G)/Vp,0.000001,0.050794
X.ENSG00000106052.13.hsq,V(G)/Vp,0.000001,0.044674
X.ENSG00000106070.17.hsq,V(G)/Vp,0.026534,0.051962
X.ENSG00000106144.19.hsq,V(G)/Vp,0.000001,0.039999
X.ENSG00000106245.10.hsq,V(G)/Vp,0.032946,0.047689
X.ENSG00000106261.16.hsq,V(G)/Vp,0.000001,0.051786
X.ENSG00000106348.16.hsq,V(G)/Vp,0.040499,0.046470
X.ENSG00000106392.10.hsq,V(G)/Vp,0.066618,0.060123
X.ENSG00000106459.14.hsq,V(G)/Vp,0.018105,0.049587
X.ENSG00000106460.18.hsq,V(G)/Vp,0.092696,0.054277
X.ENSG00000106479.10.hsq,V(G)/Vp,0.064909,0.047936
X.ENSG00000106546.12.hsq,V(G)/Vp,0.049150,0.052690
X.ENSG00000106560.10.hsq,V(G)/Vp,0.072702,0.056555
X.ENSG00000106588.10.hsq,V(G)/Vp,0.042581,0.038479
X.ENSG00000106603.18.hsq,V(G)/Vp,0.000001,0.036027
X.ENSG00000106636.7.hsq,V(G)/Vp,0.050834,0.040926
X.ENSG00000106733.20.hsq,V(G)/Vp,0.224003,0.078911
X.ENSG00000106780.8.hsq,V(G)/Vp,0.000001,0.037721
X.ENSG00000106799.12.hsq,V(G)/Vp,0.148075,0.079132
X.ENSG00000106829.18.hsq,V(G)/Vp,0.000001,0.052866
X.ENSG00000106993.11.hsq,V(G)/Vp,0.049213,0.051697
X.ENSG00000107020.9.hsq,V(G)/Vp,0.014955,0.043505
X.ENSG00000107036.11.hsq,V(G)/Vp,0.000001,0.045661
X.ENSG00000107099.15.hsq,V(G)/Vp,0.041085,0.051386
X.ENSG00000107185.9.hsq,V(G)/Vp,0.109086,0.072624
X.ENSG00000107290.13.hsq,V(G)/Vp,0.000001,0.048749
X.ENSG00000107341.4.hsq,V(G)/Vp,0.000001,0.052677
X.ENSG00000107371.12.hsq,V(G)/Vp,0.099739,0.064227
X.ENSG00000107443.15.hsq,V(G)/Vp,0.000001,0.041784
X.ENSG00000107560.10.hsq,V(G)/Vp,0.039026,0.061642
X.ENSG00000107738.19.hsq,V(G)/Vp,0.000001,0.051985
X.ENSG00000108669.16.hsq,V(G)/Vp,0.058750,0.060762
X.ENSG00000107745.17.hsq,V(G)/Vp,0.038318,0.041404
X.ENSG00000107854.5.hsq,V(G)/Vp,0.000001,0.049689
X.ENSG00000107882.11.hsq,V(G)/Vp,0.059063,0.056828
X.ENSG00000107897.18.hsq,V(G)/Vp,0.100966,0.062937
X.ENSG00000107929.14.hsq,V(G)/Vp,0.000001,0.049822
X.ENSG00000107938.17.hsq,V(G)/Vp,0.101313,0.061947
X.ENSG00000108055.9.hsq,V(G)/Vp,0.041510,0.048901
X.ENSG00000108061.11.hsq,V(G)/Vp,0.026087,0.052070
X.ENSG00000108064.10.hsq,V(G)/Vp,0.091601,0.054438
X.ENSG00000108094.14.hsq,V(G)/Vp,0.121968,0.064063
X.ENSG00000108100.17.hsq,V(G)/Vp,0.046427,0.048076
X.ENSG00000108175.16.hsq,V(G)/Vp,0.000001,0.061461
X.ENSG00000108219.14.hsq,V(G)/Vp,0.000001,0.046304
X.ENSG00000108256.8.hsq,V(G)/Vp,0.000001,0.055329
X.ENSG00000108306.11.hsq,V(G)/Vp,0.000001,0.052586
X.ENSG00000108349.16.hsq,V(G)/Vp,0.069818,0.062954
X.ENSG00000108406.9.hsq,V(G)/Vp,0.055230,0.062311
X.ENSG00000108423.14.hsq,V(G)/Vp,0.158807,0.065392
X.ENSG00000108424.9.hsq,V(G)/Vp,0.000001,0.045133
X.ENSG00000108468.14.hsq,V(G)/Vp,0.000001,0.051856
X.ENSG00000108479.11.hsq,V(G)/Vp,0.047891,0.046325
X.ENSG00000108510.9.hsq,V(G)/Vp,0.067084,0.065568
X.ENSG00000108523.15.hsq,V(G)/Vp,0.016375,0.034950
X.ENSG00000108528.13.hsq,V(G)/Vp,0.015867,0.035430
X.ENSG00000108582.11.hsq,V(G)/Vp,0.000001,0.042846
X.ENSG00000108587.15.hsq,V(G)/Vp,0.031554,0.045919
X.ENSG00000108588.13.hsq,V(G)/Vp,0.018195,0.052231
X.ENSG00000108590.10.hsq,V(G)/Vp,0.084487,0.056684
X.ENSG00000108599.14.hsq,V(G)/Vp,0.039030,0.049068
X.ENSG00000108654.13.hsq,V(G)/Vp,0.001564,0.034994
X.ENSG00000108733.9.hsq,V(G)/Vp,0.093082,0.057047
X.ENSG00000108774.14.hsq,V(G)/Vp,0.015532,0.046272
X.ENSG00000108788.11.hsq,V(G)/Vp,0.038690,0.055556
X.ENSG00000108799.12.hsq,V(G)/Vp,0.064290,0.065596
X.ENSG00000108848.15.hsq,V(G)/Vp,0.073241,0.065777
X.ENSG00000108854.15.hsq,V(G)/Vp,0.020282,0.050168
X.ENSG00000108932.11.hsq,V(G)/Vp,0.000001,0.042067
X.ENSG00000108946.14.hsq,V(G)/Vp,0.009210,0.046895
X.ENSG00000108953.16.hsq,V(G)/Vp,0.045584,0.060884
X.ENSG00000108984.13.hsq,V(G)/Vp,0.000001,0.051842
X.ENSG00000109016.17.hsq,V(G)/Vp,0.062232,0.053606
X.ENSG00000109046.14.hsq,V(G)/Vp,0.102183,0.070485
X.ENSG00000109079.9.hsq,V(G)/Vp,0.057011,0.057572
X.ENSG00000109118.13.hsq,V(G)/Vp,0.003387,0.054702
X.ENSG00000109133.12.hsq,V(G)/Vp,0.000001,0.043028
X.ENSG00000109171.14.hsq,V(G)/Vp,0.166967,0.099335
X.ENSG00000109180.14.hsq,V(G)/Vp,0.158495,0.095929
X.ENSG00000109220.10.hsq,V(G)/Vp,0.018282,0.045768
X.ENSG00000109270.12.hsq,V(G)/Vp,0.002537,0.037171
X.ENSG00000109320.11.hsq,V(G)/Vp,0.027157,0.042913
X.ENSG00000109323.8.hsq,V(G)/Vp,0.050784,0.050946
X.ENSG00000109332.19.hsq,V(G)/Vp,0.049417,0.049010
X.ENSG00000109381.19.hsq,V(G)/Vp,0.015525,0.057166
X.ENSG00000109390.11.hsq,V(G)/Vp,0.088135,0.062360
X.ENSG00000109445.10.hsq,V(G)/Vp,0.033312,0.049871
X.ENSG00000109458.8.hsq,V(G)/Vp,0.000001,0.038974
X.ENSG00000109466.13.hsq,V(G)/Vp,0.000001,0.044432
X.ENSG00000109536.11.hsq,V(G)/Vp,0.104062,0.069012
X.ENSG00000109572.13.hsq,V(G)/Vp,0.033392,0.044425
X.ENSG00000109586.11.hsq,V(G)/Vp,0.020597,0.041470
X.ENSG00000109743.10.hsq,V(G)/Vp,0.000001,0.048876
X.ENSG00000109756.8.hsq,V(G)/Vp,0.031809,0.053845
X.ENSG00000109787.12.hsq,V(G)/Vp,0.097223,0.063436
X.ENSG00000109854.13.hsq,V(G)/Vp,0.038480,0.043766
X.ENSG00000109861.15.hsq,V(G)/Vp,0.044314,0.053207
X.ENSG00000110057.7.hsq,V(G)/Vp,0.012829,0.033133
X.ENSG00000110060.8.hsq,V(G)/Vp,0.116376,0.064638
X.ENSG00000110066.14.hsq,V(G)/Vp,0.006899,0.043271
X.ENSG00000110075.14.hsq,V(G)/Vp,0.000001,0.056128
X.ENSG00000110077.14.hsq,V(G)/Vp,0.040793,0.044360
X.ENSG00000110080.18.hsq,V(G)/Vp,0.000001,0.050562
X.ENSG00000110200.8.hsq,V(G)/Vp,0.033849,0.038784
X.ENSG00000110315.6.hsq,V(G)/Vp,0.054013,0.054382
X.ENSG00000110321.16.hsq,V(G)/Vp,0.090687,0.064840
X.ENSG00000110330.8.hsq,V(G)/Vp,0.010368,0.037684
X.ENSG00000110344.9.hsq,V(G)/Vp,0.000001,0.058037
X.ENSG00000110367.11.hsq,V(G)/Vp,0.019344,0.062914
X.ENSG00000110395.6.hsq,V(G)/Vp,0.000001,0.044903
X.ENSG00000110422.11.hsq,V(G)/Vp,0.027082,0.051058
X.ENSG00000110429.13.hsq,V(G)/Vp,0.089762,0.067764
X.ENSG00000110756.17.hsq,V(G)/Vp,0.042944,0.062047
X.ENSG00000110768.11.hsq,V(G)/Vp,0.045513,0.054705
X.ENSG00000110801.13.hsq,V(G)/Vp,0.020770,0.054672
X.ENSG00000110876.9.hsq,V(G)/Vp,0.024799,0.042091
X.ENSG00000110880.10.hsq,V(G)/Vp,0.047581,0.052714
X.ENSG00000110931.18.hsq,V(G)/Vp,0.015411,0.044575
X.ENSG00000110934.10.hsq,V(G)/Vp,0.026654,0.045149
X.ENSG00000111011.17.hsq,V(G)/Vp,0.040765,0.056454
X.ENSG00000111052.7.hsq,V(G)/Vp,0.000001,0.052528
X.ENSG00000111229.15.hsq,V(G)/Vp,0.023203,0.043613
X.ENSG00000111231.8.hsq,V(G)/Vp,0.251974,0.075119
X.ENSG00000111237.18.hsq,V(G)/Vp,0.000001,0.052028
X.ENSG00000111261.13.hsq,V(G)/Vp,0.051359,0.052513
X.ENSG00000111276.10.hsq,V(G)/Vp,0.035983,0.062885
X.ENSG00000111321.10.hsq,V(G)/Vp,0.000001,0.037747
X.ENSG00000111348.8.hsq,V(G)/Vp,0.024973,0.034416
X.ENSG00000111540.15.hsq,V(G)/Vp,0.009256,0.036303
X.ENSG00000111554.14.hsq,V(G)/Vp,0.065679,0.065725
X.ENSG00000111639.7.hsq,V(G)/Vp,0.085118,0.056432
X.ENSG00000111647.12.hsq,V(G)/Vp,0.000001,0.055884
X.ENSG00000111653.19.hsq,V(G)/Vp,0.058047,0.045382
X.ENSG00000111679.16.hsq,V(G)/Vp,0.033937,0.040854
X.ENSG00000111684.10.hsq,V(G)/Vp,0.000001,0.049719
X.ENSG00000111707.11.hsq,V(G)/Vp,0.016843,0.057267
X.ENSG00000111725.10.hsq,V(G)/Vp,0.026566,0.057020
X.ENSG00000111729.13.hsq,V(G)/Vp,0.107206,0.056036
X.ENSG00000111731.12.hsq,V(G)/Vp,0.085922,0.062636
X.ENSG00000111737.11.hsq,V(G)/Vp,0.036853,0.046376
X.ENSG00000111775.2.hsq,V(G)/Vp,0.096203,0.061238
X.ENSG00000111786.8.hsq,V(G)/Vp,0.055250,0.057264
X.ENSG00000111802.13.hsq,V(G)/Vp,0.018635,0.051385
X.ENSG00000111817.16.hsq,V(G)/Vp,0.046069,0.044873
X.ENSG00000111837.11.hsq,V(G)/Vp,0.022679,0.049485
X.ENSG00000111859.16.hsq,V(G)/Vp,0.029436,0.055878
X.ENSG00000111877.17.hsq,V(G)/Vp,0.000001,0.044898
X.ENSG00000111885.6.hsq,V(G)/Vp,0.018599,0.036286
X.ENSG00000111897.6.hsq,V(G)/Vp,0.000001,0.054809
X.ENSG00000111911.6.hsq,V(G)/Vp,0.024406,0.045660
X.ENSG00000111913.17.hsq,V(G)/Vp,0.023267,0.046896
X.ENSG00000112031.15.hsq,V(G)/Vp,0.124834,0.060474
X.ENSG00000112053.13.hsq,V(G)/Vp,0.037607,0.063190
X.ENSG00000112062.10.hsq,V(G)/Vp,0.000001,0.059867
X.ENSG00000112078.13.hsq,V(G)/Vp,0.028872,0.055541
X.ENSG00000112079.8.hsq,V(G)/Vp,0.045028,0.048723
X.ENSG00000112096.16.hsq,V(G)/Vp,0.037528,0.049513
X.ENSG00000112167.9.hsq,V(G)/Vp,0.068989,0.058607
X.ENSG00000112195.8.hsq,V(G)/Vp,0.000001,0.035628
X.ENSG00000112234.8.hsq,V(G)/Vp,0.019580,0.050980
X.ENSG00000112242.14.hsq,V(G)/Vp,0.000001,0.057465
X.ENSG00000112282.17.hsq,V(G)/Vp,0.001809,0.040514
X.ENSG00000112297.14.hsq,V(G)/Vp,0.026270,0.041637
X.ENSG00000112303.13.hsq,V(G)/Vp,0.000001,0.043587
X.ENSG00000112304.10.hsq,V(G)/Vp,0.055132,0.052140
X.ENSG00000112308.12.hsq,V(G)/Vp,0.018087,0.047931
