X,X_apo
0.158413,0.066623
0.082821,0.147619
0.049408,0.150089
0.032919,0.084925
0.093067,0.030778
0.013804,0.031919
0.140788,0.067726
0.009352,0.008233
0.097243,0.10783
0.106487,0.003516
0.091562,0.090142
0.084972,0.079007
0.015176,0.086008
0.07419,0.064835
0.062465,0.01907
0.206994,0.010639
0.147409,0.061874
0.146205,0.207747
0.203887,0.126681
0.131718,0.133605
0.067254,0.164773
0.044839,0.10859
0.052891,0.055376
0.125495,0.042873
0.089418,0.060872
0.176228,0.09472
0.030115,0.049834
1e-06,0.140656
0.079795,0.01586
1e-06,1e-06
0.003451,0.098507
1e-06,1e-06
0.064345,1e-06
0.025886,1e-06
0.115884,0.068528
1e-06,1e-06
0.056315,0.106105
1e-06,0.005216
1e-06,0.055019
0.039877,1e-06
0.000569,1e-06
1e-06,0.023245
0.010165,1e-06
1e-06,1e-06
1e-06,0.003815
1e-06,1e-06
1e-06,0.009237
0.085267,1e-06
0.001626,1e-06
1e-06,1e-06
0.027906,1e-06
1e-06,0.022384
0.010082,1e-06
1e-06,1e-06
0.03972,1e-06
0.044764,0.001473
0.036479,0.002058
0.05813,0.038689
0.075273,0.047086
0.046988,0.074559
0.071186,0.04451
0.025335,0.072178
0.048256,0.019933
0.019384,0.053123
0.039374,0.028241
0.101603,0.065647
0.061448,0.119235
0.011948,0.058158
0.018784,0.011806
0.115377,0.004554
0.142231,0.114277
0.092315,0.130015
0.052884,0.066213
0.119561,0.029188
0.147028,0.124499
1e-06,0.10783
0.029218,1e-06
0.032014,0.021093
0.05714,0.032347
0.148842,0.042217
1e-06,0.14993
0.050091,1e-06
0.063476,0.034274
0.09995,0.071824
0.082103,0.08276
0.08325,0.066514
0.166051,0.062825
1e-06,0.132631
0.09764,1e-06
0.101678,0.087498
0.195319,0.11367
0.017859,0.108467
0.080229,0.009327
0.116513,0.073677
0.112068,0.106764
0.131359,0.143825
0.134698,0.098981
0.061425,0.115549
0.142124,0.058136
0.162968,0.087171
0.043203,0.145788
0.051318,0.03621
0.069365,0.051808
0.034198,0.039563
0.06763,0.031163
0.08891,0.029749
1e-06,0.020311
0.055335,0.024224
0.051776,0.050799
1e-06,0.015633
0.036236,0.005602
0.058305,0.034585
0.059226,0.065654
0.034508,0.065255
0.02598,0.035747
0.047997,0.057269
0.056984,0.056262
0.12413,0.052064
0.112978,0.140695
0.135266,0.179439
0.097444,0.156073
0.194505,0.112084
0.197217,0.218188
0.122037,0.201896
0.183835,0.148015
0.159953,0.207931
0.133708,0.195896
0.131951,0.162166
0.221587,0.157818
0.127024,0.21046
0.073575,0.111046
0.093577,0.070666
0.094813,0.098899
0.156466,0.095847
0.072452,0.150878
1e-06,0.068644
0.093232,1e-06
0.089306,0.08331
1e-06,0.094804
0.077242,1e-06
1e-06,0.090173
0.015187,0.021094
0.026373,0.041486
0.088627,0.02954
0.071616,0.054638
0.079048,0.074332
0.115832,0.059087
0.046562,0.133631
1e-06,0.046498
0.023567,1e-06
0.063221,0.026901
0.018516,0.045175
0.070373,0.04635
1e-06,0.058841
0.040475,1e-06
0.021474,0.038984
0.206596,0.019934
0.034838,0.190615
0.121758,0.021236
0.032887,0.073918
0.198932,0.02554
0.04167,0.147713
0.088993,0.054615
0.087293,0.074049
0.331983,0.092852
0.09254,0.165855
0.074887,0.077595
0.04961,0.070604
1e-06,0.025613
0.074919,0.011716
0.079878,0.10646
0.075539,0.077585
0.101038,0.084445
0.061535,0.054689
0.083792,0.095767
0.108474,0.069978
0.11729,0.069588
0.079025,0.049018
0.133634,0.098012
0.172994,0.058656
0.162316,0.118528
1e-06,0.166959
0.111052,0.088645
0.065376,1e-06
0.048818,0.124396
0.11614,0.05872
0.413913,0.037236
0.033408,0.092281
0.090235,0.259377
1e-06,0.048035
0.095296,0.082446
0.093668,1e-06
0.044855,0.033349
0.144375,0.057579
0.124541,0.054525
0.221448,0.127329
1e-06,0.065782
1e-06,0.112202
0.018337,1e-06
0.024941,1e-06
0.168454,0.015922
1e-06,0.001484
0.140848,0.084898
0.146299,1e-06
1e-06,0.075903
0.012699,0.124739
0.026954,1e-06
0.069199,1e-06
0.075957,0.011993
0.114176,0.065823
0.080053,0.049766
0.071425,0.132564
0.061032,0.05311
0.137666,0.061714
0.174998,0.045582
0.224203,0.131176
0.145027,0.1751
0.133424,0.109409
0.08498,0.058304
0.138609,0.089603
0.097891,0.12367
1e-06,0.113355
0.105682,0.081232
0.143911,0.115195
0.14716,0.0646
0.077172,0.13669
0.105255,0.063371
0.131938,0.078161
0.093052,0.143218
1e-06,0.072963
0.140168,1e-06
0.117461,0.126479
0.035082,0.085605
0.079369,0.043597
0.106056,0.07511
0.113886,0.111266
0.115974,0.075171
0.045623,0.075014
0.193013,0.022036
0.056037,0.19965
0.03036,0.050806
0.174496,0.029436
1e-06,0.186822
0.210301,1e-06
0.019443,0.168506
0.074707,0.002459
0.059547,0.069904
0.214521,0.208669
0.045878,0.041467
0.07593,0.056471
1e-06,1e-06
0.16121,0.132446
0.128339,0.128733
0.142305,0.124637
0.069525,0.082421
0.125369,0.125133
0.135721,0.075383
0.052583,0.044232
0.017119,0.045946
1e-06,1e-06
0.023,0.055944
0.076234,0.092211
0.089804,0.060306
1e-06,1e-06
0.100631,0.083868
0.096166,0.070386
0.109843,0.111438
0.063551,0.038266
0.083451,0.091968
0.06289,0.091197
0.127227,0.095467
0.147983,0.132928
0.012239,0.022939
0.100047,0.10881
0.127971,0.119433
0.095328,0.075764
0.080993,0.070156
0.207189,0.125056
0.11215,0.052538
0.046806,0.033928
0.080444,0.091917
0.107944,0.114114
0.118189,0.113223
0.122531,0.120054
0.135746,0.117468
0.077974,0.048155
0.05789,0.062221
0.007277,1e-06
0.056899,0.065277
0.013582,0.03839
0.009246,1e-06
1e-06,1e-06
0.121881,0.111434
0.190542,0.120526
0.083415,0.045304
0.07338,0.059025
0.116349,0.137926
0.009344,1e-06
0.009339,0.010749
1e-06,0.005851
0.138012,0.117763
0.139413,0.100264
0.111304,0.107656
1e-06,1e-06
0.06863,0.041954
0.029038,1e-06
0.115708,0.081443
0.060219,0.05424
0.125173,0.069675
0.045032,1e-06
0.197762,0.165794
0.046311,0.036458
0.017479,0.01988
0.129013,0.127387
0.00898,0.021389
0.135533,0.155479
0.010305,0.01566
0.09462,0.110551
0.155204,0.149832
0.177475,0.166993
0.087725,0.08762
0.057699,0.06129
0.161676,0.139748
0.093945,0.099844
1e-06,1e-06
0.006359,0.008783
0.117225,0.111337
0.101081,0.116923
1e-06,1e-06
0.206393,0.18378
0.286942,0.253353
0.048297,0.037712
0.054909,0.056886
0.107374,0.076203
0.034642,0.005727
0.123881,0.129184
0.049104,0.046995
0.17614,0.157317
0.065992,0.077483
0.099113,0.071413
0.05378,0.043401
0.067625,0.056976
0.121306,0.108289
0.099659,0.101955
0.004512,1e-06
0.030087,0.033744
0.112953,0.105829
0.071764,0.055957
0.015559,0.019686
0.051043,0.055273
0.126873,0.103073
1e-06,1e-06
0.026689,0.051568
0.103614,0.111707
0.111279,0.096482
0.174843,0.09205
0.035915,0.055096
0.080057,0.081275
0.060255,0.054959
1e-06,0.006185
0.033153,0.035612
0.015231,0.033854
0.105525,0.115358
0.097239,0.064627
0.117109,0.09243
1e-06,1e-06
0.170453,0.144366
0.150478,0.139536
0.111967,0.127065
0.018068,0.031691
0.07686,0.056036
0.015384,0.020066
0.008187,0.013726
0.126662,0.08728
0.052525,0.060259
0.045842,0.072783
0.130797,0.070838
1e-06,1e-06
0.012915,0.012227
0.003897,0.007492
0.037145,0.043321
0.187708,0.191372
0.175496,0.152142
0.096833,0.090579
0.058878,0.084108
0.063523,0.068287
0.148877,0.096394
0.237828,0.174699
0.000404,1e-06
0.089843,0.07483
0.168837,0.185601
0.131592,0.119399
0.007718,0.024662
1e-06,1e-06
0.056691,0.05767
0.135208,0.112949
0.048251,0.044803
0.041149,0.037829
0.074738,0.068765
0.070109,0.052089
0.134963,0.136204
0.052673,0.040717
0.068759,0.114521
0.152788,0.129345
0.134541,0.110061
0.176115,0.12759
0.108224,0.071808
0.054943,0.01902
0.104239,0.083107
0.088585,0.112338
0.099905,0.107567
1e-06,1e-06
0.08466,0.076585
1e-06,0.032715
0.052269,0.050589
0.046358,0.013474
0.113968,0.11441
0.080362,0.055392
0.060345,0.039106
0.172011,0.132151
0.100478,0.113734
0.032207,0.04238
0.099154,0.074036
0.053257,0.055131
0.034593,0.047363
0.105973,0.083571
0.087413,0.089567
0.1493,0.123896
0.104417,0.094203
0.026481,0.00103
0.038777,0.054501
0.110918,0.098801
0.086454,0.074355
0.131014,0.084913
0.20981,0.157828
0.04712,0.053898
0.062287,0.033998
0.051054,0.058512
0.097267,0.10231
0.01467,0.010801
0.126836,0.063857
0.061728,0.049523
0.066231,0.010145
0.059701,0.061276
0.258735,0.090219
0.064353,0.070984
0.029361,0.022266
0.018319,0.00773
0.005381,0.018624
0.019619,0.031128
0.11256,0.066009
0.116504,0.082118
0.102181,0.118871
0.150745,0.153112
0.062426,0.043719
0.112325,0.129612
1e-06,0.037045
0.034872,0.035585
0.062792,0.0692
0.108619,0.136674
0.00685,0.010789
0.124268,0.130767
0.118132,0.063364
0.077765,0.067703
0.0935,0.079059
0.151201,0.149508
0.050204,0.061499
0.123185,0.126716
0.119814,0.104616
0.176907,0.163859
0.076265,0.071157
0.183369,0.189233
0.052534,0.020992
0.111372,0.090908
0.218086,0.222413
0.149228,0.110605
0.065558,0.050178
0.200233,0.166838
0.15893,0.150634
0.141416,0.150572
0.217357,0.198037
0.077527,0.085628
1e-06,1e-06
0.108738,0.042025
0.054162,0.050964
0.109106,0.087727
0.066427,0.056526
0.145407,0.153912
0.057252,0.060019
1e-06,1e-06
0.193859,0.187696
0.12237,0.110614
0.211225,0.215066
0.10208,0.088568
0.182334,0.205
0.205009,0.219648
0.061351,0.060641
0.161172,0.153904
0.058986,0.060662
0.066017,0.051047
0.11923,0.1062
0.023033,0.022862
0.064737,0.075117
0.017622,0.013102
0.066119,0.084627
0.075913,0.075166
0.133324,0.121661
0.159858,0.094872
0.003649,0.00606
0.105589,0.095738
0.107884,0.089934
0.04852,0.013296
0.222693,0.20895
1e-06,0.000298
0.079655,0.077184
0.069503,0.028679
1e-06,1e-06
0.190256,0.080767
1e-06,1e-06
0.057005,0.046006
0.063994,0.010612
0.068222,0.050442
0.089898,0.048402
0.067696,0.053273
0.07552,0.052757
0.0657,0.048669
0.079993,0.049414
0.071972,0.048504
0.174133,0.002458
0.092425,0.02027
0.166095,0.024858
0.128444,0.032478
0.091505,0.026157
0.182633,0.02146
0.135211,0.037463
0.135672,0.020268
0.125297,0.026776
0.131555,0.013834
0.135405,0.017427
0.187599,0.010095
0.220877,0.018948
0.172825,0.015743
0.13116,0.022139
0.147113,1e-06
0.142127,0.016803
0.137893,1e-06
0.131964,0.010137
0.151821,0.022273
0.273407,0.000276
0.079624,0.024606
0.022159,0.015975
0.101546,0.01958
0.085986,0.013268
1e-06,0.01202
0.01423,0.019566
0.003206,0.017718
0.004576,0.01485
0.094121,0.005282
0.072083,0.015804
0.087979,0.015428
0.024656,0.015138
0.065324,0.016803
0.114619,0.01333
0.000468,0.012242
0.012467,0.013212
0.019529,0.015093
0.008522,0.013499
0.224786,0.01018
0.095851,0.010451
0.040193,0.016249
0.07384,0.007444
0.229338,0.00398
0.102167,0.01243
0.016765,0.006572
0.096825,0.038117
0.051177,0.039123
0.004803,0.01425
0.118762,0.024165
0.111838,0.031252
0.045703,0.021987
0.068609,0.043284
0.225032,0.037207
0.10146,0.020319
0.049962,0.022714
0.010645,0.014978
0.046554,0.015909
0.149622,0.024157
0.046941,0.02962
0.095915,0.049318
0.050356,0.025309
0.093213,0.035142
0.141128,0.027496
0.083718,1e-06
0.120131,0.019951
1e-06,0.046228
0.055842,1e-06
0.040364,1e-06
1e-06,0.001048
1e-06,0.017144
1e-06,1e-06
0.001604,1e-06
0.020227,0.040366
0.005624,1e-06
1e-06,0.013164
0.044942,1e-06
1e-06,1e-06
0.109448,1e-06
0.001139,1e-06
0.112715,0.007122
0.044481,1e-06
0.04687,1e-06
0.05036,0.040331
0.009005,1e-06
1e-06,0.032409
1e-06,1e-06
0.014419,1e-06
0.056524,7.8e-05
1e-06,0.005101
0.00056,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,0.062821
0.052291,1e-06
1e-06,1e-06
1e-06,1e-06
0.008638,1e-06
0.016553,1e-06
1e-06,0.018584
1e-06,0.015083
0.01755,0.092764
0.000879,0.060583
0.022196,1e-06
0.031122,0.040215
0.019953,0.064953
0.060005,1e-06
0.037494,1e-06
1e-06,1e-06
0.029714,1e-06
0.062922,1e-06
0.019237,1e-06
0.033923,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
1e-06,1e-06
0.008195,1e-06
1e-06,0.012732
1e-06,1e-06
1e-06,1e-06
0.017573,1e-06
0.015072,1e-06
1e-06,0.008077
0.010891,0.017235
0.042431,1e-06
1e-06,1e-06
0.007201,1e-06
1e-06,1e-06
0.047855,1e-06
1e-06,1e-06
0.009615,0.025047
1e-06,0.021501
0.031755,1e-06
0.091485,0.04836
1e-06,0.054709
0.026815,0.076667
0.006089,0.069182
0.081373,1e-06
1e-06,0.00879
1e-06,0.064544
1e-06,1e-06
0.027379,0.035421
0.017296,0.060863
0.076779,0.004847
0.011647,0.016815
0.101675,1e-06
1e-06,0.072475
0.072646,1e-06
1e-06,0.012495
1e-06,0.000773
0.063358,0.015126
0.053292,0.036723
0.073966,0.085725
0.024648,0.035313
1e-06,0.141948
0.013671,0.021691
0.004667,0.100449
0.00234,0.014383
0.134091,0.047097
1e-06,0.033175
0.114713,0.043914
0.071553,0.042341
0.064398,1e-06
0.011856,0.014235
0.017858,0.020262
0.054512,1e-06
0.00172,0.040035
0.049618,0.011353
0.011682,0.052754
0.002878,0.002588
1e-06,1e-06
0.029243,1e-06
1e-06,0.012078
1e-06,0.023689
0.021479,0.082261
0.073804,0.082929
0.031098,0.084247
0.070077,1e-06
0.00429,0.06439
1e-06,0.043511
0.045174,0.01421
0.062098,1e-06
0.074842,0.072597
0.084297,0.064172
1e-06,1e-06
1e-06,0.099161
0.004667,1e-06
1e-06,0.113583
0.025287,0.004167
0.064007,0.076485
1e-06,0.019026
0.063933,0.07487
0.047851,0.051033
0.027726,1e-06
0.037765,0.003909
1e-06,0.011658
1e-06,0.10762
0.11362,1e-06
1e-06,0.049733
0.013035,0.059959
0.045281,0.063899
0.014344,0.036105
0.009762,0.025297
0.025205,1e-06
1e-06,0.043085
1e-06,1e-06
1e-06,0.029581
0.045448,0.039871
0.077869,0.037784
0.007484,0.016462
1e-06,0.044998
0.12006,1e-06
0.012724,0.052589
0.030862,0.082943
1e-06,0.053819
1e-06,0.046055
0.042985,0.050523
1e-06,0.02759
1e-06,0.066611
0.073038,0.073947
0.052827,0.081697
1e-06,0.051561
1e-06,0.042575
0.053534,0.008558
0.141338,0.007741
0.084644,0.051288
0.042517,0.102672
0.043781,0.066294
1e-06,0.063704
1e-06,0.016413
1e-06,1e-06
1e-06,0.046441
0.034009,0.054631
0.008452,0.127676
0.055542,0.053302
0.048467,0.020105
0.018942,0.011327
0.131295,1e-06
0.003345,1e-06
1e-06,0.03695
0.026065,0.01255
0.034034,0.078236
1e-06,0.048312
1e-06,1e-06
0.028389,0.028111
0.114044,0.022129
0.058278,0.024241
1e-06,0.027776
0.036952,0.061069
0.016445,0.029394
0.12426,0.004244
0.159111,0.005489
0.027251,1e-06
0.132668,0.051376
0.01646,1e-06
0.032343,0.105432
1e-06,0.093295
0.047246,1e-06
0.160492,0.042828
0.051333,0.014521
0.02332,0.095053
0.056559,0.160714
0.051484,0.013165
1e-06,0.034622
0.017377,0.070374
0.059219,1e-06
0.005414,0.003881
0.018728,0.100141
0.049461,0.087178
0.027683,1e-06
0.022357,0.029689
1e-06,0.032042
0.009492,0.08566
1e-06,0.159105
1e-06,0.063506
1e-06,0.071976
0.012064,0.093679
0.024881,0.055857
0.024511,0.065011
0.025417,0.072533
0.046415,0.096181
0.046289,0.090193
1e-06,0.006182
1e-06,0.037431
0.058582,0.062783
1e-06,0.056452
0.07573,0.00777
0.090294,0.021298
0.029287,0.096143
0.051934,0.074862
0.067713,0.089378
0.01321,0.053192
0.022563,0.0318
0.001968,0.006893
0.001418,0.004881
1e-06,0.040692
0.010274,0.104896
1e-06,0.055133
0.027155,0.049607
1e-06,1e-06
0.005353,0.081691
1e-06,0.029627
0.053571,0.110936
1e-06,0.027526
0.049687,0.003697
0.012499,0.103436
0.014074,0.094627
0.005162,0.003554
0.088673,1e-06
0.019642,0.011888
1e-06,0.002723
0.046334,1e-06
0.055791,0.022342
0.053976,0.048851
0.022229,0.030775
1e-06,0.041844
0.062024,0.03376
0.005865,0.027707
0.016003,0.063367
0.01197,0.040807
0.000742,0.075405
0.078764,0.050613
0.01888,0.039025
0.011233,0.089236
1e-06,0.052103
0.002539,0.091989
1e-06,0.059165
1e-06,0.044387
0.013406,0.066457
0.080691,0.009629
0.070362,1e-06
0.068708,0.035671
0.039997,0.097297
1e-06,0.139583
1e-06,0.112554
0.009282,1e-06
0.011409,0.030355
1e-06,1e-06
0.027655,5.7e-05
1e-06,1e-06
0.022136,0.071478
1e-06,0.036833
0.009579,0.052768
1e-06,0.037811
0.110302,0.044725
0.021671,0.153053
0.063195,1e-06
1e-06,1e-06
0.00188,0.079005
1e-06,1e-06
0.052322,0.046402
0.034171,0.034266
0.021778,0.058087
1e-06,0.016161
0.05757,0.076868
0.014716,0.100828
0.130566,0.044553
1e-06,0.033757
1e-06,0.112155
0.046883,0.03221
0.037824,0.057132
0.042573,0.068756
0.002638,0.012938
0.106678,0.061507
1e-06,0.015693
1e-06,0.08491
0.009017,0.046845
0.036077,0.000285
0.133669,0.034167
0.054412,0.088664
0.032859,0.032519
0.088253,0.103502
0.032891,0.071184
0.09387,0.082647
1e-06,0.031282
0.112483,0.075431
0.019387,1e-06
1e-06,0.043574
0.024035,0.033834
0.016387,0.038063
0.036801,0.063234
1e-06,0.05841
0.064904,0.015695
0.083062,0.072343
0.009469,0.083049
0.051549,1e-06
1e-06,0.031519
0.018605,0.084277
0.035754,0.043254
0.005618,0.024447
0.034529,1e-06
0.153,0.020277
0.032754,0.062424
1e-06,0.064308
1e-06,0.030586
0.02754,0.029185
0.014408,0.071955
0.047425,0.04837
0.005235,1e-06
0.107857,0.028387
0.03313,0.079339
0.087492,0.089655
0.003444,0.051481
0.015794,0.052607
1e-06,1e-06
0.051273,0.080235
1e-06,1e-06
0.012423,0.040756
0.055583,0.054607
0.030104,0.083706
0.011458,0.073664
1e-06,0.02208
0.06035,0.046305
0.07233,0.081164
0.089669,0.02585
0.041447,1e-06
1e-06,1e-06
0.074264,0.023949
1e-06,0.015155
0.092472,0.054038
1e-06,0.006997
0.036642,0.022299
0.007584,0.094711
1e-06,0.038867
1e-06,0.009294
0.047893,0.005191
0.010851,0.103272
0.056519,0.077108
0.023492,1e-06
0.088892,0.105709
0.018251,0.103101
0.04264,0.119701
0.011482,0.036639
1e-06,0.002006
0.014444,0.004153
1e-06,0.02823
0.020569,1e-06
0.058742,1e-06
1e-06,0.023424
0.040679,0.060005
1e-06,0.022576
0.065142,1e-06
0.011955,0.094164
0.083122,0.10459
0.043027,0.021254
0.056555,0.052728
0.013515,0.07201
0.013123,0.024041
0.016575,0.043715
1e-06,0.067039
1e-06,1e-06
0.023845,0.031611
1e-06,0.002161
0.005914,0.041284
1e-06,0.013741
1e-06,0.014002
0.015316,1e-06
0.01466,0.019611
1e-06,1e-06
1e-06,0.055617
0.028519,0.109682
0.057013,0.08629
0.077231,1e-06
0.054355,0.021984
0.05606,0.030009
1e-06,1e-06
0.130075,0.073515
1e-06,0.093816
0.021036,0.135789
0.0262,0.103114
0.053563,0.010422
1e-06,0.033031
0.074673,1e-06
0.052164,0.020513
0.008705,0.021122
1e-06,0.003743
1e-06,0.049568
0.059664,0.035003
1e-06,1e-06
1e-06,0.040836
0.058395,0.096329
0.038761,1e-06
1e-06,0.030239
0.007337,0.032667
0.008055,0.078306
1e-06,0.061122
0.033677,0.032826
0.026995,0.061053
0.064221,0.103836
0.117873,0.043002
0.097777,0.035855
0.03571,0.098816
0.022933,0.119615
0.006727,0.031599
0.019191,0.101245
0.00542,0.045094
0.002428,1e-06
0.011561,0.040549
0.120874,0.034059
0.012523,0.035215
0.015503,0.069254
1e-06,0.024566
0.007476,0.020931
0.004723,0.03402
0.024708,0.033833
0.014101,0.028585
0.047819,0.035232
1e-06,0.111982
0.048253,0.089302
0.038616,0.026499
0.039879,1e-06
0.021535,1e-06
1e-06,0.020551
0.005346,0.012315
0.024491,0.081076
1e-06,0.008635
1e-06,1e-06
1e-06,0.104986
0.085417,0.021304
0.009716,0.062598
1e-06,0.079963
0.068813,0.109506
0.053413,1e-06
0.03865,0.052532
0.080106,1e-06
0.092851,0.023861
0.039944,0.053101
0.047019,0.037763
0.012756,0.089462
0.01404,0.040888
0.016692,0.123993
0.044799,0.053512
0.012496,0.009788
1e-06,0.030496
0.061518,0.031234
0.074927,0.030585
1e-06,0.011529
0.046664,1e-06
0.008215,0.008944
0.012322,0.107944
0.045409,0.094229
0.036188,0.076882
0.080825,0.014325
0.014089,0.06037
0.102489,0.07638
1e-06,0.026234
1e-06,0.052925
1e-06,0.046283
0.038476,0.032848
0.053688,0.053439
0.129061,0.071428
1e-06,1e-06
0.034156,0.113543
0.031814,0.042109
1e-06,0.000132
0.114495,0.138271
0.045735,0.066426
0.152454,1e-06
0.006237,1e-06
0.104321,1e-06
1e-06,1e-06
0.049835,0.078971
0.067021,0.011459
1e-06,0.103773
0.082517,0.025284
0.089814,0.146667
0.046362,0.082579
0.086064,0.010621
0.088541,0.048719
1e-06,0.08049
0.01991,0.036557
0.022135,0.039807
0.059359,1e-06
1e-06,0.055556
0.015328,0.049282
0.008647,0.106023
0.063217,0.048224
0.001162,0.000434
0.001847,0.007158
0.023673,0.088378
0.084745,0.002766
0.052014,0.04971
0.037757,0.152736
0.01251,0.027934
0.033263,0.06113
1e-06,0.056213
0.024079,0.012917
0.063417,0.025648
0.028482,1e-06
0.027303,0.055046
0.017192,0.084127
0.048421,0.008886
0.04737,0.068826
0.004939,0.002639
0.01125,1e-06
0.012043,0.079394
1e-06,0.156227
0.015176,0.037605
1e-06,0.033889
0.018654,0.097898
1e-06,0.088138
0.04069,0.07061
0.001879,0.067136
0.052544,1e-06
0.004142,0.000312
0.079246,0.117877
1e-06,0.136759
0.046817,0.045754
0.057834,0.086663
1e-06,0.094397
0.055652,0.061601
0.07581,0.111211
0.03725,0.125428
0.07161,0.04222
0.045409,0.034658
0.07118,0.035647
0.082491,0.009067
0.040787,0.048627
0.01575,0.002
0.010987,0.06092
0.03895,0.013185
1e-06,0.083749
0.027863,0.023984
0.046929,0.083194
0.045323,0.013624
0.038237,0.048574
0.0368,0.045345
1e-06,0.014006
1e-06,0.036373
0.007385,0.035544
0.055911,0.027153
0.030439,0.000865
0.040303,0.054856
1e-06,1e-06
0.057272,0.081481
0.200738,0.018252
1e-06,0.056322
0.011644,0.091496
0.063877,0.051835
0.069495,0.024196
0.061887,0.062706
0.041743,0.01579
0.055154,0.028
0.044815,0.032479
0.052037,0.039454
1e-06,0.05131
1e-06,0.005973
0.067247,0.001234
1e-06,0.072133
1e-06,0.07862
0.145661,0.064984
0.100558,0.047731
0.039005,1e-06
1e-06,0.07153
0.007061,0.041776
0.052203,0.015479
0.082283,0.052308
0.031533,0.024942
1e-06,0.120629
0.037682,0.111603
1e-06,0.075945
0.025566,0.002932
0.00117,0.114741
0.119947,0.036077
0.050227,0.043561
0.059716,0.081635
0.089084,0.037653
0.036159,0.023769
0.104026,1e-06
1e-06,0.017014
0.003056,0.04108
0.062073,0.064397
0.001567,0.076608
0.041687,0.09393
0.009266,0.067808
0.015503,1e-06
0.046711,0.021629
0.015758,1e-06
0.10165,0.083482
1e-06,0.001217
0.050026,0.034823
0.098511,1e-06
0.006657,0.087347
0.049565,1e-06
0.081242,1e-06
0.033022,0.006659
1e-06,0.122484
1e-06,0.117713
0.003448,0.115612
0.026996,0.038118
0.082379,0.064463
0.070605,0.112388
0.039991,0.046728
0.026399,0.011411
1e-06,0.034962
0.012837,0.016138
1e-06,0.048747
0.049065,0.014376
1e-06,0.009141
0.032393,0.009194
1e-06,0.005163
0.019328,0.007196
0.042502,0.052258
1e-06,0.060349
1e-06,0.022538
0.031501,0.026259
0.032338,0.006897
0.029228,0.044683
0.051638,0.058409
0.020807,0.077403
0.037795,0.081645
0.01618,1e-06
0.074788,0.106119
0.073486,0.033587
0.050448,0.078144
0.049404,0.065843
1e-06,0.131383
1e-06,0.031021
0.027848,0.016582
0.043194,0.039784
0.083592,0.075465
1e-06,0.038958
0.07278,1e-06
0.008665,1e-06
0.016755,1e-06
1e-06,0.058926
0.006623,0.029055
0.030472,0.050704
0.018226,0.051322
1e-06,0.040618
1e-06,0.022451
0.156809,0.018068
1e-06,0.002064
1e-06,0.043192
1e-06,0.016191
1e-06,1e-06
0.053078,0.054619
0.077756,0.077347
0.06998,0.065014
0.00874,0.016885
1e-06,1e-06
1e-06,0.062759
1e-06,0.06664
0.026534,0.051169
1e-06,0.0638
0.032946,0.08591
1e-06,1e-06
0.040499,0.030927
0.066618,0.030626
0.018105,0.043075
0.092696,0.010363
0.064909,0.078181
0.04915,0.007402
0.072702,0.014372
0.042581,0.071857
1e-06,0.107941
0.050834,1e-06
0.224003,1e-06
1e-06,0.041058
0.148075,0.013167
1e-06,0.018385
0.049213,0.043807
0.014955,1e-06
1e-06,0.055691
0.041085,0.09103
0.109086,1e-06
1e-06,0.015494
1e-06,0.037882
0.099739,0.051473
1e-06,0.010425
0.039026,0.090143
1e-06,0.123539
0.05875,1e-06
0.038318,0.055202
1e-06,0.050939
0.059063,0.064364
0.100966,0.000163
1e-06,0.018073
0.101313,0.049806
0.04151,0.033658
0.026087,0.139529
0.091601,0.07387
0.121968,0.02684
0.046427,1e-06
1e-06,1e-06
1e-06,0.036666
1e-06,1e-06
1e-06,0.041425
0.069818,1e-06
0.05523,0.039311
0.158807,0.027964
1e-06,0.016463
1e-06,0.054306
0.047891,0.118718
0.067084,0.12985
0.016375,1e-06
0.015867,0.024866
1e-06,0.071702
0.031554,0.054731
0.018195,0.055044
0.084487,0.075412
0.03903,1e-06
0.001564,1e-06
0.093082,0.017212
0.015532,0.028724
0.03869,0.026678
0.06429,0.043725
0.073241,1e-06
0.020282,1e-06
1e-06,0.0484
0.00921,0.024526
0.045584,0.062182
1e-06,1e-06
0.062232,0.050933
0.102183,0.015615
0.057011,0.022309
0.003387,0.028725
1e-06,0.032733
0.166967,0.066848
0.158495,0.086525
0.018282,0.000362
0.002537,0.050531
0.027157,0.066331
0.050784,1e-06
0.049417,0.019545
0.015525,0.037106
0.088135,0.056739
0.033312,0.017005
1e-06,0.033584
1e-06,0.042437
0.104062,0.039379
0.033392,0.157167
0.020597,0.043465
1e-06,0.089294
0.031809,1e-06
0.097223,0.097311
0.03848,0.043548
0.044314,0.035622
0.012829,0.037841
0.116376,0.095507
0.006899,0.029925
1e-06,0.1121
0.040793,0.046572
1e-06,0.057907
0.033849,0.060385
0.054013,1e-06
0.090687,0.035962
0.010368,0.018622
1e-06,0.056772
0.019344,0.083861
1e-06,1e-06
0.027082,0.020817
0.089762,0.119114
0.042944,1e-06
0.045513,1e-06
0.02077,0.058953
0.024799,1e-06
0.047581,0.07433
0.015411,0.039502
0.026654,1e-06
0.040765,0.071035
1e-06,0.083892
0.023203,0.019345
0.251974,0.031341
1e-06,0.045563
0.051359,0.058754
0.035983,0.07611
1e-06,0.038102
0.024973,1e-06
