File_name,Source,Variance(value),SE
X_apo.ENSG00000113163.15.hsq,V(G)/Vp,0.05056,0.051571
X_apo.ENSG00000113194.12.hsq,V(G)/Vp,0.064141,0.060449
X_apo.ENSG00000113240.12.hsq,V(G)/Vp,0.025228,0.049194
X_apo.ENSG00000113269.13.hsq,V(G)/Vp,0.07724,0.061811
X_apo.ENSG00000113273.15.hsq,V(G)/Vp,0.00639,0.045821
X_apo.ENSG00000113300.11.hsq,V(G)/Vp,0.054264,0.060899
X_apo.ENSG00000113312.10.hsq,V(G)/Vp,0.020942,0.049911
X_apo.ENSG00000113368.11.hsq,V(G)/Vp,0.090731,0.056775
X_apo.ENSG00000113369.8.hsq,V(G)/Vp,0.037797,0.052068
X_apo.ENSG00000113384.13.hsq,V(G)/Vp,0.065971,0.059958
X_apo.ENSG00000113391.18.hsq,V(G)/Vp,0.046924,0.057366
X_apo.ENSG00000113441.15.hsq,V(G)/Vp,0.008664,0.04364
X_apo.ENSG00000113532.12.hsq,V(G)/Vp,0.008855,0.025994
X_apo.ENSG00000113558.18.hsq,V(G)/Vp,0.151321,0.074667
X_apo.ENSG00000113575.9.hsq,V(G)/Vp,0.130025,0.067468
X_apo.ENSG00000113580.14.hsq,V(G)/Vp,0.055847,0.055989
X_apo.ENSG00000113593.11.hsq,V(G)/Vp,0.054179,0.059804
X_apo.ENSG00000113595.14.hsq,V(G)/Vp,0.017331,0.048266
X_apo.ENSG00000113597.17.hsq,V(G)/Vp,0.003085,0.049628
X_apo.ENSG00000113648.16.hsq,V(G)/Vp,0.061604,0.056296
X_apo.ENSG00000113712.17.hsq,V(G)/Vp,0.070184,0.062646
X_apo.ENSG00000113719.15.hsq,V(G)/Vp,0.034987,0.060482
X_apo.ENSG00000113732.8.hsq,V(G)/Vp,0.076675,0.069367
X_apo.ENSG00000113742.12.hsq,V(G)/Vp,0.002924,0.043234
X_apo.ENSG00000113749.7.hsq,V(G)/Vp,0.056181,0.055257
X_apo.ENSG00000113845.9.hsq,V(G)/Vp,0.074877,0.059799
X_apo.ENSG00000113851.14.hsq,V(G)/Vp,0.160366,0.072406
X_apo.ENSG00000113916.17.hsq,V(G)/Vp,0.072436,0.05862
X_apo.ENSG00000113971.19.hsq,V(G)/Vp,0.025682,0.050871
X_apo.ENSG00000114030.12.hsq,V(G)/Vp,0.000001,0.052084
X_apo.ENSG00000114098.17.hsq,V(G)/Vp,0.030366,0.044269
X_apo.ENSG00000114125.13.hsq,V(G)/Vp,0.04945,0.055433
X_apo.ENSG00000114127.10.hsq,V(G)/Vp,0.046419,0.050451
X_apo.ENSG00000114209.14.hsq,V(G)/Vp,0.086738,0.053966
X_apo.ENSG00000114268.11.hsq,V(G)/Vp,0.019322,0.046664
X_apo.ENSG00000114302.15.hsq,V(G)/Vp,0.000001,0.051439
X_apo.ENSG00000114316.12.hsq,V(G)/Vp,0.000001,0.067113
X_apo.ENSG00000114331.13.hsq,V(G)/Vp,0.089664,0.06479
X_apo.ENSG00000114354.13.hsq,V(G)/Vp,0.000001,0.041079
X_apo.ENSG00000114383.9.hsq,V(G)/Vp,0.020014,0.044185
X_apo.ENSG00000114446.4.hsq,V(G)/Vp,0.010245,0.049637
X_apo.ENSG00000114450.9.hsq,V(G)/Vp,0.050945,0.046393
X_apo.ENSG00000114520.10.hsq,V(G)/Vp,0.000001,0.049532
X_apo.ENSG00000114573.9.hsq,V(G)/Vp,0.02304,0.04354
X_apo.ENSG00000114626.17.hsq,V(G)/Vp,0.04004,0.052792
X_apo.ENSG00000114648.11.hsq,V(G)/Vp,0.000001,0.044023
X_apo.ENSG00000114650.18.hsq,V(G)/Vp,0.000001,0.043981
X_apo.ENSG00000114742.13.hsq,V(G)/Vp,0.065328,0.054439
X_apo.ENSG00000114744.8.hsq,V(G)/Vp,0.006505,0.049028
X_apo.ENSG00000114770.16.hsq,V(G)/Vp,0.086411,0.063234
X_apo.ENSG00000114784.3.hsq,V(G)/Vp,0.074987,0.053465
X_apo.ENSG00000114933.15.hsq,V(G)/Vp,0.000001,0.048545
X_apo.ENSG00000114978.17.hsq,V(G)/Vp,0.052047,0.051708
X_apo.ENSG00000115020.16.hsq,V(G)/Vp,0.016579,0.046323
X_apo.ENSG00000115084.13.hsq,V(G)/Vp,0.000001,0.039109
X_apo.ENSG00000115091.11.hsq,V(G)/Vp,0.064861,0.057772
X_apo.ENSG00000115128.6.hsq,V(G)/Vp,0.041343,0.060137
X_apo.ENSG00000115129.13.hsq,V(G)/Vp,0.050301,0.059796
X_apo.ENSG00000115145.9.hsq,V(G)/Vp,0.046534,0.051163
X_apo.ENSG00000115271.10.hsq,V(G)/Vp,0.010836,0.03688
X_apo.ENSG00000115310.17.hsq,V(G)/Vp,0.05789,0.057088
X_apo.ENSG00000115325.13.hsq,V(G)/Vp,0.044428,0.053116
X_apo.ENSG00000115339.13.hsq,V(G)/Vp,0.058167,0.054491
X_apo.ENSG00000115355.15.hsq,V(G)/Vp,0.000001,0.046973
X_apo.ENSG00000115421.12.hsq,V(G)/Vp,0.0027,0.047392
X_apo.ENSG00000115425.13.hsq,V(G)/Vp,0.053481,0.0556
X_apo.ENSG00000115446.11.hsq,V(G)/Vp,0.084116,0.060892
X_apo.ENSG00000115459.17.hsq,V(G)/Vp,0.004734,0.042518
X_apo.ENSG00000115464.14.hsq,V(G)/Vp,0.000001,0.048439
X_apo.ENSG00000115486.11.hsq,V(G)/Vp,0.034806,0.056279
X_apo.ENSG00000115514.11.hsq,V(G)/Vp,0.074366,0.055653
X_apo.ENSG00000115520.8.hsq,V(G)/Vp,0.003987,0.041277
X_apo.ENSG00000115524.15.hsq,V(G)/Vp,0.017441,0.042061
X_apo.ENSG00000115540.14.hsq,V(G)/Vp,0.01014,0.041358
X_apo.ENSG00000115561.15.hsq,V(G)/Vp,0.063051,0.060363
X_apo.ENSG00000115594.11.hsq,V(G)/Vp,0.055111,0.052183
X_apo.ENSG00000115604.10.hsq,V(G)/Vp,0.054357,0.052305
X_apo.ENSG00000115607.9.hsq,V(G)/Vp,0.054008,0.052311
X_apo.ENSG00000115661.13.hsq,V(G)/Vp,0.113103,0.069453
X_apo.ENSG00000115760.13.hsq,V(G)/Vp,0.021476,0.047112
X_apo.ENSG00000115762.16.hsq,V(G)/Vp,0.109541,0.064921
X_apo.ENSG00000115808.11.hsq,V(G)/Vp,0.051869,0.057138
X_apo.ENSG00000115816.14.hsq,V(G)/Vp,0.084307,0.06169
X_apo.ENSG00000115828.15.hsq,V(G)/Vp,0.094621,0.064624
X_apo.ENSG00000115839.17.hsq,V(G)/Vp,0.058426,0.050673
X_apo.ENSG00000115840.13.hsq,V(G)/Vp,0.000001,0.056291
X_apo.ENSG00000115904.12.hsq,V(G)/Vp,0.022657,0.047764
X_apo.ENSG00000115942.8.hsq,V(G)/Vp,0.000001,0.045436
X_apo.ENSG00000115947.13.hsq,V(G)/Vp,0.093866,0.060866
X_apo.ENSG00000116001.15.hsq,V(G)/Vp,0.000001,0.043498
X_apo.ENSG00000116017.10.hsq,V(G)/Vp,0.073031,0.076037
X_apo.ENSG00000116030.16.hsq,V(G)/Vp,0.077248,0.06956
X_apo.ENSG00000116044.15.hsq,V(G)/Vp,0.028649,0.051496
X_apo.ENSG00000116095.10.hsq,V(G)/Vp,0.000001,0.049467
X_apo.ENSG00000116191.17.hsq,V(G)/Vp,0.031717,0.046062
X_apo.ENSG00000116205.12.hsq,V(G)/Vp,0.041434,0.057491
X_apo.ENSG00000116209.11.hsq,V(G)/Vp,0.095264,0.065956
X_apo.ENSG00000116213.15.hsq,V(G)/Vp,0.108411,0.083616
X_apo.ENSG00000116266.10.hsq,V(G)/Vp,0.070705,0.06006
X_apo.ENSG00000116406.18.hsq,V(G)/Vp,0.045383,0.047582
X_apo.ENSG00000116459.10.hsq,V(G)/Vp,0.057382,0.059396
X_apo.ENSG00000116473.14.hsq,V(G)/Vp,0.049221,0.056606
X_apo.ENSG00000116489.12.hsq,V(G)/Vp,0.054274,0.054744
X_apo.ENSG00000116497.17.hsq,V(G)/Vp,0.064477,0.062835
X_apo.ENSG00000116514.16.hsq,V(G)/Vp,0.073839,0.064893
X_apo.ENSG00000116539.12.hsq,V(G)/Vp,0.000001,0.050694
X_apo.ENSG00000116584.17.hsq,V(G)/Vp,0.143548,0.082325
X_apo.ENSG00000116586.11.hsq,V(G)/Vp,0.043045,0.062163
X_apo.ENSG00000116668.12.hsq,V(G)/Vp,0.025619,0.048616
X_apo.ENSG00000116685.15.hsq,V(G)/Vp,0.031391,0.052824
X_apo.ENSG00000116688.16.hsq,V(G)/Vp,0.039288,0.05497
X_apo.ENSG00000116698.21.hsq,V(G)/Vp,0.049921,0.055161
X_apo.ENSG00000116701.14.hsq,V(G)/Vp,0.056493,0.052159
X_apo.ENSG00000116711.9.hsq,V(G)/Vp,0.052401,0.055778
X_apo.ENSG00000116731.22.hsq,V(G)/Vp,0.033261,0.055617
X_apo.ENSG00000116741.7.hsq,V(G)/Vp,0.012798,0.04742
X_apo.ENSG00000116747.12.hsq,V(G)/Vp,0.006104,0.039692
X_apo.ENSG00000116793.15.hsq,V(G)/Vp,0.022668,0.04419
X_apo.ENSG00000116815.15.hsq,V(G)/Vp,0.09957,0.062614
X_apo.ENSG00000116903.7.hsq,V(G)/Vp,0.000851,0.041912
X_apo.ENSG00000116906.11.hsq,V(G)/Vp,0.030213,0.05129
X_apo.ENSG00000116918.13.hsq,V(G)/Vp,0.000001,0.046398
X_apo.ENSG00000116954.7.hsq,V(G)/Vp,0.03761,0.060907
X_apo.ENSG00000116977.18.hsq,V(G)/Vp,0.096568,0.065059
X_apo.ENSG00000116991.10.hsq,V(G)/Vp,0.045301,0.054361
X_apo.ENSG00000117036.11.hsq,V(G)/Vp,0.000001,0.04872
X_apo.ENSG00000117115.12.hsq,V(G)/Vp,0.000001,0.043137
X_apo.ENSG00000117118.9.hsq,V(G)/Vp,0.000001,0.064511
X_apo.ENSG00000117151.12.hsq,V(G)/Vp,0.0059,0.037663
X_apo.ENSG00000117153.15.hsq,V(G)/Vp,0.137321,0.076673
X_apo.ENSG00000117222.13.hsq,V(G)/Vp,0.054096,0.056385
X_apo.ENSG00000117242.7.hsq,V(G)/Vp,0.000001,0.068611
X_apo.ENSG00000117298.14.hsq,V(G)/Vp,0.000001,0.05101
X_apo.ENSG00000117335.19.hsq,V(G)/Vp,0.055808,0.049722
X_apo.ENSG00000117410.13.hsq,V(G)/Vp,0.079925,0.055358
X_apo.ENSG00000117475.13.hsq,V(G)/Vp,0.022133,0.045879
X_apo.ENSG00000117500.12.hsq,V(G)/Vp,0.000001,0.035304
X_apo.ENSG00000117505.12.hsq,V(G)/Vp,0.002812,0.035235
X_apo.ENSG00000117528.11.hsq,V(G)/Vp,0.003472,0.039863
X_apo.ENSG00000117569.18.hsq,V(G)/Vp,0.000001,0.043094
X_apo.ENSG00000117614.9.hsq,V(G)/Vp,0.000001,0.040956
X_apo.ENSG00000117616.17.hsq,V(G)/Vp,0.018294,0.045248
X_apo.ENSG00000117676.13.hsq,V(G)/Vp,0.032346,0.056872
X_apo.ENSG00000117697.14.hsq,V(G)/Vp,0.045173,0.050864
X_apo.ENSG00000117713.18.hsq,V(G)/Vp,0.017794,0.053054
X_apo.ENSG00000117751.17.hsq,V(G)/Vp,0.002028,0.046821
X_apo.ENSG00000117758.13.hsq,V(G)/Vp,0.006144,0.046488
X_apo.ENSG00000117859.18.hsq,V(G)/Vp,0.032748,0.046086
X_apo.ENSG00000117862.11.hsq,V(G)/Vp,0.044732,0.051437
X_apo.ENSG00000118007.12.hsq,V(G)/Vp,0.052552,0.048851
X_apo.ENSG00000118197.13.hsq,V(G)/Vp,0.037102,0.049832
X_apo.ENSG00000118217.5.hsq,V(G)/Vp,0.09206,0.059583
X_apo.ENSG00000118242.15.hsq,V(G)/Vp,0.055548,0.058408
X_apo.ENSG00000118260.14.hsq,V(G)/Vp,0.064793,0.065534
X_apo.ENSG00000118263.14.hsq,V(G)/Vp,0.05707,0.061213
X_apo.ENSG00000118308.15.hsq,V(G)/Vp,0.038595,0.049358
X_apo.ENSG00000118412.12.hsq,V(G)/Vp,0.067023,0.061577
X_apo.ENSG00000118482.11.hsq,V(G)/Vp,0.008073,0.040781
X_apo.ENSG00000118495.18.hsq,V(G)/Vp,0.000001,0.043457
X_apo.ENSG00000118496.4.hsq,V(G)/Vp,0.00899,0.03348
X_apo.ENSG00000118508.4.hsq,V(G)/Vp,0.012513,0.041469
X_apo.ENSG00000118518.15.hsq,V(G)/Vp,0.036412,0.047641
X_apo.ENSG00000118564.14.hsq,V(G)/Vp,0.147995,0.069761
X_apo.ENSG00000118579.12.hsq,V(G)/Vp,0.008842,0.035874
X_apo.ENSG00000118680.12.hsq,V(G)/Vp,0.052306,0.065251
X_apo.ENSG00000118855.18.hsq,V(G)/Vp,0.063993,0.047755
X_apo.ENSG00000118873.15.hsq,V(G)/Vp,0.019706,0.053887
X_apo.ENSG00000118900.14.hsq,V(G)/Vp,0.06305,0.063062
X_apo.ENSG00000118960.12.hsq,V(G)/Vp,0.054265,0.060226
X_apo.ENSG00000119013.8.hsq,V(G)/Vp,0.000001,0.051134
X_apo.ENSG00000119048.7.hsq,V(G)/Vp,0.074182,0.062226
X_apo.ENSG00000119185.12.hsq,V(G)/Vp,0.063616,0.063971
X_apo.ENSG00000119203.13.hsq,V(G)/Vp,0.002184,0.048527
X_apo.ENSG00000119314.15.hsq,V(G)/Vp,0.06127,0.057251
X_apo.ENSG00000119318.12.hsq,V(G)/Vp,0.000001,0.051462
X_apo.ENSG00000119321.8.hsq,V(G)/Vp,0.087396,0.062904
X_apo.ENSG00000119328.11.hsq,V(G)/Vp,0.000001,0.046924
X_apo.ENSG00000119392.14.hsq,V(G)/Vp,0.03261,0.055049
X_apo.ENSG00000119396.10.hsq,V(G)/Vp,0.094982,0.056585
X_apo.ENSG00000119397.16.hsq,V(G)/Vp,0.069183,0.056903
X_apo.ENSG00000119402.16.hsq,V(G)/Vp,0.085953,0.052441
X_apo.ENSG00000119408.16.hsq,V(G)/Vp,0.029164,0.05063
X_apo.ENSG00000119414.11.hsq,V(G)/Vp,0.033411,0.048934
X_apo.ENSG00000119446.13.hsq,V(G)/Vp,0.035312,0.053025
X_apo.ENSG00000119471.14.hsq,V(G)/Vp,0.093006,0.063763
X_apo.ENSG00000119535.17.hsq,V(G)/Vp,0.030465,0.051012
X_apo.ENSG00000119541.9.hsq,V(G)/Vp,0.09688,0.06423
X_apo.ENSG00000119559.15.hsq,V(G)/Vp,0.018947,0.051633
X_apo.ENSG00000119616.11.hsq,V(G)/Vp,0.008213,0.04538
X_apo.ENSG00000119638.12.hsq,V(G)/Vp,0.041799,0.055259
X_apo.ENSG00000119669.4.hsq,V(G)/Vp,0.044659,0.053161
X_apo.ENSG00000119682.16.hsq,V(G)/Vp,0.034825,0.051284
X_apo.ENSG00000119720.17.hsq,V(G)/Vp,0.077862,0.065358
X_apo.ENSG00000119729.11.hsq,V(G)/Vp,0.044693,0.057363
X_apo.ENSG00000119772.16.hsq,V(G)/Vp,0.031993,0.057738
X_apo.ENSG00000119787.13.hsq,V(G)/Vp,0.015833,0.04812
X_apo.ENSG00000119820.10.hsq,V(G)/Vp,0.037597,0.046476
X_apo.ENSG00000119844.15.hsq,V(G)/Vp,0.00343,0.043894
X_apo.ENSG00000119862.12.hsq,V(G)/Vp,0.077752,0.059824
X_apo.ENSG00000119878.5.hsq,V(G)/Vp,0.035128,0.05601
X_apo.ENSG00000119899.12.hsq,V(G)/Vp,0.081835,0.05712
X_apo.ENSG00000119900.7.hsq,V(G)/Vp,0.001903,0.037508
X_apo.ENSG00000119906.11.hsq,V(G)/Vp,0.070474,0.061727
X_apo.ENSG00000119929.12.hsq,V(G)/Vp,0.078232,0.060827
X_apo.ENSG00000119953.12.hsq,V(G)/Vp,0.000001,0.040908
X_apo.ENSG00000119979.16.hsq,V(G)/Vp,0.0236,0.049931
X_apo.ENSG00000120071.13.hsq,V(G)/Vp,0.000001,0.06111
X_apo.ENSG00000120265.16.hsq,V(G)/Vp,0.04786,0.05096
X_apo.ENSG00000120318.15.hsq,V(G)/Vp,0.025985,0.049053
X_apo.ENSG00000120451.10.hsq,V(G)/Vp,0.043692,0.055655
X_apo.ENSG00000120533.12.hsq,V(G)/Vp,0.10738,0.061666
X_apo.ENSG00000120594.16.hsq,V(G)/Vp,0.036187,0.046768
X_apo.ENSG00000120616.15.hsq,V(G)/Vp,0.034398,0.041785
X_apo.ENSG00000120647.9.hsq,V(G)/Vp,0.05856,0.061268
X_apo.ENSG00000120656.11.hsq,V(G)/Vp,0.064711,0.061367
X_apo.ENSG00000120662.15.hsq,V(G)/Vp,0.000001,0.04307
X_apo.ENSG00000120688.8.hsq,V(G)/Vp,0.034412,0.051873
X_apo.ENSG00000120690.15.hsq,V(G)/Vp,0.015491,0.046358
X_apo.ENSG00000120696.8.hsq,V(G)/Vp,0.050925,0.052044
X_apo.ENSG00000120709.10.hsq,V(G)/Vp,0.000001,0.041296
X_apo.ENSG00000120727.12.hsq,V(G)/Vp,0.000001,0.054961
X_apo.ENSG00000120733.13.hsq,V(G)/Vp,0.00638,0.043225
X_apo.ENSG00000120742.10.hsq,V(G)/Vp,0.116303,0.072613
X_apo.ENSG00000120837.7.hsq,V(G)/Vp,0.028758,0.05617
X_apo.ENSG00000120860.10.hsq,V(G)/Vp,0.000001,0.041359
X_apo.ENSG00000120868.13.hsq,V(G)/Vp,0.091052,0.059247
X_apo.ENSG00000120899.17.hsq,V(G)/Vp,0.03929,0.052104
X_apo.ENSG00000120913.23.hsq,V(G)/Vp,0.092732,0.066696
X_apo.ENSG00000120925.15.hsq,V(G)/Vp,0.000001,0.036846
X_apo.ENSG00000120992.17.hsq,V(G)/Vp,0.083552,0.056266
X_apo.ENSG00000121022.13.hsq,V(G)/Vp,0.094289,0.064112
X_apo.ENSG00000121060.16.hsq,V(G)/Vp,0.111378,0.065933
X_apo.ENSG00000121064.12.hsq,V(G)/Vp,0.099372,0.068684
X_apo.ENSG00000121067.17.hsq,V(G)/Vp,0.048423,0.067664
X_apo.ENSG00000121210.15.hsq,V(G)/Vp,0.027872,0.048865
X_apo.ENSG00000121281.12.hsq,V(G)/Vp,0.000001,0.055099
X_apo.ENSG00000121316.10.hsq,V(G)/Vp,0.113908,0.059351
X_apo.ENSG00000121350.15.hsq,V(G)/Vp,0.000001,0.045577
X_apo.ENSG00000121390.18.hsq,V(G)/Vp,0.033845,0.04932
X_apo.ENSG00000121481.10.hsq,V(G)/Vp,0.020311,0.044669
X_apo.ENSG00000121486.11.hsq,V(G)/Vp,0.031122,0.046319
X_apo.ENSG00000121579.12.hsq,V(G)/Vp,0.000001,0.0421
X_apo.ENSG00000121644.18.hsq,V(G)/Vp,0.000647,0.050532
X_apo.ENSG00000121749.15.hsq,V(G)/Vp,0.091354,0.062368
X_apo.ENSG00000121807.5.hsq,V(G)/Vp,0.021643,0.03635
X_apo.ENSG00000121851.12.hsq,V(G)/Vp,0.006853,0.048835
X_apo.ENSG00000121858.10.hsq,V(G)/Vp,0.039859,0.047214
X_apo.ENSG00000121879.3.hsq,V(G)/Vp,0.052205,0.047648
X_apo.ENSG00000121931.15.hsq,V(G)/Vp,0.016405,0.047097
X_apo.ENSG00000121964.14.hsq,V(G)/Vp,0.05638,0.058939
X_apo.ENSG00000122008.15.hsq,V(G)/Vp,0.041281,0.047292
X_apo.ENSG00000122033.14.hsq,V(G)/Vp,0.068316,0.060629
X_apo.ENSG00000122042.9.hsq,V(G)/Vp,0.053079,0.056337
X_apo.ENSG00000122335.13.hsq,V(G)/Vp,0.014187,0.050085
X_apo.ENSG00000122359.17.hsq,V(G)/Vp,0.000001,0.043381
X_apo.ENSG00000122432.17.hsq,V(G)/Vp,0.018845,0.045479
X_apo.ENSG00000122481.16.hsq,V(G)/Vp,0.000001,0.047517
X_apo.ENSG00000122482.20.hsq,V(G)/Vp,0.000001,0.045746
X_apo.ENSG00000122545.18.hsq,V(G)/Vp,0.04508,0.061977
X_apo.ENSG00000122550.17.hsq,V(G)/Vp,0.023222,0.047428
X_apo.ENSG00000122557.9.hsq,V(G)/Vp,0.089495,0.070685
X_apo.ENSG00000122565.18.hsq,V(G)/Vp,0.024837,0.05387
X_apo.ENSG00000122643.18.hsq,V(G)/Vp,0.058754,0.050819
X_apo.ENSG00000122674.11.hsq,V(G)/Vp,0.018786,0.054345
X_apo.ENSG00000122692.8.hsq,V(G)/Vp,0.000001,0.060298
X_apo.ENSG00000122694.15.hsq,V(G)/Vp,0.03019,0.056873
X_apo.ENSG00000122705.16.hsq,V(G)/Vp,0.000001,0.057691
X_apo.ENSG00000122741.15.hsq,V(G)/Vp,0.009576,0.038595
X_apo.ENSG00000122783.16.hsq,V(G)/Vp,0.084867,0.061417
X_apo.ENSG00000122862.4.hsq,V(G)/Vp,0.038017,0.057826
X_apo.ENSG00000123104.11.hsq,V(G)/Vp,0.037711,0.046477
X_apo.ENSG00000123179.13.hsq,V(G)/Vp,0.020123,0.054976
X_apo.ENSG00000123200.16.hsq,V(G)/Vp,0.0074,0.044354
X_apo.ENSG00000123329.17.hsq,V(G)/Vp,0.093237,0.060937
X_apo.ENSG00000123338.12.hsq,V(G)/Vp,0.157779,0.067835
X_apo.ENSG00000123353.9.hsq,V(G)/Vp,0.130673,0.068814
X_apo.ENSG00000123360.11.hsq,V(G)/Vp,0.106643,0.059955
X_apo.ENSG00000123405.13.hsq,V(G)/Vp,0.061679,0.054938
X_apo.ENSG00000123415.15.hsq,V(G)/Vp,0.079691,0.066351
X_apo.ENSG00000123444.13.hsq,V(G)/Vp,0.100987,0.058611
X_apo.ENSG00000123505.15.hsq,V(G)/Vp,0.000001,0.036454
X_apo.ENSG00000123609.10.hsq,V(G)/Vp,0.084017,0.056161
X_apo.ENSG00000123636.17.hsq,V(G)/Vp,0.000001,0.060065
X_apo.ENSG00000123643.12.hsq,V(G)/Vp,0.049678,0.04615
X_apo.ENSG00000123684.12.hsq,V(G)/Vp,0.045261,0.048032
X_apo.ENSG00000123700.4.hsq,V(G)/Vp,0.032899,0.04418
X_apo.ENSG00000123810.7.hsq,V(G)/Vp,0.020405,0.062909
X_apo.ENSG00000123815.11.hsq,V(G)/Vp,0.000001,0.058461
X_apo.ENSG00000123870.10.hsq,V(G)/Vp,0.005711,0.035768
X_apo.ENSG00000123983.13.hsq,V(G)/Vp,0.034188,0.05773
X_apo.ENSG00000124103.8.hsq,V(G)/Vp,0.058464,0.059392
X_apo.ENSG00000124120.10.hsq,V(G)/Vp,0.00813,0.045053
X_apo.ENSG00000124126.13.hsq,V(G)/Vp,0.042007,0.056625
X_apo.ENSG00000124151.18.hsq,V(G)/Vp,0.011981,0.040974
X_apo.ENSG00000124164.15.hsq,V(G)/Vp,0.020466,0.055615
X_apo.ENSG00000124201.14.hsq,V(G)/Vp,0.062202,0.062246
X_apo.ENSG00000124209.3.hsq,V(G)/Vp,0.010685,0.056224
X_apo.ENSG00000124222.22.hsq,V(G)/Vp,0.052621,0.065945
X_apo.ENSG00000124275.14.hsq,V(G)/Vp,0.016093,0.048666
X_apo.ENSG00000124279.11.hsq,V(G)/Vp,0.002401,0.040561
X_apo.ENSG00000124356.15.hsq,V(G)/Vp,0.078565,0.059873
X_apo.ENSG00000124422.11.hsq,V(G)/Vp,0.038854,0.054038
X_apo.ENSG00000124444.15.hsq,V(G)/Vp,0.024569,0.04492
X_apo.ENSG00000124459.11.hsq,V(G)/Vp,0.021142,0.04516
X_apo.ENSG00000124523.15.hsq,V(G)/Vp,0.010067,0.039694
X_apo.ENSG00000124588.19.hsq,V(G)/Vp,0.077036,0.060493
X_apo.ENSG00000124659.6.hsq,V(G)/Vp,0.070991,0.065919
X_apo.ENSG00000124688.13.hsq,V(G)/Vp,0.130666,0.075791
X_apo.ENSG00000124783.12.hsq,V(G)/Vp,0.072888,0.066675
X_apo.ENSG00000124786.9.hsq,V(G)/Vp,0.062759,0.060629
X_apo.ENSG00000124788.17.hsq,V(G)/Vp,0.012972,0.051673
X_apo.ENSG00000124789.11.hsq,V(G)/Vp,0.000001,0.051743
X_apo.ENSG00000124813.20.hsq,V(G)/Vp,0.025119,0.046537
X_apo.ENSG00000124831.18.hsq,V(G)/Vp,0.000001,0.045435
X_apo.ENSG00000125107.17.hsq,V(G)/Vp,0.034778,0.05592
X_apo.ENSG00000125149.11.hsq,V(G)/Vp,0.026944,0.04652
X_apo.ENSG00000125304.8.hsq,V(G)/Vp,0.038969,0.046306
X_apo.ENSG00000125347.13.hsq,V(G)/Vp,0.000001,0.042042
X_apo.ENSG00000125449.6.hsq,V(G)/Vp,0.060639,0.056229
X_apo.ENSG00000125505.16.hsq,V(G)/Vp,0.083731,0.071332
X_apo.ENSG00000125510.15.hsq,V(G)/Vp,0.065418,0.061259
X_apo.ENSG00000125629.14.hsq,V(G)/Vp,0.00553,0.042105
X_apo.ENSG00000125637.15.hsq,V(G)/Vp,0.070603,0.060323
X_apo.ENSG00000125703.14.hsq,V(G)/Vp,0.000001,0.043461
X_apo.ENSG00000125735.10.hsq,V(G)/Vp,0.041959,0.056101
X_apo.ENSG00000125744.11.hsq,V(G)/Vp,0.032074,0.048356
X_apo.ENSG00000125753.13.hsq,V(G)/Vp,0.099148,0.065284
X_apo.ENSG00000125779.21.hsq,V(G)/Vp,0.034806,0.055003
X_apo.ENSG00000125810.9.hsq,V(G)/Vp,0.097748,0.058686
X_apo.ENSG00000125827.8.hsq,V(G)/Vp,0.017218,0.03889
X_apo.ENSG00000125834.12.hsq,V(G)/Vp,0.019662,0.046069
X_apo.ENSG00000125863.18.hsq,V(G)/Vp,0.050156,0.05901
X_apo.ENSG00000125870.10.hsq,V(G)/Vp,0.03502,0.063203
X_apo.ENSG00000125871.13.hsq,V(G)/Vp,0.000001,0.05637
X_apo.ENSG00000125875.13.hsq,V(G)/Vp,0.033561,0.060325
X_apo.ENSG00000125900.12.hsq,V(G)/Vp,0.042851,0.05669
X_apo.ENSG00000125910.5.hsq,V(G)/Vp,0.072943,0.061361
X_apo.ENSG00000125912.10.hsq,V(G)/Vp,0.049411,0.068454
X_apo.ENSG00000125945.14.hsq,V(G)/Vp,0.000001,0.056392
X_apo.ENSG00000125952.18.hsq,V(G)/Vp,0.113944,0.068688
X_apo.ENSG00000126062.3.hsq,V(G)/Vp,0.018367,0.041688
X_apo.ENSG00000126070.19.hsq,V(G)/Vp,0.003587,0.047248
X_apo.ENSG00000126214.21.hsq,V(G)/Vp,0.000001,0.051226
X_apo.ENSG00000126215.13.hsq,V(G)/Vp,0.000001,0.053202
X_apo.ENSG00000126216.13.hsq,V(G)/Vp,0.046247,0.057691
X_apo.ENSG00000126246.9.hsq,V(G)/Vp,0.024067,0.061744
X_apo.ENSG00000126262.4.hsq,V(G)/Vp,0.001975,0.054639
X_apo.ENSG00000126267.8.hsq,V(G)/Vp,0.039448,0.064668
X_apo.ENSG00000126391.13.hsq,V(G)/Vp,0.048938,0.053037
X_apo.ENSG00000126561.16.hsq,V(G)/Vp,0.037298,0.055958
X_apo.ENSG00000126581.12.hsq,V(G)/Vp,0.019398,0.046944
X_apo.ENSG00000126653.17.hsq,V(G)/Vp,0.028858,0.049007
X_apo.ENSG00000126746.17.hsq,V(G)/Vp,0.033354,0.054166
X_apo.ENSG00000126773.12.hsq,V(G)/Vp,0.002036,0.04091
X_apo.ENSG00000126858.16.hsq,V(G)/Vp,0.040474,0.045445
X_apo.ENSG00000126860.11.hsq,V(G)/Vp,0.031151,0.046748
X_apo.ENSG00000126861.4.hsq,V(G)/Vp,0.036408,0.044717
X_apo.ENSG00000126883.16.hsq,V(G)/Vp,0.014741,0.049225
