File_name,Source,Variance(value),SE
X.ENSG00000108561.8.hsq,V(G)/Vp,0.076449,0.055910
X.ENSG00000108578.14.hsq,V(G)/Vp,0.008257,0.044807
X.ENSG00000108591.9.hsq,V(G)/Vp,0.039711,0.054235
X.ENSG00000108592.16.hsq,V(G)/Vp,0.101141,0.058365
X.ENSG00000108604.15.hsq,V(G)/Vp,0.052368,0.043924
X.ENSG00000108622.10.hsq,V(G)/Vp,0.000001,0.042217
X.ENSG00000108639.7.hsq,V(G)/Vp,0.028517,0.054156
X.ENSG00000108651.9.hsq,V(G)/Vp,0.066477,0.048321
X.ENSG00000108666.9.hsq,V(G)/Vp,0.049354,0.055052
X.ENSG00000108671.9.hsq,V(G)/Vp,0.014533,0.045394
X.ENSG00000108773.10.hsq,V(G)/Vp,0.082196,0.062459
X.ENSG00000108784.9.hsq,V(G)/Vp,0.058195,0.056362
X.ENSG00000108798.8.hsq,V(G)/Vp,0.000001,0.059612
X.ENSG00000108819.10.hsq,V(G)/Vp,0.044592,0.043569
X.ENSG00000108826.15.hsq,V(G)/Vp,0.106917,0.061573
X.ENSG00000108829.9.hsq,V(G)/Vp,0.017680,0.045519
X.ENSG00000108883.12.hsq,V(G)/Vp,0.066232,0.059087
X.ENSG00000108961.13.hsq,V(G)/Vp,0.083231,0.070210
X.ENSG00000108963.17.hsq,V(G)/Vp,0.166027,0.085339
X.ENSG00000109062.11.hsq,V(G)/Vp,0.013657,0.057461
X.ENSG00000109063.14.hsq,V(G)/Vp,0.130950,0.068922
X.ENSG00000109065.11.hsq,V(G)/Vp,0.080307,0.069439
X.ENSG00000109066.13.hsq,V(G)/Vp,0.062991,0.066617
X.ENSG00000109103.11.hsq,V(G)/Vp,0.000001,0.043288
X.ENSG00000109111.14.hsq,V(G)/Vp,0.043809,0.067980
X.ENSG00000109184.14.hsq,V(G)/Vp,0.049945,0.056445
X.ENSG00000109436.7.hsq,V(G)/Vp,0.091150,0.057182
X.ENSG00000109452.12.hsq,V(G)/Vp,0.156946,0.067253
X.ENSG00000109475.16.hsq,V(G)/Vp,0.001597,0.048566
X.ENSG00000109534.16.hsq,V(G)/Vp,0.196956,0.069587
X.ENSG00000109606.12.hsq,V(G)/Vp,0.040206,0.053566
X.ENSG00000109618.11.hsq,V(G)/Vp,0.087470,0.064897
X.ENSG00000109670.13.hsq,V(G)/Vp,0.000001,0.054386
X.ENSG00000109689.15.hsq,V(G)/Vp,0.065907,0.064159
X.ENSG00000109736.14.hsq,V(G)/Vp,0.027032,0.052084
X.ENSG00000109762.15.hsq,V(G)/Vp,0.039218,0.060345
X.ENSG00000109775.10.hsq,V(G)/Vp,0.097356,0.069729
X.ENSG00000109790.16.hsq,V(G)/Vp,0.096349,0.065644
X.ENSG00000109814.11.hsq,V(G)/Vp,0.061518,0.061623
X.ENSG00000109917.10.hsq,V(G)/Vp,0.061524,0.066269
X.ENSG00000109919.9.hsq,V(G)/Vp,0.067727,0.046662
X.ENSG00000109920.12.hsq,V(G)/Vp,0.029482,0.045754
X.ENSG00000109929.9.hsq,V(G)/Vp,0.067011,0.063198
X.ENSG00000109943.8.hsq,V(G)/Vp,0.157003,0.071864
X.ENSG00000109956.12.hsq,V(G)/Vp,0.155791,0.075940
X.ENSG00000110031.12.hsq,V(G)/Vp,0.057162,0.047664
X.ENSG00000110047.17.hsq,V(G)/Vp,0.000698,0.033691
X.ENSG00000110048.11.hsq,V(G)/Vp,0.005792,0.040100
X.ENSG00000110063.8.hsq,V(G)/Vp,0.082703,0.064855
X.ENSG00000110074.10.hsq,V(G)/Vp,0.120164,0.072328
X.ENSG00000110104.11.hsq,V(G)/Vp,0.033835,0.043294
X.ENSG00000110107.8.hsq,V(G)/Vp,0.066969,0.050902
X.ENSG00000110108.9.hsq,V(G)/Vp,0.030891,0.052126
X.ENSG00000110171.19.hsq,V(G)/Vp,0.044665,0.053593
X.ENSG00000110274.15.hsq,V(G)/Vp,0.153289,0.076222
X.ENSG00000110324.10.hsq,V(G)/Vp,0.044880,0.067231
X.ENSG00000110435.11.hsq,V(G)/Vp,0.069496,0.055420
X.ENSG00000110442.11.hsq,V(G)/Vp,0.071138,0.050020
X.ENSG00000110446.10.hsq,V(G)/Vp,0.000001,0.045496
X.ENSG00000110448.10.hsq,V(G)/Vp,0.003637,0.045089
X.ENSG00000110497.14.hsq,V(G)/Vp,0.040646,0.060656
X.ENSG00000110514.19.hsq,V(G)/Vp,0.000001,0.048758
X.ENSG00000110536.13.hsq,V(G)/Vp,0.051153,0.047011
X.ENSG00000110583.12.hsq,V(G)/Vp,0.124803,0.069053
X.ENSG00000110619.17.hsq,V(G)/Vp,0.000001,0.054543
X.ENSG00000110651.11.hsq,V(G)/Vp,0.023993,0.064502
X.ENSG00000110660.14.hsq,V(G)/Vp,0.119121,0.062344
X.ENSG00000110665.11.hsq,V(G)/Vp,0.176311,0.070287
X.ENSG00000110696.9.hsq,V(G)/Vp,0.049777,0.062089
X.ENSG00000110697.12.hsq,V(G)/Vp,0.015427,0.041725
X.ENSG00000110700.6.hsq,V(G)/Vp,0.000001,0.052591
X.ENSG00000110711.9.hsq,V(G)/Vp,0.050310,0.053617
X.ENSG00000110713.15.hsq,V(G)/Vp,0.053402,0.055010
X.ENSG00000110717.12.hsq,V(G)/Vp,0.048310,0.055194
X.ENSG00000110719.9.hsq,V(G)/Vp,0.000923,0.040746
X.ENSG00000110848.8.hsq,V(G)/Vp,0.036821,0.040576
X.ENSG00000110851.11.hsq,V(G)/Vp,0.000001,0.044618
X.ENSG00000110871.14.hsq,V(G)/Vp,0.129570,0.066334
X.ENSG00000110888.17.hsq,V(G)/Vp,0.085523,0.061653
X.ENSG00000110906.12.hsq,V(G)/Vp,0.024565,0.062202
X.ENSG00000110911.14.hsq,V(G)/Vp,0.000001,0.051258
X.ENSG00000110917.7.hsq,V(G)/Vp,0.145430,0.067731
X.ENSG00000110925.6.hsq,V(G)/Vp,0.055730,0.053623
X.ENSG00000110955.8.hsq,V(G)/Vp,0.055820,0.056804
X.ENSG00000111142.13.hsq,V(G)/Vp,0.081064,0.065811
X.ENSG00000111145.7.hsq,V(G)/Vp,0.070977,0.060089
X.ENSG00000111196.9.hsq,V(G)/Vp,0.115521,0.062025
X.ENSG00000111203.11.hsq,V(G)/Vp,0.087698,0.068508
X.ENSG00000111224.13.hsq,V(G)/Vp,0.057915,0.067154
X.ENSG00000111252.10.hsq,V(G)/Vp,0.007820,0.034000
X.ENSG00000111269.2.hsq,V(G)/Vp,0.045481,0.063402
X.ENSG00000111271.14.hsq,V(G)/Vp,0.052813,0.052092
X.ENSG00000111300.9.hsq,V(G)/Vp,0.094963,0.072242
X.ENSG00000111325.16.hsq,V(G)/Vp,0.053592,0.046135
X.ENSG00000111358.13.hsq,V(G)/Vp,0.070743,0.062886
X.ENSG00000111361.12.hsq,V(G)/Vp,0.088051,0.059311
X.ENSG00000111364.15.hsq,V(G)/Vp,0.154489,0.075008
X.ENSG00000111371.15.hsq,V(G)/Vp,0.000001,0.050249
X.ENSG00000111412.5.hsq,V(G)/Vp,0.116199,0.064770
X.ENSG00000111445.13.hsq,V(G)/Vp,0.094967,0.071888
X.ENSG00000111450.13.hsq,V(G)/Vp,0.150197,0.078844
X.ENSG00000111481.9.hsq,V(G)/Vp,0.047301,0.053265
X.ENSG00000111530.12.hsq,V(G)/Vp,0.092009,0.064462
X.ENSG00000111581.9.hsq,V(G)/Vp,0.092932,0.064448
X.ENSG00000111596.11.hsq,V(G)/Vp,0.042104,0.058364
X.ENSG00000111602.11.hsq,V(G)/Vp,0.000001,0.056259
X.ENSG00000111605.16.hsq,V(G)/Vp,0.046543,0.057789
X.ENSG00000111615.13.hsq,V(G)/Vp,0.044401,0.051578
X.ENSG00000111641.11.hsq,V(G)/Vp,0.050090,0.058711
X.ENSG00000111642.14.hsq,V(G)/Vp,0.000001,0.055220
X.ENSG00000111652.9.hsq,V(G)/Vp,0.036407,0.047073
X.ENSG00000111667.13.hsq,V(G)/Vp,0.110139,0.064501
X.ENSG00000111670.14.hsq,V(G)/Vp,0.035043,0.057068
X.ENSG00000111674.8.hsq,V(G)/Vp,0.000001,0.056713
X.ENSG00000111676.14.hsq,V(G)/Vp,0.000001,0.053210
X.ENSG00000111678.10.hsq,V(G)/Vp,0.046235,0.056973
X.ENSG00000111711.9.hsq,V(G)/Vp,0.126173,0.067000
X.ENSG00000111716.12.hsq,V(G)/Vp,0.074988,0.058492
X.ENSG00000111726.12.hsq,V(G)/Vp,0.038503,0.058267
X.ENSG00000111727.11.hsq,V(G)/Vp,0.063242,0.061668
X.ENSG00000111752.10.hsq,V(G)/Vp,0.133178,0.068475
X.ENSG00000111796.3.hsq,V(G)/Vp,0.030779,0.045151
X.ENSG00000111801.15.hsq,V(G)/Vp,0.016712,0.041595
X.ENSG00000111845.4.hsq,V(G)/Vp,0.207982,0.073078
X.ENSG00000111860.13.hsq,V(G)/Vp,0.019191,0.046800
X.ENSG00000111875.7.hsq,V(G)/Vp,0.060048,0.050642
X.ENSG00000111880.15.hsq,V(G)/Vp,0.018990,0.046386
X.ENSG00000111912.19.hsq,V(G)/Vp,0.018501,0.043689
X.ENSG00000112033.13.hsq,V(G)/Vp,0.021283,0.054858
X.ENSG00000112039.3.hsq,V(G)/Vp,0.010583,0.047555
X.ENSG00000112081.16.hsq,V(G)/Vp,0.067213,0.060926
X.ENSG00000112118.18.hsq,V(G)/Vp,0.051372,0.053369
X.ENSG00000112130.16.hsq,V(G)/Vp,0.098467,0.066845
X.ENSG00000112144.15.hsq,V(G)/Vp,0.049541,0.054839
X.ENSG00000112149.9.hsq,V(G)/Vp,0.017122,0.046404
X.ENSG00000112159.11.hsq,V(G)/Vp,0.158383,0.073399
X.ENSG00000112182.14.hsq,V(G)/Vp,0.079417,0.066404
X.ENSG00000112200.16.hsq,V(G)/Vp,0.000001,0.047948
X.ENSG00000112237.12.hsq,V(G)/Vp,0.039873,0.060919
X.ENSG00000112245.10.hsq,V(G)/Vp,0.079562,0.048066
X.ENSG00000112249.13.hsq,V(G)/Vp,0.000001,0.046070
X.ENSG00000112305.14.hsq,V(G)/Vp,0.081914,0.059436
X.ENSG00000112365.4.hsq,V(G)/Vp,0.083787,0.056668
X.ENSG00000112419.14.hsq,V(G)/Vp,0.000001,0.053466
X.ENSG00000112473.17.hsq,V(G)/Vp,0.000001,0.026090
X.ENSG00000112511.17.hsq,V(G)/Vp,0.045888,0.049338
X.ENSG00000112514.15.hsq,V(G)/Vp,0.069937,0.057945
X.ENSG00000112576.12.hsq,V(G)/Vp,0.022473,0.060555
X.ENSG00000112578.9.hsq,V(G)/Vp,0.161567,0.074971
X.ENSG00000112592.13.hsq,V(G)/Vp,0.070857,0.055414
X.ENSG00000112640.14.hsq,V(G)/Vp,0.089165,0.066503
X.ENSG00000112651.11.hsq,V(G)/Vp,0.094499,0.064078
X.ENSG00000112659.13.hsq,V(G)/Vp,0.131835,0.071187
X.ENSG00000112685.13.hsq,V(G)/Vp,0.113250,0.068644
X.ENSG00000112699.10.hsq,V(G)/Vp,0.109525,0.071162
X.ENSG00000112787.12.hsq,V(G)/Vp,0.040566,0.055614
X.ENSG00000112893.9.hsq,V(G)/Vp,0.000001,0.043920
X.ENSG00000112941.13.hsq,V(G)/Vp,0.030527,0.060208
X.ENSG00000112972.14.hsq,V(G)/Vp,0.000001,0.045107
X.ENSG00000112992.16.hsq,V(G)/Vp,0.022832,0.044174
X.ENSG00000112996.10.hsq,V(G)/Vp,0.054400,0.047822
X.ENSG00000113013.12.hsq,V(G)/Vp,0.192357,0.081627
X.ENSG00000113048.16.hsq,V(G)/Vp,0.081598,0.056931
X.ENSG00000113068.9.hsq,V(G)/Vp,0.023255,0.058069
X.ENSG00000113141.17.hsq,V(G)/Vp,0.000001,0.042901
X.ENSG00000113263.12.hsq,V(G)/Vp,0.079430,0.058470
X.ENSG00000113272.13.hsq,V(G)/Vp,0.043019,0.047279
X.ENSG00000113282.13.hsq,V(G)/Vp,0.000001,0.046560
X.ENSG00000113318.9.hsq,V(G)/Vp,0.200590,0.075488
X.ENSG00000113328.18.hsq,V(G)/Vp,0.116837,0.068813
X.ENSG00000113360.16.hsq,V(G)/Vp,0.062313,0.063837
X.ENSG00000113407.13.hsq,V(G)/Vp,0.045095,0.052715
X.ENSG00000113456.18.hsq,V(G)/Vp,0.108341,0.057809
X.ENSG00000113460.12.hsq,V(G)/Vp,0.091410,0.053500
X.ENSG00000113522.13.hsq,V(G)/Vp,0.128439,0.063712
X.ENSG00000113569.15.hsq,V(G)/Vp,0.070643,0.055608
X.ENSG00000113583.7.hsq,V(G)/Vp,0.081818,0.062465
X.ENSG00000113621.14.hsq,V(G)/Vp,0.103333,0.058756
X.ENSG00000113643.8.hsq,V(G)/Vp,0.117248,0.057954
X.ENSG00000113649.11.hsq,V(G)/Vp,0.055174,0.054127
X.ENSG00000113658.16.hsq,V(G)/Vp,0.046677,0.050741
X.ENSG00000113716.12.hsq,V(G)/Vp,0.073927,0.064211
X.ENSG00000113721.13.hsq,V(G)/Vp,0.089803,0.065543
X.ENSG00000113734.17.hsq,V(G)/Vp,0.140432,0.075995
X.ENSG00000113810.15.hsq,V(G)/Vp,0.000001,0.045203
X.ENSG00000113812.13.hsq,V(G)/Vp,0.001191,0.046095
X.ENSG00000113838.12.hsq,V(G)/Vp,0.022721,0.063980
X.ENSG00000114026.21.hsq,V(G)/Vp,0.141418,0.064134
X.ENSG00000114054.13.hsq,V(G)/Vp,0.033135,0.047644
X.ENSG00000114062.18.hsq,V(G)/Vp,0.000001,0.046377
X.ENSG00000114120.11.hsq,V(G)/Vp,0.000001,0.049190
X.ENSG00000114166.7.hsq,V(G)/Vp,0.000001,0.058841
X.ENSG00000114353.16.hsq,V(G)/Vp,0.001329,0.045039
X.ENSG00000114388.12.hsq,V(G)/Vp,0.070247,0.059323
X.ENSG00000114391.12.hsq,V(G)/Vp,0.065298,0.050881
X.ENSG00000114395.10.hsq,V(G)/Vp,0.102567,0.066675
X.ENSG00000114416.17.hsq,V(G)/Vp,0.108034,0.062884
X.ENSG00000114423.18.hsq,V(G)/Vp,0.048547,0.053924
X.ENSG00000114439.18.hsq,V(G)/Vp,0.065032,0.058511
X.ENSG00000114491.13.hsq,V(G)/Vp,0.173475,0.071890
X.ENSG00000114503.10.hsq,V(G)/Vp,0.092580,0.067090
X.ENSG00000114544.16.hsq,V(G)/Vp,0.072792,0.055844
X.ENSG00000114554.11.hsq,V(G)/Vp,0.053003,0.062701
X.ENSG00000114686.8.hsq,V(G)/Vp,0.073124,0.048017
X.ENSG00000114735.9.hsq,V(G)/Vp,0.091610,0.068528
X.ENSG00000114738.10.hsq,V(G)/Vp,0.082906,0.068928
X.ENSG00000114745.13.hsq,V(G)/Vp,0.000001,0.046526
X.ENSG00000114767.6.hsq,V(G)/Vp,0.037724,0.042485
X.ENSG00000114779.19.hsq,V(G)/Vp,0.012270,0.039743
X.ENSG00000114796.15.hsq,V(G)/Vp,0.074826,0.057691
X.ENSG00000114841.17.hsq,V(G)/Vp,0.026989,0.052301
X.ENSG00000114850.6.hsq,V(G)/Vp,0.116086,0.061966
X.ENSG00000114857.17.hsq,V(G)/Vp,0.000001,0.046261
X.ENSG00000114861.18.hsq,V(G)/Vp,0.033574,0.061078
X.ENSG00000114867.20.hsq,V(G)/Vp,0.000001,0.056348
X.ENSG00000114902.13.hsq,V(G)/Vp,0.035756,0.042043
X.ENSG00000114904.12.hsq,V(G)/Vp,0.046106,0.055354
X.ENSG00000114942.13.hsq,V(G)/Vp,0.000001,0.049187
X.ENSG00000114956.19.hsq,V(G)/Vp,0.012346,0.036029
X.ENSG00000114982.17.hsq,V(G)/Vp,0.117447,0.076606
X.ENSG00000114988.11.hsq,V(G)/Vp,0.136194,0.076863
X.ENSG00000114999.7.hsq,V(G)/Vp,0.052149,0.055278
X.ENSG00000115042.9.hsq,V(G)/Vp,0.197366,0.088836
X.ENSG00000115053.15.hsq,V(G)/Vp,0.017801,0.052217
X.ENSG00000115073.7.hsq,V(G)/Vp,0.060893,0.060002
X.ENSG00000115085.13.hsq,V(G)/Vp,0.007751,0.051643
X.ENSG00000115159.15.hsq,V(G)/Vp,0.048519,0.053192
X.ENSG00000115165.9.hsq,V(G)/Vp,0.121379,0.061885
X.ENSG00000115170.13.hsq,V(G)/Vp,0.040583,0.053350
X.ENSG00000115204.14.hsq,V(G)/Vp,0.000774,0.035481
X.ENSG00000115207.13.hsq,V(G)/Vp,0.035803,0.040634
X.ENSG00000115211.15.hsq,V(G)/Vp,0.015446,0.037732
X.ENSG00000115216.13.hsq,V(G)/Vp,0.000001,0.046776
X.ENSG00000115232.13.hsq,V(G)/Vp,0.024474,0.050432
X.ENSG00000115233.11.hsq,V(G)/Vp,0.041709,0.052319
X.ENSG00000115234.10.hsq,V(G)/Vp,0.026736,0.034741
X.ENSG00000115239.21.hsq,V(G)/Vp,0.020809,0.052049
X.ENSG00000115241.10.hsq,V(G)/Vp,0.008264,0.037496
X.ENSG00000115268.9.hsq,V(G)/Vp,0.000001,0.055910
X.ENSG00000115274.14.hsq,V(G)/Vp,0.020253,0.049405
X.ENSG00000115275.11.hsq,V(G)/Vp,0.066284,0.055505
X.ENSG00000115282.19.hsq,V(G)/Vp,0.070342,0.058403
X.ENSG00000115286.19.hsq,V(G)/Vp,0.056404,0.067255
X.ENSG00000115289.13.hsq,V(G)/Vp,0.082549,0.059883
X.ENSG00000115295.19.hsq,V(G)/Vp,0.010715,0.049322
X.ENSG00000115306.15.hsq,V(G)/Vp,0.084088,0.060562
X.ENSG00000115307.16.hsq,V(G)/Vp,0.041157,0.055874
X.ENSG00000115317.11.hsq,V(G)/Vp,0.000001,0.037699
X.ENSG00000115350.11.hsq,V(G)/Vp,0.135451,0.069998
X.ENSG00000115364.13.hsq,V(G)/Vp,0.096227,0.059409
X.ENSG00000115365.11.hsq,V(G)/Vp,0.097115,0.054727
X.ENSG00000115368.9.hsq,V(G)/Vp,0.052225,0.053440
X.ENSG00000115419.12.hsq,V(G)/Vp,0.009598,0.047625
X.ENSG00000115484.14.hsq,V(G)/Vp,0.051738,0.055674
X.ENSG00000115504.14.hsq,V(G)/Vp,0.000001,0.054125
X.ENSG00000115523.16.hsq,V(G)/Vp,0.049852,0.062996
X.ENSG00000115525.17.hsq,V(G)/Vp,0.127201,0.071054
X.ENSG00000115539.13.hsq,V(G)/Vp,0.041924,0.053697
X.ENSG00000115548.16.hsq,V(G)/Vp,0.063048,0.057655
X.ENSG00000115568.15.hsq,V(G)/Vp,0.139923,0.068708
X.ENSG00000115652.14.hsq,V(G)/Vp,0.128373,0.066754
X.ENSG00000115677.16.hsq,V(G)/Vp,0.141957,0.071817
X.ENSG00000115685.14.hsq,V(G)/Vp,0.087721,0.055099
X.ENSG00000115687.13.hsq,V(G)/Vp,0.112761,0.072171
X.ENSG00000115694.14.hsq,V(G)/Vp,0.143261,0.078079
X.ENSG00000115738.9.hsq,V(G)/Vp,0.097780,0.068263
X.ENSG00000115750.16.hsq,V(G)/Vp,0.280503,0.083808
X.ENSG00000115761.15.hsq,V(G)/Vp,0.143142,0.072592
X.ENSG00000115806.12.hsq,V(G)/Vp,0.135105,0.069557
X.ENSG00000115825.9.hsq,V(G)/Vp,0.080232,0.063113
X.ENSG00000115827.13.hsq,V(G)/Vp,0.205699,0.077905
X.ENSG00000115866.10.hsq,V(G)/Vp,0.072152,0.050841
X.ENSG00000115875.18.hsq,V(G)/Vp,0.151820,0.069570
X.ENSG00000115902.10.hsq,V(G)/Vp,0.000001,0.056268
X.ENSG00000115935.17.hsq,V(G)/Vp,0.000001,0.046963
X.ENSG00000115944.14.hsq,V(G)/Vp,0.047167,0.052725
X.ENSG00000115946.7.hsq,V(G)/Vp,0.101650,0.059296
X.ENSG00000115966.16.hsq,V(G)/Vp,0.028109,0.051885
X.ENSG00000115970.18.hsq,V(G)/Vp,0.084122,0.059009
X.ENSG00000115977.18.hsq,V(G)/Vp,0.000001,0.049368
X.ENSG00000115998.7.hsq,V(G)/Vp,0.091987,0.058665
X.ENSG00000116005.11.hsq,V(G)/Vp,0.080580,0.053559
X.ENSG00000116062.14.hsq,V(G)/Vp,0.090434,0.068413
X.ENSG00000116120.9.hsq,V(G)/Vp,0.203446,0.070963
X.ENSG00000116138.12.hsq,V(G)/Vp,0.123734,0.068819
X.ENSG00000116171.17.hsq,V(G)/Vp,0.015034,0.043528
X.ENSG00000116198.12.hsq,V(G)/Vp,0.222582,0.078775
X.ENSG00000116199.11.hsq,V(G)/Vp,0.000001,0.043375
X.ENSG00000116221.15.hsq,V(G)/Vp,0.009019,0.050635
X.ENSG00000116237.15.hsq,V(G)/Vp,0.104268,0.064881
X.ENSG00000116251.9.hsq,V(G)/Vp,0.062891,0.066145
X.ENSG00000116273.5.hsq,V(G)/Vp,0.133819,0.071819
X.ENSG00000116288.12.hsq,V(G)/Vp,0.104397,0.057123
X.ENSG00000116350.16.hsq,V(G)/Vp,0.066125,0.061762
X.ENSG00000116353.15.hsq,V(G)/Vp,0.065048,0.063875
X.ENSG00000116455.13.hsq,V(G)/Vp,0.128426,0.062065
X.ENSG00000116478.11.hsq,V(G)/Vp,0.031811,0.044883
X.ENSG00000116521.10.hsq,V(G)/Vp,0.082293,0.065365
X.ENSG00000116525.13.hsq,V(G)/Vp,0.011605,0.050742
X.ENSG00000116560.10.hsq,V(G)/Vp,0.078321,0.056892
X.ENSG00000116580.18.hsq,V(G)/Vp,0.204196,0.084771
X.ENSG00000116604.17.hsq,V(G)/Vp,0.091041,0.072843
X.ENSG00000116649.9.hsq,V(G)/Vp,0.082033,0.056680
X.ENSG00000116667.12.hsq,V(G)/Vp,0.124884,0.067145
X.ENSG00000116670.14.hsq,V(G)/Vp,0.007072,0.034523
X.ENSG00000116679.15.hsq,V(G)/Vp,0.117410,0.058405
X.ENSG00000116691.10.hsq,V(G)/Vp,0.050900,0.055500
X.ENSG00000116704.7.hsq,V(G)/Vp,0.202916,0.070748
X.ENSG00000116750.13.hsq,V(G)/Vp,0.003592,0.050663
X.ENSG00000116752.5.hsq,V(G)/Vp,0.135290,0.077389
X.ENSG00000116754.13.hsq,V(G)/Vp,0.012848,0.049391
X.ENSG00000116786.11.hsq,V(G)/Vp,0.004495,0.043600
X.ENSG00000116791.13.hsq,V(G)/Vp,0.333021,0.081086
X.ENSG00000116809.11.hsq,V(G)/Vp,0.011894,0.045595
X.ENSG00000116819.6.hsq,V(G)/Vp,0.157976,0.069374
X.ENSG00000116824.4.hsq,V(G)/Vp,0.130150,0.061837
X.ENSG00000116852.14.hsq,V(G)/Vp,0.000001,0.059739
X.ENSG00000116863.10.hsq,V(G)/Vp,0.035161,0.038171
X.ENSG00000116871.15.hsq,V(G)/Vp,0.027965,0.042500
X.ENSG00000116874.11.hsq,V(G)/Vp,0.073208,0.057884
X.ENSG00000116898.11.hsq,V(G)/Vp,0.037315,0.045334
X.ENSG00000116922.14.hsq,V(G)/Vp,0.158342,0.076981
X.ENSG00000116957.12.hsq,V(G)/Vp,0.143967,0.068530
X.ENSG00000116984.12.hsq,V(G)/Vp,0.070230,0.060576
X.ENSG00000117000.8.hsq,V(G)/Vp,0.125626,0.067723
X.ENSG00000117020.16.hsq,V(G)/Vp,0.146834,0.071392
X.ENSG00000117054.13.hsq,V(G)/Vp,0.076563,0.056770
X.ENSG00000117090.14.hsq,V(G)/Vp,0.102799,0.071277
X.ENSG00000117133.10.hsq,V(G)/Vp,0.075590,0.056668
X.ENSG00000117139.16.hsq,V(G)/Vp,0.039012,0.056424
X.ENSG00000117143.13.hsq,V(G)/Vp,0.044595,0.056162
X.ENSG00000117155.16.hsq,V(G)/Vp,0.000001,0.053658
X.ENSG00000117174.10.hsq,V(G)/Vp,0.198270,0.073987
X.ENSG00000117280.12.hsq,V(G)/Vp,0.230297,0.074726
X.ENSG00000117281.15.hsq,V(G)/Vp,0.093307,0.068834
X.ENSG00000117305.14.hsq,V(G)/Vp,0.087695,0.058194
X.ENSG00000117360.12.hsq,V(G)/Vp,0.079618,0.063198
X.ENSG00000117362.12.hsq,V(G)/Vp,0.049293,0.048795
X.ENSG00000117385.15.hsq,V(G)/Vp,0.074092,0.057743
X.ENSG00000117395.12.hsq,V(G)/Vp,0.119336,0.057572
X.ENSG00000117408.10.hsq,V(G)/Vp,0.108935,0.062802
X.ENSG00000117419.14.hsq,V(G)/Vp,0.104193,0.062563
X.ENSG00000117448.13.hsq,V(G)/Vp,0.106675,0.057732
X.ENSG00000117450.13.hsq,V(G)/Vp,0.080847,0.058058
X.ENSG00000117479.12.hsq,V(G)/Vp,0.003690,0.033910
X.ENSG00000117481.10.hsq,V(G)/Vp,0.150015,0.068210
X.ENSG00000117523.15.hsq,V(G)/Vp,0.050885,0.051760
X.ENSG00000117533.14.hsq,V(G)/Vp,0.022585,0.051116
X.ENSG00000117543.20.hsq,V(G)/Vp,0.068402,0.049972
X.ENSG00000117560.7.hsq,V(G)/Vp,0.040285,0.047429
X.ENSG00000117593.9.hsq,V(G)/Vp,0.051516,0.045883
X.ENSG00000117597.17.hsq,V(G)/Vp,0.156130,0.063206
X.ENSG00000117602.11.hsq,V(G)/Vp,0.079290,0.061854
X.ENSG00000117625.13.hsq,V(G)/Vp,0.010541,0.046829
X.ENSG00000117640.17.hsq,V(G)/Vp,0.057412,0.051166
X.ENSG00000117643.14.hsq,V(G)/Vp,0.056908,0.051942
X.ENSG00000117682.16.hsq,V(G)/Vp,0.044834,0.047479
X.ENSG00000117748.9.hsq,V(G)/Vp,0.027424,0.051843
X.ENSG00000117868.15.hsq,V(G)/Vp,0.119333,0.067751
X.ENSG00000117899.10.hsq,V(G)/Vp,0.087975,0.059615
X.ENSG00000117906.13.hsq,V(G)/Vp,0.082907,0.056862
X.ENSG00000118058.20.hsq,V(G)/Vp,0.113187,0.075728
X.ENSG00000118096.7.hsq,V(G)/Vp,0.228299,0.081617
X.ENSG00000118181.10.hsq,V(G)/Vp,0.071248,0.065815
X.ENSG00000118246.13.hsq,V(G)/Vp,0.124554,0.067441
X.ENSG00000118363.11.hsq,V(G)/Vp,0.046998,0.052041
X.ENSG00000118418.14.hsq,V(G)/Vp,0.040672,0.045987
X.ENSG00000118454.12.hsq,V(G)/Vp,0.023881,0.056712
X.ENSG00000118507.15.hsq,V(G)/Vp,0.072197,0.061750
X.ENSG00000118596.11.hsq,V(G)/Vp,0.008715,0.044365
X.ENSG00000118620.12.hsq,V(G)/Vp,0.000001,0.042757
X.ENSG00000118640.10.hsq,V(G)/Vp,0.039544,0.045946
X.ENSG00000118705.16.hsq,V(G)/Vp,0.051705,0.058549
X.ENSG00000118707.9.hsq,V(G)/Vp,0.082303,0.064195
X.ENSG00000118762.7.hsq,V(G)/Vp,0.010892,0.051489
X.ENSG00000118894.14.hsq,V(G)/Vp,0.167651,0.067159
X.ENSG00000118922.17.hsq,V(G)/Vp,0.000001,0.055524
X.ENSG00000118939.17.hsq,V(G)/Vp,0.149258,0.063883
X.ENSG00000118961.14.hsq,V(G)/Vp,0.128096,0.062076
X.ENSG00000118971.7.hsq,V(G)/Vp,0.049324,0.064289
X.ENSG00000119004.15.hsq,V(G)/Vp,0.065181,0.064707
X.ENSG00000119041.10.hsq,V(G)/Vp,0.087898,0.058538
X.ENSG00000119231.10.hsq,V(G)/Vp,0.049506,0.061896
X.ENSG00000119242.8.hsq,V(G)/Vp,0.225687,0.078347
X.ENSG00000119285.10.hsq,V(G)/Vp,0.115873,0.063834
X.ENSG00000119335.16.hsq,V(G)/Vp,0.030743,0.057137
X.ENSG00000119383.19.hsq,V(G)/Vp,0.133654,0.060175
X.ENSG00000119401.10.hsq,V(G)/Vp,0.123929,0.067286
