File_name,Source,Variance(value),SE
X_apo.ENSG00000145982.11.hsq,V(G)/Vp,0.047856,0.061314
X_apo.ENSG00000145996.11.hsq,V(G)/Vp,0.085583,0.069783
X_apo.ENSG00000146063.19.hsq,V(G)/Vp,0.062553,0.050457
X_apo.ENSG00000146066.2.hsq,V(G)/Vp,0.047493,0.046091
X_apo.ENSG00000146067.15.hsq,V(G)/Vp,0.000001,0.057657
X_apo.ENSG00000146109.4.hsq,V(G)/Vp,0.066026,0.046307
X_apo.ENSG00000146112.11.hsq,V(G)/Vp,0.010027,0.025926
X_apo.ENSG00000146143.17.hsq,V(G)/Vp,0.070953,0.057626
X_apo.ENSG00000146223.14.hsq,V(G)/Vp,0.157980,0.070459
X_apo.ENSG00000146278.10.hsq,V(G)/Vp,0.052803,0.055243
X_apo.ENSG00000146281.5.hsq,V(G)/Vp,0.021249,0.051260
X_apo.ENSG00000146386.7.hsq,V(G)/Vp,0.068701,0.058163
X_apo.ENSG00000146433.8.hsq,V(G)/Vp,0.206493,0.081933
X_apo.ENSG00000146463.11.hsq,V(G)/Vp,0.106060,0.061808
X_apo.ENSG00000146576.12.hsq,V(G)/Vp,0.016026,0.035490
X_apo.ENSG00000146587.17.hsq,V(G)/Vp,0.000001,0.059723
X_apo.ENSG00000146701.11.hsq,V(G)/Vp,0.006647,0.041571
X_apo.ENSG00000146731.10.hsq,V(G)/Vp,0.060840,0.052341
X_apo.ENSG00000146757.13.hsq,V(G)/Vp,0.108479,0.059658
X_apo.ENSG00000146776.14.hsq,V(G)/Vp,0.062565,0.069513
X_apo.ENSG00000146830.9.hsq,V(G)/Vp,0.016430,0.045440
X_apo.ENSG00000146833.15.hsq,V(G)/Vp,0.091769,0.059929
X_apo.ENSG00000146834.13.hsq,V(G)/Vp,0.029381,0.044849
X_apo.ENSG00000146842.16.hsq,V(G)/Vp,0.110682,0.069611
X_apo.ENSG00000146909.7.hsq,V(G)/Vp,0.087545,0.070376
X_apo.ENSG00000146963.17.hsq,V(G)/Vp,0.058944,0.068493
X_apo.ENSG00000147316.12.hsq,V(G)/Vp,0.171630,0.073239
X_apo.ENSG00000147364.16.hsq,V(G)/Vp,0.180558,0.070628
X_apo.ENSG00000147419.17.hsq,V(G)/Vp,0.107752,0.059496
X_apo.ENSG00000147421.17.hsq,V(G)/Vp,0.016257,0.057271
X_apo.ENSG00000147439.12.hsq,V(G)/Vp,0.000001,0.036448
X_apo.ENSG00000147443.12.hsq,V(G)/Vp,0.032499,0.058610
X_apo.ENSG00000147457.13.hsq,V(G)/Vp,0.110984,0.061793
X_apo.ENSG00000147535.16.hsq,V(G)/Vp,0.039127,0.058627
X_apo.ENSG00000147548.16.hsq,V(G)/Vp,0.091282,0.071440
X_apo.ENSG00000147576.15.hsq,V(G)/Vp,0.085757,0.066544
X_apo.ENSG00000147586.9.hsq,V(G)/Vp,0.042939,0.045160
X_apo.ENSG00000147592.8.hsq,V(G)/Vp,0.029338,0.046059
X_apo.ENSG00000147601.13.hsq,V(G)/Vp,0.005150,0.054919
X_apo.ENSG00000147604.13.hsq,V(G)/Vp,0.032449,0.058625
X_apo.ENSG00000147649.9.hsq,V(G)/Vp,0.000001,0.055684
X_apo.ENSG00000147654.14.hsq,V(G)/Vp,0.128074,0.068473
X_apo.ENSG00000147669.10.hsq,V(G)/Vp,0.071691,0.061708
X_apo.ENSG00000147677.10.hsq,V(G)/Vp,0.066849,0.064375
X_apo.ENSG00000147684.7.hsq,V(G)/Vp,0.061120,0.053191
X_apo.ENSG00000147853.16.hsq,V(G)/Vp,0.001968,0.055012
X_apo.ENSG00000147854.16.hsq,V(G)/Vp,0.019921,0.058804
X_apo.ENSG00000147874.10.hsq,V(G)/Vp,0.129442,0.071686
X_apo.ENSG00000147894.14.hsq,V(G)/Vp,0.102492,0.066803
X_apo.ENSG00000147905.17.hsq,V(G)/Vp,0.089124,0.062794
X_apo.ENSG00000147955.16.hsq,V(G)/Vp,0.133638,0.069277
X_apo.ENSG00000148019.12.hsq,V(G)/Vp,0.094363,0.063547
X_apo.ENSG00000148158.16.hsq,V(G)/Vp,0.072998,0.062144
X_apo.ENSG00000148187.17.hsq,V(G)/Vp,0.038676,0.053847
X_apo.ENSG00000148229.12.hsq,V(G)/Vp,0.066183,0.066099
X_apo.ENSG00000148248.13.hsq,V(G)/Vp,0.018908,0.042100
X_apo.ENSG00000148291.9.hsq,V(G)/Vp,0.064266,0.053936
X_apo.ENSG00000148296.6.hsq,V(G)/Vp,0.062472,0.050142
X_apo.ENSG00000148297.15.hsq,V(G)/Vp,0.042741,0.042992
X_apo.ENSG00000148300.11.hsq,V(G)/Vp,0.073882,0.055557
X_apo.ENSG00000148303.16.hsq,V(G)/Vp,0.013124,0.049460
X_apo.ENSG00000148308.17.hsq,V(G)/Vp,0.029549,0.043754
X_apo.ENSG00000148331.11.hsq,V(G)/Vp,0.082906,0.057322
X_apo.ENSG00000148334.14.hsq,V(G)/Vp,0.051289,0.047353
X_apo.ENSG00000148335.14.hsq,V(G)/Vp,0.046390,0.062263
X_apo.ENSG00000148337.20.hsq,V(G)/Vp,0.074720,0.063798
X_apo.ENSG00000148339.12.hsq,V(G)/Vp,0.000001,0.047020
X_apo.ENSG00000148343.18.hsq,V(G)/Vp,0.048435,0.048833
X_apo.ENSG00000148356.13.hsq,V(G)/Vp,0.038898,0.045671
X_apo.ENSG00000148362.10.hsq,V(G)/Vp,0.000001,0.057358
X_apo.ENSG00000148384.12.hsq,V(G)/Vp,0.088649,0.073762
X_apo.ENSG00000148396.18.hsq,V(G)/Vp,0.039841,0.067542
X_apo.ENSG00000148399.12.hsq,V(G)/Vp,0.029575,0.064934
X_apo.ENSG00000148444.15.hsq,V(G)/Vp,0.126785,0.063825
X_apo.ENSG00000148516.21.hsq,V(G)/Vp,0.053697,0.052415
X_apo.ENSG00000148606.12.hsq,V(G)/Vp,0.094989,0.059800
X_apo.ENSG00000148672.8.hsq,V(G)/Vp,0.139446,0.068332
X_apo.ENSG00000148688.13.hsq,V(G)/Vp,0.139689,0.064902
X_apo.ENSG00000148690.11.hsq,V(G)/Vp,0.126436,0.068042
X_apo.ENSG00000148719.14.hsq,V(G)/Vp,0.036963,0.040023
X_apo.ENSG00000148737.16.hsq,V(G)/Vp,0.038222,0.061992
X_apo.ENSG00000148824.18.hsq,V(G)/Vp,0.067383,0.064285
X_apo.ENSG00000148832.15.hsq,V(G)/Vp,0.173035,0.077824
X_apo.ENSG00000148835.10.hsq,V(G)/Vp,0.137151,0.063686
X_apo.ENSG00000148840.10.hsq,V(G)/Vp,0.064669,0.065986
X_apo.ENSG00000148841.15.hsq,V(G)/Vp,0.085238,0.060697
X_apo.ENSG00000148843.13.hsq,V(G)/Vp,0.144949,0.070971
X_apo.ENSG00000148943.11.hsq,V(G)/Vp,0.029854,0.053970
X_apo.ENSG00000148985.19.hsq,V(G)/Vp,0.000001,0.042877
X_apo.ENSG00000149016.15.hsq,V(G)/Vp,0.112506,0.064453
X_apo.ENSG00000149091.15.hsq,V(G)/Vp,0.044813,0.048488
X_apo.ENSG00000149100.12.hsq,V(G)/Vp,0.071519,0.052013
X_apo.ENSG00000149136.8.hsq,V(G)/Vp,0.000001,0.044152
X_apo.ENSG00000149182.14.hsq,V(G)/Vp,0.054437,0.046482
X_apo.ENSG00000149196.15.hsq,V(G)/Vp,0.072043,0.056055
X_apo.ENSG00000149262.16.hsq,V(G)/Vp,0.112126,0.064994
X_apo.ENSG00000149273.14.hsq,V(G)/Vp,0.006228,0.048785
X_apo.ENSG00000149292.16.hsq,V(G)/Vp,0.201763,0.073477
X_apo.ENSG00000149294.16.hsq,V(G)/Vp,0.076991,0.060681
X_apo.ENSG00000149308.16.hsq,V(G)/Vp,0.104952,0.063223
X_apo.ENSG00000149311.18.hsq,V(G)/Vp,0.091696,0.060772
X_apo.ENSG00000149428.18.hsq,V(G)/Vp,0.047234,0.063080
X_apo.ENSG00000149474.13.hsq,V(G)/Vp,0.131999,0.065685
X_apo.ENSG00000149476.15.hsq,V(G)/Vp,0.060281,0.051707
X_apo.ENSG00000149480.6.hsq,V(G)/Vp,0.119199,0.067141
X_apo.ENSG00000149483.11.hsq,V(G)/Vp,0.098914,0.064171
X_apo.ENSG00000149499.11.hsq,V(G)/Vp,0.069337,0.056886
X_apo.ENSG00000149527.17.hsq,V(G)/Vp,0.063983,0.076179
X_apo.ENSG00000149541.9.hsq,V(G)/Vp,0.067343,0.052128
X_apo.ENSG00000149547.14.hsq,V(G)/Vp,0.097154,0.062979
X_apo.ENSG00000149557.12.hsq,V(G)/Vp,0.012993,0.048882
X_apo.ENSG00000149582.15.hsq,V(G)/Vp,0.164386,0.080567
X_apo.ENSG00000149600.11.hsq,V(G)/Vp,0.069469,0.061206
X_apo.ENSG00000149658.17.hsq,V(G)/Vp,0.019719,0.055045
X_apo.ENSG00000149716.12.hsq,V(G)/Vp,0.110660,0.062908
X_apo.ENSG00000149743.13.hsq,V(G)/Vp,0.003702,0.052236
X_apo.ENSG00000149761.8.hsq,V(G)/Vp,0.007815,0.031673
X_apo.ENSG00000149781.12.hsq,V(G)/Vp,0.000001,0.042943
X_apo.ENSG00000149792.8.hsq,V(G)/Vp,0.088861,0.058660
X_apo.ENSG00000149806.10.hsq,V(G)/Vp,0.003826,0.049340
X_apo.ENSG00000149823.8.hsq,V(G)/Vp,0.067447,0.052116
X_apo.ENSG00000149923.13.hsq,V(G)/Vp,0.033558,0.052302
X_apo.ENSG00000149929.15.hsq,V(G)/Vp,0.159782,0.080015
X_apo.ENSG00000149930.17.hsq,V(G)/Vp,0.071055,0.057421
X_apo.ENSG00000149932.16.hsq,V(G)/Vp,0.081446,0.058762
X_apo.ENSG00000150045.11.hsq,V(G)/Vp,0.020999,0.050746
X_apo.ENSG00000150093.18.hsq,V(G)/Vp,0.107772,0.062968
X_apo.ENSG00000150347.14.hsq,V(G)/Vp,0.092321,0.063776
X_apo.ENSG00000150401.14.hsq,V(G)/Vp,0.000001,0.048450
X_apo.ENSG00000150593.17.hsq,V(G)/Vp,0.004764,0.043541
X_apo.ENSG00000150637.8.hsq,V(G)/Vp,0.074163,0.064556
X_apo.ENSG00000150687.11.hsq,V(G)/Vp,0.121703,0.068546
X_apo.ENSG00000150712.10.hsq,V(G)/Vp,0.017924,0.052316
X_apo.ENSG00000150768.15.hsq,V(G)/Vp,0.091766,0.059445
X_apo.ENSG00000150990.7.hsq,V(G)/Vp,0.086354,0.063431
X_apo.ENSG00000150995.18.hsq,V(G)/Vp,0.108604,0.071435
X_apo.ENSG00000151006.7.hsq,V(G)/Vp,0.124992,0.078713
X_apo.ENSG00000151135.9.hsq,V(G)/Vp,0.000001,0.048366
X_apo.ENSG00000151176.7.hsq,V(G)/Vp,0.033696,0.056630
X_apo.ENSG00000151208.16.hsq,V(G)/Vp,0.041977,0.058817
X_apo.ENSG00000151247.12.hsq,V(G)/Vp,0.016619,0.042994
X_apo.ENSG00000151287.16.hsq,V(G)/Vp,0.000001,0.051333
X_apo.ENSG00000151304.5.hsq,V(G)/Vp,0.051007,0.056724
X_apo.ENSG00000151332.18.hsq,V(G)/Vp,0.156882,0.069691
X_apo.ENSG00000151348.13.hsq,V(G)/Vp,0.118565,0.067951
X_apo.ENSG00000151353.14.hsq,V(G)/Vp,0.065736,0.053024
X_apo.ENSG00000151445.15.hsq,V(G)/Vp,0.042593,0.047784
X_apo.ENSG00000151500.14.hsq,V(G)/Vp,0.111920,0.061726
X_apo.ENSG00000151502.10.hsq,V(G)/Vp,0.081702,0.054361
X_apo.ENSG00000151690.14.hsq,V(G)/Vp,0.002871,0.042897
X_apo.ENSG00000151692.14.hsq,V(G)/Vp,0.015302,0.053691
X_apo.ENSG00000151748.14.hsq,V(G)/Vp,0.027695,0.063038
X_apo.ENSG00000151779.12.hsq,V(G)/Vp,0.101516,0.069620
X_apo.ENSG00000151806.13.hsq,V(G)/Vp,0.101998,0.059145
X_apo.ENSG00000151876.12.hsq,V(G)/Vp,0.059923,0.046948
X_apo.ENSG00000151923.17.hsq,V(G)/Vp,0.069845,0.057272
X_apo.ENSG00000152061.23.hsq,V(G)/Vp,0.087451,0.059416
X_apo.ENSG00000152117.17.hsq,V(G)/Vp,0.075539,0.064327
X_apo.ENSG00000152127.8.hsq,V(G)/Vp,0.032255,0.038566
X_apo.ENSG00000152133.14.hsq,V(G)/Vp,0.137231,0.067061
X_apo.ENSG00000152147.10.hsq,V(G)/Vp,0.214491,0.073062
X_apo.ENSG00000152219.4.hsq,V(G)/Vp,0.110733,0.060489
X_apo.ENSG00000152223.12.hsq,V(G)/Vp,0.128089,0.068977
X_apo.ENSG00000152234.15.hsq,V(G)/Vp,0.053137,0.047701
X_apo.ENSG00000152256.13.hsq,V(G)/Vp,0.107220,0.060600
X_apo.ENSG00000152382.5.hsq,V(G)/Vp,0.057296,0.057209
X_apo.ENSG00000152404.15.hsq,V(G)/Vp,0.137787,0.066281
X_apo.ENSG00000152409.8.hsq,V(G)/Vp,0.020991,0.049090
X_apo.ENSG00000152464.14.hsq,V(G)/Vp,0.134433,0.063897
X_apo.ENSG00000152465.17.hsq,V(G)/Vp,0.082987,0.064912
X_apo.ENSG00000152492.13.hsq,V(G)/Vp,0.053757,0.051827
X_apo.ENSG00000152495.10.hsq,V(G)/Vp,0.060573,0.053074
X_apo.ENSG00000152518.7.hsq,V(G)/Vp,0.003595,0.049609
X_apo.ENSG00000152558.14.hsq,V(G)/Vp,0.041543,0.052174
X_apo.ENSG00000152620.12.hsq,V(G)/Vp,0.023822,0.048559
X_apo.ENSG00000152642.10.hsq,V(G)/Vp,0.013796,0.047273
X_apo.ENSG00000152795.17.hsq,V(G)/Vp,0.120633,0.074233
X_apo.ENSG00000152818.18.hsq,V(G)/Vp,0.062075,0.056918
X_apo.ENSG00000152942.18.hsq,V(G)/Vp,0.106520,0.062275
X_apo.ENSG00000152944.8.hsq,V(G)/Vp,0.034043,0.051580
X_apo.ENSG00000153015.15.hsq,V(G)/Vp,0.167815,0.070876
X_apo.ENSG00000153046.17.hsq,V(G)/Vp,0.066916,0.057886
X_apo.ENSG00000153066.12.hsq,V(G)/Vp,0.078758,0.067321
X_apo.ENSG00000153107.11.hsq,V(G)/Vp,0.088523,0.066480
X_apo.ENSG00000153113.23.hsq,V(G)/Vp,0.114983,0.061404
X_apo.ENSG00000153187.18.hsq,V(G)/Vp,0.023768,0.058500
X_apo.ENSG00000153201.15.hsq,V(G)/Vp,0.011372,0.047989
X_apo.ENSG00000153234.13.hsq,V(G)/Vp,0.089430,0.060390
X_apo.ENSG00000153283.12.hsq,V(G)/Vp,0.036685,0.052679
X_apo.ENSG00000153391.15.hsq,V(G)/Vp,0.088603,0.058186
X_apo.ENSG00000153406.13.hsq,V(G)/Vp,0.160679,0.076226
X_apo.ENSG00000153487.12.hsq,V(G)/Vp,0.122932,0.066998
X_apo.ENSG00000153551.13.hsq,V(G)/Vp,0.008963,0.047963
X_apo.ENSG00000153560.11.hsq,V(G)/Vp,0.042206,0.049794
X_apo.ENSG00000153563.15.hsq,V(G)/Vp,0.027024,0.052208
X_apo.ENSG00000153790.11.hsq,V(G)/Vp,0.054247,0.053795
X_apo.ENSG00000153815.16.hsq,V(G)/Vp,0.036687,0.055086
X_apo.ENSG00000153879.8.hsq,V(G)/Vp,0.060048,0.059895
X_apo.ENSG00000153898.12.hsq,V(G)/Vp,0.149725,0.073342
X_apo.ENSG00000153914.15.hsq,V(G)/Vp,0.062514,0.063859
X_apo.ENSG00000153922.10.hsq,V(G)/Vp,0.061400,0.047247
X_apo.ENSG00000153933.9.hsq,V(G)/Vp,0.124837,0.074197
X_apo.ENSG00000153944.10.hsq,V(G)/Vp,0.028188,0.069882
X_apo.ENSG00000153975.9.hsq,V(G)/Vp,0.037855,0.051891
X_apo.ENSG00000153989.7.hsq,V(G)/Vp,0.025170,0.050287
X_apo.ENSG00000154001.13.hsq,V(G)/Vp,0.108493,0.067831
X_apo.ENSG00000154059.9.hsq,V(G)/Vp,0.060793,0.058712
X_apo.ENSG00000154124.4.hsq,V(G)/Vp,0.070548,0.058551
X_apo.ENSG00000154134.14.hsq,V(G)/Vp,0.013703,0.048411
X_apo.ENSG00000154144.12.hsq,V(G)/Vp,0.018238,0.047638
X_apo.ENSG00000154174.7.hsq,V(G)/Vp,0.056866,0.053238
X_apo.ENSG00000154217.14.hsq,V(G)/Vp,0.037991,0.068719
X_apo.ENSG00000154222.14.hsq,V(G)/Vp,0.029263,0.050739
X_apo.ENSG00000154229.11.hsq,V(G)/Vp,0.084697,0.069837
X_apo.ENSG00000154265.15.hsq,V(G)/Vp,0.129572,0.072361
X_apo.ENSG00000154310.16.hsq,V(G)/Vp,0.069092,0.064439
X_apo.ENSG00000154359.12.hsq,V(G)/Vp,0.000001,0.051426
X_apo.ENSG00000154370.15.hsq,V(G)/Vp,0.097497,0.058350
X_apo.ENSG00000154429.10.hsq,V(G)/Vp,0.009691,0.047379
X_apo.ENSG00000154473.17.hsq,V(G)/Vp,0.061064,0.060918
X_apo.ENSG00000154511.11.hsq,V(G)/Vp,0.165218,0.070032
X_apo.ENSG00000154518.9.hsq,V(G)/Vp,0.047863,0.046377
X_apo.ENSG00000154640.14.hsq,V(G)/Vp,0.010860,0.034440
X_apo.ENSG00000154710.16.hsq,V(G)/Vp,0.070531,0.048641
X_apo.ENSG00000154719.13.hsq,V(G)/Vp,0.088868,0.059570
X_apo.ENSG00000154760.13.hsq,V(G)/Vp,0.034911,0.055231
X_apo.ENSG00000154781.15.hsq,V(G)/Vp,0.095145,0.058099
X_apo.ENSG00000154814.13.hsq,V(G)/Vp,0.102316,0.059765
X_apo.ENSG00000154832.14.hsq,V(G)/Vp,0.026156,0.050092
X_apo.ENSG00000154930.14.hsq,V(G)/Vp,0.111654,0.057504
X_apo.ENSG00000154945.6.hsq,V(G)/Vp,0.090599,0.065449
X_apo.ENSG00000155096.13.hsq,V(G)/Vp,0.013099,0.044800
X_apo.ENSG00000155100.10.hsq,V(G)/Vp,0.000001,0.041406
X_apo.ENSG00000155115.6.hsq,V(G)/Vp,0.103462,0.059269
X_apo.ENSG00000155158.20.hsq,V(G)/Vp,0.000001,0.057502
X_apo.ENSG00000155189.11.hsq,V(G)/Vp,0.115775,0.065808
X_apo.ENSG00000155229.20.hsq,V(G)/Vp,0.043162,0.062989
X_apo.ENSG00000155252.13.hsq,V(G)/Vp,0.031033,0.059920
X_apo.ENSG00000155256.17.hsq,V(G)/Vp,0.036538,0.045940
X_apo.ENSG00000155265.10.hsq,V(G)/Vp,0.242027,0.080882
X_apo.ENSG00000155304.5.hsq,V(G)/Vp,0.019149,0.056405
X_apo.ENSG00000155363.18.hsq,V(G)/Vp,0.086019,0.063596
X_apo.ENSG00000155438.11.hsq,V(G)/Vp,0.077547,0.053187
X_apo.ENSG00000155463.12.hsq,V(G)/Vp,0.034866,0.046848
X_apo.ENSG00000155506.16.hsq,V(G)/Vp,0.043302,0.056935
X_apo.ENSG00000155545.19.hsq,V(G)/Vp,0.061625,0.061057
X_apo.ENSG00000155561.14.hsq,V(G)/Vp,0.118755,0.068014
X_apo.ENSG00000155636.14.hsq,V(G)/Vp,0.160919,0.063485
X_apo.ENSG00000155660.10.hsq,V(G)/Vp,0.080216,0.061513
X_apo.ENSG00000155666.11.hsq,V(G)/Vp,0.130330,0.068369
X_apo.ENSG00000155906.16.hsq,V(G)/Vp,0.074288,0.064953
X_apo.ENSG00000155975.9.hsq,V(G)/Vp,0.000001,0.049182
X_apo.ENSG00000156017.12.hsq,V(G)/Vp,0.104303,0.067350
X_apo.ENSG00000156136.9.hsq,V(G)/Vp,0.029066,0.047961
X_apo.ENSG00000156171.14.hsq,V(G)/Vp,0.112944,0.060912
X_apo.ENSG00000156232.7.hsq,V(G)/Vp,0.097854,0.068053
X_apo.ENSG00000156261.12.hsq,V(G)/Vp,0.118391,0.060049
X_apo.ENSG00000156299.13.hsq,V(G)/Vp,0.107884,0.063720
X_apo.ENSG00000156304.14.hsq,V(G)/Vp,0.049515,0.056677
X_apo.ENSG00000156374.14.hsq,V(G)/Vp,0.129038,0.067172
X_apo.ENSG00000156384.14.hsq,V(G)/Vp,0.115893,0.059325
X_apo.ENSG00000156469.8.hsq,V(G)/Vp,0.117244,0.065402
X_apo.ENSG00000156471.12.hsq,V(G)/Vp,0.094743,0.068051
X_apo.ENSG00000156482.10.hsq,V(G)/Vp,0.000001,0.059192
X_apo.ENSG00000156502.13.hsq,V(G)/Vp,0.114491,0.069454
X_apo.ENSG00000156508.17.hsq,V(G)/Vp,0.013315,0.046691
X_apo.ENSG00000156521.13.hsq,V(G)/Vp,0.191325,0.072463
X_apo.ENSG00000156603.15.hsq,V(G)/Vp,0.077281,0.050050
X_apo.ENSG00000156639.11.hsq,V(G)/Vp,0.000001,0.053987
X_apo.ENSG00000156650.12.hsq,V(G)/Vp,0.000001,0.052345
X_apo.ENSG00000156671.12.hsq,V(G)/Vp,0.032123,0.047801
X_apo.ENSG00000156787.16.hsq,V(G)/Vp,0.103171,0.068203
X_apo.ENSG00000156795.6.hsq,V(G)/Vp,0.102290,0.063091
X_apo.ENSG00000156831.7.hsq,V(G)/Vp,0.000001,0.055596
X_apo.ENSG00000156853.12.hsq,V(G)/Vp,0.116928,0.064043
X_apo.ENSG00000156858.11.hsq,V(G)/Vp,0.005107,0.047251
X_apo.ENSG00000156860.15.hsq,V(G)/Vp,0.011496,0.042706
X_apo.ENSG00000156873.15.hsq,V(G)/Vp,0.039046,0.050840
X_apo.ENSG00000156958.14.hsq,V(G)/Vp,0.030272,0.049389
X_apo.ENSG00000156966.6.hsq,V(G)/Vp,0.027861,0.044371
X_apo.ENSG00000156973.13.hsq,V(G)/Vp,0.039463,0.049558
X_apo.ENSG00000156976.16.hsq,V(G)/Vp,0.067249,0.066618
X_apo.ENSG00000156983.15.hsq,V(G)/Vp,0.068267,0.059545
X_apo.ENSG00000156990.14.hsq,V(G)/Vp,0.143714,0.064139
X_apo.ENSG00000157014.10.hsq,V(G)/Vp,0.068588,0.059653
X_apo.ENSG00000157020.17.hsq,V(G)/Vp,0.082446,0.055931
X_apo.ENSG00000157036.12.hsq,V(G)/Vp,0.139701,0.069576
X_apo.ENSG00000157181.15.hsq,V(G)/Vp,0.044325,0.051729
X_apo.ENSG00000157191.19.hsq,V(G)/Vp,0.113470,0.063044
X_apo.ENSG00000157193.15.hsq,V(G)/Vp,0.040476,0.057373
X_apo.ENSG00000157212.18.hsq,V(G)/Vp,0.088591,0.067221
X_apo.ENSG00000157216.15.hsq,V(G)/Vp,0.066187,0.065028
X_apo.ENSG00000157259.6.hsq,V(G)/Vp,0.062269,0.060068
X_apo.ENSG00000157306.14.hsq,V(G)/Vp,0.023621,0.044011
X_apo.ENSG00000157349.16.hsq,V(G)/Vp,0.000001,0.051908
X_apo.ENSG00000157353.16.hsq,V(G)/Vp,0.058303,0.051282
X_apo.ENSG00000157426.13.hsq,V(G)/Vp,0.067106,0.056066
X_apo.ENSG00000157500.10.hsq,V(G)/Vp,0.063316,0.056508
X_apo.ENSG00000157593.18.hsq,V(G)/Vp,0.088362,0.059500
X_apo.ENSG00000157637.12.hsq,V(G)/Vp,0.015253,0.042679
X_apo.ENSG00000157693.14.hsq,V(G)/Vp,0.048058,0.062150
X_apo.ENSG00000157764.12.hsq,V(G)/Vp,0.132891,0.072211
X_apo.ENSG00000157778.8.hsq,V(G)/Vp,0.027942,0.049048
X_apo.ENSG00000157796.17.hsq,V(G)/Vp,0.081109,0.064786
X_apo.ENSG00000157837.15.hsq,V(G)/Vp,0.048309,0.056018
X_apo.ENSG00000157869.14.hsq,V(G)/Vp,0.005983,0.052633
X_apo.ENSG00000157870.14.hsq,V(G)/Vp,0.068568,0.066291
X_apo.ENSG00000157873.17.hsq,V(G)/Vp,0.000354,0.040927
X_apo.ENSG00000157881.13.hsq,V(G)/Vp,0.000001,0.061381
X_apo.ENSG00000157895.11.hsq,V(G)/Vp,0.162164,0.073114
X_apo.ENSG00000157911.9.hsq,V(G)/Vp,0.074545,0.055445
X_apo.ENSG00000157954.14.hsq,V(G)/Vp,0.023306,0.038529
X_apo.ENSG00000158006.13.hsq,V(G)/Vp,0.043529,0.055615
X_apo.ENSG00000158019.20.hsq,V(G)/Vp,0.000001,0.043321
X_apo.ENSG00000158042.8.hsq,V(G)/Vp,0.071334,0.061072
X_apo.ENSG00000158050.4.hsq,V(G)/Vp,0.061460,0.067223
X_apo.ENSG00000158092.6.hsq,V(G)/Vp,0.044495,0.054379
X_apo.ENSG00000158122.11.hsq,V(G)/Vp,0.030549,0.047213
X_apo.ENSG00000158158.11.hsq,V(G)/Vp,0.097305,0.075160
X_apo.ENSG00000158292.6.hsq,V(G)/Vp,0.105320,0.072473
X_apo.ENSG00000158321.15.hsq,V(G)/Vp,0.019206,0.051679
X_apo.ENSG00000158411.11.hsq,V(G)/Vp,0.060826,0.054120
X_apo.ENSG00000158417.10.hsq,V(G)/Vp,0.090110,0.063093
X_apo.ENSG00000158467.16.hsq,V(G)/Vp,0.087558,0.064306
X_apo.ENSG00000158545.15.hsq,V(G)/Vp,0.033728,0.051562
X_apo.ENSG00000158552.12.hsq,V(G)/Vp,0.070907,0.060344
X_apo.ENSG00000158604.14.hsq,V(G)/Vp,0.021910,0.042759
X_apo.ENSG00000158615.8.hsq,V(G)/Vp,0.103096,0.062620
X_apo.ENSG00000158636.16.hsq,V(G)/Vp,0.083792,0.065484
X_apo.ENSG00000158711.13.hsq,V(G)/Vp,0.086597,0.067152
X_apo.ENSG00000158793.13.hsq,V(G)/Vp,0.000001,0.044976
X_apo.ENSG00000158796.16.hsq,V(G)/Vp,0.000001,0.044063
X_apo.ENSG00000158805.11.hsq,V(G)/Vp,0.029288,0.053472
X_apo.ENSG00000158863.21.hsq,V(G)/Vp,0.110888,0.073342
X_apo.ENSG00000158864.12.hsq,V(G)/Vp,0.037211,0.045746
X_apo.ENSG00000158941.16.hsq,V(G)/Vp,0.057725,0.058394
X_apo.ENSG00000158985.13.hsq,V(G)/Vp,0.000361,0.028998
X_apo.ENSG00000158987.20.hsq,V(G)/Vp,0.015335,0.034035
X_apo.ENSG00000159063.12.hsq,V(G)/Vp,0.143501,0.064633
X_apo.ENSG00000159069.13.hsq,V(G)/Vp,0.024562,0.044666
X_apo.ENSG00000159079.18.hsq,V(G)/Vp,0.113825,0.061474
X_apo.ENSG00000159082.17.hsq,V(G)/Vp,0.047739,0.059392
X_apo.ENSG00000159086.14.hsq,V(G)/Vp,0.040469,0.059891
X_apo.ENSG00000159111.12.hsq,V(G)/Vp,0.039192,0.055804
X_apo.ENSG00000159131.16.hsq,V(G)/Vp,0.136217,0.067790
X_apo.ENSG00000159147.17.hsq,V(G)/Vp,0.098580,0.066249
X_apo.ENSG00000159176.13.hsq,V(G)/Vp,0.091776,0.061406
X_apo.ENSG00000159199.13.hsq,V(G)/Vp,0.058291,0.051467
X_apo.ENSG00000159202.17.hsq,V(G)/Vp,0.038724,0.050254
X_apo.ENSG00000159210.9.hsq,V(G)/Vp,0.045241,0.051429
X_apo.ENSG00000159228.12.hsq,V(G)/Vp,0.093423,0.056614
X_apo.ENSG00000159363.17.hsq,V(G)/Vp,0.102716,0.062027
X_apo.ENSG00000159377.10.hsq,V(G)/Vp,0.090530,0.054503
X_apo.ENSG00000159399.9.hsq,V(G)/Vp,0.139526,0.062975
X_apo.ENSG00000159445.12.hsq,V(G)/Vp,0.070475,0.057257
X_apo.ENSG00000159459.11.hsq,V(G)/Vp,0.052371,0.054890
X_apo.ENSG00000159479.16.hsq,V(G)/Vp,0.021798,0.042834
X_apo.ENSG00000159593.14.hsq,V(G)/Vp,0.069255,0.053006
