gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000186448.14,2.3832383175766,0.18358053769566,0.8543425322861271,12.9819769976245,0.9959086557149435,ZNF197
ENSG00000169964.7,2.0020810557962703,0.295669304187861,0.767482641316525,6.7713524110849,0.9889948907861988,TMEM42
ENSG00000075914.12,-12.041852817012598,-2.2770512678048798,0.0227831642919728,5.28835384045665,0.5124334232373113,EXOSC7
ENSG00000011376.9,-0.175079734164486,-0.0294642474684661,0.976494332940762,5.94210778170608,0.9997881323725517,LARS2
ENSG00000144791.9,1.14735896264219,0.136991867193066,0.891037223544615,8.37538013132697,0.9966035177222086,LIMD1
ENSG00000163820.14,12.376491910814199,1.22511765370635,0.220530894581564,10.1022884401115,0.8374241344801784,FYCO1
ENSG00000160799.11,-3.8258333053350198,-0.459384916476193,0.645957777946431,8.32816483110039,0.969796595809413,CCDC12
ENSG00000076201.14,6.79533264919321,0.9638408778614169,0.33512570878968,7.050264006513999,0.8948335352938204,PTPN23
ENSG00000163832.15,3.24311772760874,1.08251920166584,0.279021887935188,2.99589856939079,0.8774355475560693,ELP6
ENSG00000173473.10,10.310615353708199,1.85993344466866,0.0628949428450093,5.54353994937973,0.6406054040576701,SMARCC1
ENSG00000132153.14,5.524161922252129,1.2851361880270802,0.19874469771959805,4.29850312653067,0.8226686034628701,DHX30
ENSG00000047849.21,4.4210392097293605,0.9986336605732891,0.31797218787595,4.42708811476608,0.8846427261002434,MAP4
ENSG00000164048.13,7.91671843312575,1.5823304565809098,0.11357415139021801,5.00320170176851,0.7405365998554507,ZNF589
ENSG00000172113.8,0.359698713461594,0.10072386699782,0.9197696645976421,3.57113685348658,0.9971336452393184,NME6
ENSG00000164051.13,1.6492496237092,0.663254819560179,0.507167367310576,2.4866002855476603,0.9420939771670973,CCDC51
ENSG00000232112.3,0.38962108223125397,0.0326399220486528,0.9739617335878029,11.936948919500699,0.9996019447014344,TMA7
ENSG00000164053.19,2.43498102037714,0.981467382573486,0.326362311579031,2.4809596972977594,0.8870252879383366,ATRIP
ENSG00000010256.10,1.3868601965548402,0.32525593294789096,0.7449873795448871,4.263904378270101,0.9859756223971969,UQCRC1
ENSG00000213672.7,0.8771622978094301,0.277203864022424,0.7816235727899741,3.1643220447261697,0.9917940350149448,NCKIPSD
ENSG00000177479.19,-1.5151694043378299,-0.22415002659104702,0.8226405670684309,6.75962179162351,0.9939336056382633,ARIH2
ENSG00000178467.17,-1.47397944655368,-0.42319254433163395,0.6721547860156861,3.4829995620116603,0.9760772531036569,P4HTM
ENSG00000178252.17,-0.0601053089100091,-0.0177526062742066,0.9858362135084641,3.3857174536303596,0.9997881323725517,WDR6
ENSG00000178149.16,-0.956187643262337,-0.308595599513088,0.757629168674154,3.0985135393085295,0.9873665780726605,DALRD3
