gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000103227.18,-1.22135847485189,-1.8801593991758099,0.0600863571206491,0.649603685404167,0.6589997630879552,LMF1
ENSG00000103275.19,-2.61598316833702,-1.7537751666563601,0.07946903984694399,1.4916297243075298,0.7054226509542686,UBE2I
ENSG00000261505.1,-1.6364882930692,-1.58538882938575,0.112878017619366,1.03223150228909,0.7477839250633787,LA16c-358B7.3
ENSG00000007520.3,-1.2074926917104298,-1.32236540204462,0.186046503924538,0.913130886397534,0.7983033163680255,TSR3
ENSG00000090581.9,-2.5376776273779,-1.80360950039374,0.0712925456820806,1.40699947900247,0.6801287138122946,GNPTG
ENSG00000174109.4,-0.7876853991659659,-0.7125869495255759,0.476101389715151,1.1053884718073899,0.9336482401390149,C16orf91
ENSG00000103249.17,-0.7884464594004059,-2.2869131247263903,0.0222008943932268,0.344764499742306,0.5435690462071345,CLCN7
ENSG00000260051.1,-1.13420050181986,-1.6602987050043898,0.0968543761267767,0.6831303899721229,0.7389815101268709,LA16c-390E6.4
ENSG00000100726.14,-1.51480343557983,-2.1553049244908897,0.0311379806992683,0.7028255809036589,0.5823115921883196,TELO2
ENSG00000007545.15,-1.15201432750769,-1.9020057511591297,0.057170402730690996,0.605683934870133,0.6503332861346068,CRAMP1
ENSG00000206053.12,-2.01077508850222,-1.52520470981808,0.127208046230515,1.31836406979234,0.7617987777203422,HN1L
ENSG00000138834.12,-2.86529536070265,-1.39360222243102,0.16343775703593696,2.05603529800949,0.774144616258931,MAPK8IP3
ENSG00000103024.7,-2.22367502188642,-1.75042668602897,0.0800447145584374,1.2703617007411299,0.7054226509542686,NME3
ENSG00000074071.14,-0.818591277858591,-1.01236927045253,0.311361525497839,0.8085896142350079,0.8782274315909686,MRPS34
ENSG00000197774.12,-4.5347620447314805,-2.56547726219271,0.0103033974161096,1.76760952496442,0.43899112395156675,EME2
ENSG00000162032.15,-2.2943661603087,-1.4658579348009597,0.142686993875113,1.56520362979121,0.7710760076710887,SPSB3
ENSG00000095906.16,-1.8864759927675603,-1.9850000232685399,0.0471444689094878,0.950365728289136,0.6191344474893947,NUBP2
ENSG00000140990.14,-3.04137859143312,-1.7494199513264599,0.0802184546278764,1.73850686287592,0.7054226509542686,NDUFB10
ENSG00000140988.15,-2.1590239202783104,-2.6819330072455094,0.00731981166028785,0.805025298710105,0.39425853988668835,RPS2
ENSG00000183751.14,-4.69399300128825,-2.65213302068394,0.00799850235448831,1.76989350258071,0.40617524595163124,TBL3
ENSG00000127554.12,-3.88690596371067,-2.6516139402400802,0.008010807913418929,1.4658642062195302,0.40617524595163124,GFER
ENSG00000167962.13,-3.54140588361081,-2.48951094688332,0.0127918979132335,1.42253075369858,0.48913816391562026,ZNF598
ENSG00000065057.7,-1.5768106314782,-1.3698871648590498,0.17072212691531902,1.15105146754218,0.7826143522130458,NTHL1
ENSG00000103197.16,-2.85941304896044,-2.01127242991875,0.0442966889486609,1.4216935540035,0.618076445251802,TSC2
ENSG00000008710.19,-3.6931945885401403,-2.40958475198627,0.0159706862178122,1.53270997647863,0.5058447358931134,PKD1
ENSG00000131653.12,-2.01935047079258,-1.05535690256574,0.291262125685096,1.9134289697477902,0.8628198195494955,TRAF7
ENSG00000167965.17,-1.94786701954458,-1.25872421004905,0.208129963660805,1.54749309180974,0.8253246470809853,MLST8
ENSG00000184207.8,-0.875409773742557,-0.8123876349322081,0.416569239124873,1.0775764377748198,0.9207423478743504,PGP
ENSG00000167967.15,-1.21329897576593,-1.0566312617165001,0.290679907300411,1.14827094344618,0.8628198195494955,E4F1
ENSG00000167969.12,-0.40688340669408,-0.7252478400773509,0.468299998583473,0.561026705919847,0.9325216886441235,ECI1
ENSG00000205937.11,-0.662698650963739,-0.6131299296525721,0.539790431675632,1.0808453786284,0.9402918032745031,RNPS1
ENSG00000167972.13,-1.2605022974259898,-0.9486604832365079,0.342793318393599,1.32871803948825,0.8900884547061195,ABCA3
ENSG00000260565.6,0.41783914025273705,1.1949420150035701,0.232109685897839,0.349673151505589,0.8325611348969661,ERVK13-1
ENSG00000167978.16,-0.17991933656240802,-0.116428107016763,0.907313260688383,1.54532561915229,0.990070649202154,SRRM2
ENSG00000162076.12,0.508198441730014,1.1352088785466101,0.256287810346554,0.4476695446397971,0.8424866325022473,FLYWCH2
ENSG00000131652.13,0.125430460912303,0.23149500549832397,0.8169302651099449,0.541827935519807,0.9829817872508994,THOC6
ENSG00000008517.16,0.14820973971214702,0.585510892250209,0.5582042448380171,0.253128919843924,0.9473879165726435,IL32
ENSG00000263072.6,0.154765471269025,0.3582312172373471,0.7201702873634929,0.43202675764151593,0.97315814664284,ZNF213-AS1
