gene,beta,t,p,se.beta.,p_corr,gene_symbol
ENSG00000092020.10,0.0736505700163265,0.880779640765389,0.378467074666648,0.0836197461970452,0.564588758134445,PPP2R3C
ENSG00000092036.18,0.028329816982925,0.825751640682844,0.408972885959395,0.0343079148586347,0.591501053182883,HAUS4
ENSG00000092054.12,-0.141346771197582,-2.58934245519497,0.00963567342727437,0.0545879016172619,0.0696868016255852,MYH7
ENSG00000092094.10,0.18823268929158,1.64057963262014,0.100929240028717,0.11473547857653,0.254519112669256,OSGEP
ENSG00000092098.16,0.302254833136207,2.44464803929146,0.0145236327247856,0.123639406686866,0.0865731864417192,RNF31
ENSG00000092108.20,-0.00416876790202894,-0.0670284987758428,0.946560912942103,0.0621939619440109,0.970628785756062,SCFD1
ENSG00000092140.14,0.294003856092846,1.16931114541155,0.242317759495775,0.251433382163965,0.430349193778118,G2E3
ENSG00000092148.12,0.38587329493926,2.11713203455825,0.03428350941529,0.182262272092904,0.135692440116873,HECTD1
ENSG00000092199.17,0.0165315921911587,0.133429630712754,0.893857414842169,0.123897458929102,0.940338540445729,HNRNPC
ENSG00000092201.9,0.134730784041194,1.48262711208161,0.138218131319106,0.0908730070719076,0.305003577842134,SUPT16H
ENSG00000092203.13,-0.281551351325554,-0.889786253173146,0.373610978562072,0.316425827350658,0.560758853270676,TOX4
ENSG00000092208.16,-0.0467896632153693,-0.109562437811769,0.912759514565481,0.427059347618344,0.951660398114668,GEMIN2
ENSG00000092330.15,0.374316262988537,2.85632579364586,0.004298261992259,0.131048168182088,0.0467443126887237,TINF2
ENSG00000092439.13,0.148282330176621,0.949358252429827,0.34247092210679,0.156192174868761,0.53302287793618,TRPM7
ENSG00000092470.11,-0.145235773353654,-0.967180972637628,0.333486692807254,0.150164010110308,0.524370684984371,WDR76
ENSG00000092531.9,0.0359316509384559,0.657476082215292,0.510896273032874,0.0546508867933084,0.677636796220636,SNAP23
ENSG00000092820.17,0.0458758962269698,0.703965344688175,0.481477566323888,0.0651678332933999,0.654301326024945,EZR
ENSG00000092847.11,0.401415959474764,3.36621857365173,0.000766129543622367,0.119248334798207,0.0214517114461071,AGO1
ENSG00000092871.16,-0.092054332209018,-0.417598618887283,0.676253302132902,0.22043734831859,0.799572378164357,RFFL
ENSG00000092929.11,0.67730005732748,2.7941998060996,0.00521685882043184,0.242394998327953,0.0507863819191781,UNC13D
ENSG00000092931.11,0.00414976461479929,0.00899504381751119,0.992823344273092,0.461339010569431,0.996532627421769,MFSD11
ENSG00000093000.18,0.094368296148029,0.938782055853369,0.347874759894046,0.100522049350684,0.537702228911352,NUP50
ENSG00000093009.9,-0.200042400832231,-0.678382336018231,0.497551533735845,0.294881500020152,0.668052059315106,CDC45
ENSG00000093010.13,0.244750639330121,2.28073920869745,0.0225935371651044,0.107311979553287,0.107882493204105,COMT
ENSG00000093144.18,0.120738794603728,1.61432997777002,0.10650054674832,0.0747918927767865,0.262401660187387,ECHDC1
ENSG00000093167.17,0.221201106625129,1.62255379393237,0.104729461487871,0.136328981789277,0.259730333169042,LRRFIP2
ENSG00000093183.13,0.230485361148172,2.15370099889778,0.0312973665687735,0.10701827285502,0.128920590961613,SEC22C
ENSG00000094880.10,0.0548997700161706,0.570751876154038,0.568186008451612,0.0961885055658649,0.720147844483865,CDC23
ENSG00000094914.12,0.226725474574437,0.884739575042822,0.376327227104201,0.256262386096455,0.563198376465973,AAAS
ENSG00000094916.15,0.201151398743261,1.23004590198218,0.218720890093791,0.16353161977054,0.406054266374531,CBX5
ENSG00000094975.13,-0.506628022803699,-2.89212904534615,0.00383809372695589,0.175174763940405,0.0443928665678556,SUCO
ENSG00000095002.13,0.170407610940833,1.23324477155385,0.217525503195266,0.13817825534028,0.404201576053105,MSH2
ENSG00000095015.5,0.216246390554284,2.19230737739572,0.0283898397358406,0.0986387186322232,0.121847168551781,MAP3K1
ENSG00000095059.15,0.342325125135769,1.85750238694198,0.0632813084713336,0.184293235660031,0.192441961355423,DHPS
ENSG00000095066.11,0.431448938184747,2.61378453886912,0.00897354893784133,0.165066757327831,0.0672318318865349,HOOK2
ENSG00000095139.13,0.275724543672462,1.19602545704935,0.231726780291336,0.230534009161216,0.41871372546464,ARCN1
ENSG00000095261.13,0.238895809534823,2.16456373835387,0.0304545091394465,0.110366724389692,0.126787989498184,PSMD5
ENSG00000095319.14,-0.244754035192513,-1.53254904727023,0.125431797751725,0.159703883949729,0.289964431082242,NUP188
ENSG00000095370.19,0.159019730285792,2.90661972590579,0.0036649334084141,0.0547095063274012,0.042935822148073,SH2D3C
ENSG00000095380.10,0.169098048409779,2.79473493243678,0.00520824164930125,0.0605059343722232,0.0507863819191781,NANS
ENSG00000095485.16,0.0856041205983849,1.5445578553255,0.12249805430265,0.0554230586463493,0.286336302586406,CWF19L1
ENSG00000095564.13,-0.0142937560792341,-0.0717941345588411,0.942767773766,0.199093646954114,0.969254277564422,BTAF1
ENSG00000095574.11,-0.108791630267193,-0.350609781065109,0.725891575051089,0.310292627709066,0.834996271304566,IKZF5
ENSG00000095787.21,-0.0240782007542359,-0.191044702800826,0.848496062229101,0.126034380442041,0.913053121365848,WAC
ENSG00000095794.19,-0.271532426514762,-3.71876277432103,0.000201751997565739,0.0730168722753062,0.0131021514316049,CREM
ENSG00000095906.16,0.0333114112549475,0.468224918017353,0.639638204910459,0.0711440377756934,0.773250259818682,NUBP2
ENSG00000095951.16,-0.271569463170007,-0.892973822051345,0.371901619320089,0.304118056390674,0.558807772589396,HIVEP1
ENSG00000096060.14,-0.02130131385268,-0.308400696628459,0.757786548248096,0.0690702520634785,0.857434621155623,FKBP5
ENSG00000096063.15,-0.123389362601558,-0.64108559666537,0.521487875111371,0.192469403841503,0.685247787112808,SRPK1
ENSG00000096070.19,0.471966480244004,2.82636935588942,0.00472112278423833,0.166986837463599,0.0486305339372675,BRPF3
ENSG00000096080.11,0.239318581742175,2.7320495394583,0.0063098156976048,0.0875967211742531,0.0555006237891361,MRPS18A
ENSG00000096401.7,0.275113252439832,2.74612435547055,0.00604566205693341,0.100182372255568,0.0543825682356513,CDC5L
ENSG00000096433.10,-0.0408756781378838,-0.65006165948468,0.515673538927542,0.062879693859021,0.681833348803168,ITPR3
ENSG00000096654.15,-0.0473085912174279,-0.21915185189446,0.826538093720785,0.215871281983102,0.898572032506626,ZNF184
ENSG00000096717.11,0.0818615583872558,1.59927219328149,0.109804869630569,0.0511867577834182,0.266427282193994,SIRT1
ENSG00000096746.17,-0.106970404496776,-1.04799571108468,0.294676447918919,0.102071414382089,0.488285194659658,HNRNPH3
ENSG00000096968.13,0.1465249461391,0.977931224434656,0.328141839032057,0.149831544875568,0.519156398731359,JAK2
ENSG00000096996.15,0.0289268409323121,0.312757639190368,0.75447403600879,0.0924896383256847,0.855258566012733,IL12RB1
ENSG00000097007.17,0.042119049209922,0.17583668469205,0.860427289964623,0.239535050855211,0.919350422223716,ABL1
ENSG00000097033.14,-0.0256087958953404,-0.467822614006728,0.639925883646229,0.0547403975964534,0.773483846668482,SH3GLB1
ENSG00000097046.12,-0.0601041738491647,-1.39531625926421,0.162964365515426,0.0430756636354682,0.337848917826436,CDC7
ENSG00000099203.6,0.242429004014837,2.12469739576017,0.0336465060305201,0.114100485320217,0.134209777869838,TMED1
ENSG00000099204.18,-0.0671951162886417,-0.401357472500472,0.688169099267256,0.167419621889718,0.808060905348374,ABLIM1
ENSG00000099219.13,-0.0904835205701528,-0.304519060157554,0.760741446883577,0.297135819752425,0.859270580486843,ERMP1
ENSG00000099246.16,0.170551362457062,1.62425714214228,0.104365568012628,0.105002685862976,0.25914179395252,RAB18
ENSG00000099290.15,0.0965823749481545,1.66968090948628,0.0950268330154108,0.0578448099869995,0.245868794806698,WASHC2A
ENSG00000099308.10,0.0250771687103719,0.151370209087616,0.879688011981851,0.165667794617742,0.931561506545891,MAST3
ENSG00000099326.8,0.416770183998207,3.07927948227595,0.00208298669840517,0.135346657033601,0.0329413991100422,MZF1
ENSG00000099331.13,-0.141538738477127,-1.19648891901396,0.231545987221319,0.118295068368682,0.41871372546464,MYO9B
ENSG00000099337.4,0.269742793110639,2.76638645821895,0.0056828715394253,0.097507270652382,0.0530652716746824,KCNK6
ENSG00000099341.11,0.603473248848576,1.6829950430763,0.0924202535562013,0.358571019760999,0.241219862962863,PSMD8
ENSG00000099364.16,0.0972198571654758,1.37357249182304,0.169618042934397,0.0707788323836065,0.34638992206594,FBXL19
ENSG00000099381.17,0.0218173236670588,0.253371305736368,0.7999886744349,0.0861081076393065,0.882304007400323,SETD1A
ENSG00000099385.11,0.018757864537612,0.175712629936237,0.860524750328837,0.106753080552143,0.919350422223716,BCL7C
ENSG00000099622.13,0.237901810896397,2.52200218631328,0.0116907054461538,0.0943305331722044,0.0775262183317669,CIRBP
ENSG00000099624.7,0.142202007453389,2.63013446867163,0.00855362771090823,0.0540664400041907,0.0652571025432633,ATP5D
ENSG00000099783.11,0.24097159620837,1.2006945812697,0.22990996863525,0.200693498552771,0.416939680670443,HNRNPM
ENSG00000099795.6,0.160396626615517,1.9864225503218,0.0470250133179093,0.0807464789349742,0.162996329258108,NDUFB7
ENSG00000099797.13,0.382131701631551,1.50268995818372,0.132963726612269,0.254298432987087,0.298968622216879,TECR
ENSG00000099800.7,0.193093549145673,3.32448910703201,0.000890319782547073,0.0580821723064873,0.0232824414099541,TIMM13
ENSG00000099817.11,0.226766179647899,3.09510776585142,0.00197511182303661,0.0732660045475085,0.0324796608258448,POLR2E
ENSG00000099821.13,0.299953716828226,3.60869348356598,0.000309872451082378,0.0831197546131909,0.0153525491890986,POLRMT
ENSG00000099849.14,0.053585631332614,0.398120117620077,0.69055368048661,0.13459664297535,0.810159944018489,RASSF7
ENSG00000099875.14,0.147305177168823,1.21459206046664,0.224562329117005,0.12127954888181,0.411856867444379,MKNK2
ENSG00000099889.13,-0.318251523807698,-1.13617065549748,0.255923703226165,0.280108909931623,0.445337697772857,ARVCF
ENSG00000099899.14,0.235643039389964,2.51002606248436,0.0120944092943447,0.093880714193354,0.0789543984917414,TRMT2A
ENSG00000099901.16,0.614362802265046,2.79036380471711,0.0052790083402442,0.220173011571633,0.0511595257967571,RANBP1
ENSG00000099904.15,0.158334687946093,1.0745926528594,0.282593856237841,0.147343914482179,0.475492677844378,ZDHHC8
ENSG00000099910.16,0.0657123287613144,0.911595775025927,0.362012662996531,0.0720849422096602,0.550106085967451,KLHL22
ENSG00000099917.17,-0.287115068033843,-0.992406939067629,0.321033056783123,0.289311830390453,0.513063954331966,MED15
ENSG00000099940.11,0.061788986351451,1.2095872256693,0.226477812253632,0.0510827041160768,0.413453596156462,SNAP29
ENSG00000099942.12,-0.0627513984839661,-0.490312086637466,0.623928308161679,0.127982564970633,0.762703226680996,CRKL
ENSG00000099949.18,0.0200472411802976,0.196855934169076,0.84394594314972,0.101837118931245,0.91070919315796,LZTR1
ENSG00000099956.18,0.29061916165084,1.13100881502207,0.258089788231281,0.256955699894496,0.448319882542659,SMARCB1
ENSG00000099968.17,0.0865177330794318,0.692028019409532,0.488942484703296,0.12502056369517,0.660228459186914,BCL2L13
ENSG00000099991.17,0.16611421626498,3.01237254992593,0.00260132617266208,0.0551439815334475,0.0361649694520107,CABIN1
ENSG00000099992.15,0.382452782571644,1.64842790445313,0.0993093762410907,0.232010621476663,0.252007365456926,TBC1D10A
ENSG00000099995.18,-0.0263008173733259,-0.103117961983248,0.917872277365424,0.255055635967657,0.954834359672949,SF3A1
ENSG00000099999.14,0.750510100606725,2.40380112680506,0.0162512043043515,0.312218050086466,0.0915271580769075,RNF215
ENSG00000100014.19,0.150641278066819,0.545329059496965,0.585544443740605,0.276239227386446,0.732603177668908,SPECC1L
ENSG00000100023.18,0.00175109313075601,0.0136224749316165,0.9891315585364,0.128544419391214,0.994597044800415,PPIL2
ENSG00000100027.14,-0.319233682438722,-1.88227761057548,0.0598394140702743,0.169599681069957,0.186463075274534,YPEL1
ENSG00000100028.11,0.793463986968816,3.05932980859966,0.00222664499589309,0.259358760450874,0.0333955968340083,SNRPD3
ENSG00000100029.17,0.509007891287197,2.34460591728096,0.0190747515685937,0.217097418178273,0.0989253581983621,PES1
ENSG00000100030.14,0.0944227138383015,1.06487374078608,0.286969476497815,0.0886703373571774,0.479786248068723,MAPK1
ENSG00000100034.13,0.0976104353208248,1.88443667950628,0.0595469671439425,0.0517982038783064,0.185942733278247,PPM1F
ENSG00000100055.20,-0.00659582791107741,-0.0955877277062418,0.92385072458181,0.0690028737930414,0.958618041510446,CYTH4
ENSG00000100056.11,0.0622031814831091,1.35644690456145,0.175000380178283,0.0458574392214932,0.353323006232732,DGCR14
ENSG00000100060.17,0.0856856366989631,1.31804635105473,0.187530882738485,0.0650095777211443,0.368536212801885,MFNG
ENSG00000100075.9,-0.0120687539481467,-0.0455898614703812,0.963638439176771,0.264724514593831,0.980297845214173,SLC25A1
ENSG00000100077.14,0.334046403513789,2.39554768524511,0.0166214324248033,0.139444689651256,0.0923425441836596,GRK3
ENSG00000100083.18,-0.0169178027226108,-0.185863712469692,0.852556977666289,0.091022623500913,0.915178770880342,GGA1
ENSG00000100084.14,0.622747059799835,1.68486267362675,0.0920592546313179,0.369612948015129,0.240854069065771,HIRA
ENSG00000100092.20,0.0111398898494167,0.393474281053627,0.693981094382381,0.0283116086255671,0.812787640431539,SH3BP1
ENSG00000100099.20,0.106942211393395,1.24890715176257,0.211740432365535,0.0856286323947051,0.397146679029172,HPS4
ENSG00000100100.12,0.174042745362369,0.824495720989354,0.409685792472966,0.211089931617263,0.592009344372881,PIK3IP1
ENSG00000100105.17,0.611456697990873,2.97462220492872,0.00294342092275099,0.205557766958687,0.0379850737005495,PATZ1
ENSG00000100106.19,0.0226620473439095,0.582275465159496,0.560399737269646,0.0389198046283849,0.714320743497498,TRIOBP
ENSG00000100109.16,0.0622432918752269,1.92600997713078,0.0541432235475631,0.0323172219325427,0.175317855923683,TFIP11
ENSG00000100124.14,0.026291095816878,0.196234978338094,0.844431897866652,0.133977622335917,0.91070919315796,ANKRD54
ENSG00000100129.17,-0.033089832511331,-0.438154385674027,0.661287773557904,0.0755209432867547,0.788900969722372,EIF3L
ENSG00000100138.13,0.17672360928625,1.47382087033158,0.140574399441077,0.119908472490617,0.307962481814601,SNU13
ENSG00000100139.13,0.0392886763872869,0.339804465666937,0.734013890175144,0.115621424545362,0.84017351896836,MICALL1
ENSG00000100150.16,0.212356813858032,0.944569986497544,0.344910770570549,0.22481850672119,0.534884260049505,DEPDC5
ENSG00000100162.14,-0.104232699370591,-2.00494106676705,0.045007444078667,0.05198791181362,0.159139015354147,CENPM
ENSG00000100201.20,-0.0286321418890063,-0.343509777147844,0.731225212615697,0.0833517523918488,0.838655919623241,DDX17
ENSG00000100207.18,0.163021113410221,0.772720694464536,0.439713556996595,0.210970295707155,0.618165548196587,TCF20
ENSG00000100216.5,0.0300563249869872,0.268152132511356,0.788590050657827,0.112086839308333,0.874814109364924,TOMM22
ENSG00000100220.11,0.164382765068806,1.46595894026918,0.142703995827312,0.112133266869414,0.311046851698126,RTCB
ENSG00000100221.10,-0.197369401150664,-2.37145398256754,0.0177449209492933,0.0832271689020822,0.0951002340665987,JOSD1
ENSG00000100227.17,0.404760783144285,3.7619710780939,0.000169943743886686,0.107592741874392,0.0131021514316049,POLDIP3
ENSG00000100228.12,0.142386057605182,2.51942391136934,0.0117765924165543,0.0565153235875232,0.0777729962090025,RAB36
ENSG00000100239.15,0.233761657835313,1.70635187393568,0.0879865519531411,0.136994989958398,0.234011651167351,PPP6R2
ENSG00000100241.20,0.327352060924285,2.15764152973552,0.0309893288526115,0.151717538067786,0.128361969637853,SBF1
ENSG00000100242.15,-0.0480257600001592,-0.529553303285947,0.59643832423108,0.090691078125947,0.740739798982138,SUN2
ENSG00000100243.20,0.326129706931339,1.00045969413818,0.317122372249096,0.325979855902417,0.509698745112433,CYB5R3
ENSG00000100246.12,0.0558483687996368,0.836275679644397,0.403028126768854,0.0667822467626761,0.585696065680594,DNAL4
ENSG00000100258.17,0.303628262654955,1.7782583618071,0.0754044456526905,0.170744740570994,0.213420068111311,LMF2
ENSG00000100263.13,0.230497966060758,3.2576228873443,0.00112880460218206,0.07075649147611,0.0254476813103042,RHBDD3
ENSG00000100266.18,0.473076451980424,1.38498902032105,0.166099573613615,0.341574153324885,0.34192795583758,PACSIN2
ENSG00000100271.16,0.122201487786056,1.26678656481663,0.205273394457276,0.0964657276766623,0.389657818083132,TTLL1
ENSG00000100280.16,0.247871618842689,2.521100878229,0.0117206662448088,0.098318802307035,0.07759137904506,AP1B1
ENSG00000100281.13,-0.494163785145909,-1.17799477243687,0.238838384270259,0.419495736915411,0.426154429143347,HMGXB4
ENSG00000100288.19,0.268810892796625,1.47233195666777,0.140975820696432,0.182574922441408,0.308676736813658,CHKB
ENSG00000100294.12,0.317878776225987,3.6206350465731,0.000295939760975727,0.0877964147551565,0.0152418283184291,MCAT
ENSG00000100296.13,0.214838910256834,3.06751588293117,0.00216663221467151,0.0700367719209801,0.0329787197136524,THOC5
ENSG00000100297.15,-0.274630325020286,-1.24563601088609,0.212939380528757,0.220473976844108,0.398710195959252,MCM5
ENSG00000100299.17,0.0120084635608611,0.466737511208615,0.640702086670022,0.0257285160769813,0.773850942144662,ARSA
ENSG00000100300.17,0.335220414834592,3.78097389387455,0.000157504475521253,0.0886598067703331,0.012965579722106,TSPO
ENSG00000100304.12,0.288555730829883,2.85986499904869,0.0042506415454631,0.100898374897371,0.0463146407208076,TTLL12
ENSG00000100307.12,0.0639453871782038,1.02768879822271,0.304131436347534,0.0622225203668572,0.496814748104918,CBX7
ENSG00000100316.15,0.0750361090426137,0.742409234531524,0.457864118324112,0.101071087955908,0.634854260913673,RPL3
ENSG00000100319.12,0.229374285211521,2.34867971925899,0.0188675223958176,0.0976609468420364,0.0982238657974255,ZMAT5
ENSG00000100324.13,0.171466225319223,2.06628923192645,0.0388375552843034,0.0829826834839387,0.14542639338899,TAB1
ENSG00000100330.15,0.133633743063901,2.30223551107555,0.0213508417523719,0.058045209719431,0.105517225775603,MTMR3
ENSG00000100335.13,0.317314313595586,2.57682446138476,0.0099913690606186,0.123141610284569,0.0713202595136445,MIEF1
ENSG00000100345.20,-0.519654123655997,-1.6660115595168,0.0957554625835559,0.311915076871804,0.246818219419811,MYH9
ENSG00000100347.14,0.238656732726243,2.20279546201925,0.0276413532293078,0.108342665872151,0.119899464310119,SAMM50
ENSG00000100348.9,0.146067353647009,0.639780017056238,0.522336379619059,0.228308715109758,0.68570256696064,TXN2
ENSG00000100353.17,0.336781191116794,1.05312049469723,0.292321801724731,0.319793597040972,0.485956807617504,EIF3D
ENSG00000100354.20,0.256717241705468,1.09942095292456,0.2716219730651,0.233502227715942,0.463398403631272,TNRC6B
ENSG00000100359.20,0.20950897975975,2.33382469392048,0.0196328103120353,0.0897706585698199,0.100170145573369,SGSM3
ENSG00000100360.14,0.50613604427519,1.85545523276522,0.0635728840361656,0.27278267636826,0.192957133940756,IFT27
ENSG00000100364.18,0.169298963803332,3.78684998172102,0.000153834889453965,0.0447070690997879,0.012965579722106,KIAA0930
ENSG00000100365.14,-0.0449567395562035,-0.521412537366496,0.602095770018131,0.0862210559478815,0.74502300705326,NCF4
ENSG00000100368.13,-0.0115389907874287,-0.189202212404509,0.849939770895384,0.0609876102439999,0.914015831916941,CSF2RB
ENSG00000100372.14,0.335265537439599,2.96742656314413,0.00301311109935361,0.112981915577506,0.0382562502688994,SLC25A17
ENSG00000100379.17,0.136034294882636,0.744640640697079,0.456513770616159,0.182684488930513,0.633529977917198,KCTD17
ENSG00000100385.13,-0.0391630525325471,-1.39245862843662,0.16382740177985,0.0281251103140617,0.33895467235351,IL2RB
ENSG00000100393.12,0.235024421996696,2.17448552094228,0.0297017776696776,0.108082771641014,0.125699151078548,EP300
ENSG00000100395.14,0.308979357194076,2.7635370391526,0.00573267406679939,0.11180575936439,0.0532043046543828,L3MBTL2
ENSG00000100401.19,0.118404245787442,0.796603764918917,0.425707968932247,0.148636312055962,0.604993468140215,RANGAP1
ENSG00000100403.11,0.236862962883183,1.63310645432268,0.102491188965752,0.145038287158948,0.25588425196358,ZC3H7B
ENSG00000100410.7,0.314935954949482,2.07788071274445,0.0377563867263227,0.151565945541463,0.142943620389208,PHF5A
ENSG00000100412.15,0.00510138772193471,0.0303240461830792,0.975809476210274,0.168229123881934,0.987018750084725,ACO2
ENSG00000100413.16,0.270836500766851,3.19365123267924,0.00141102624978007,0.084804658065195,0.0287673644814097,POLR3H
ENSG00000100416.12,0.366494381443347,3.46394591850672,0.00053547367217287,0.105802570266842,0.0188197163151229,TRMU
ENSG00000100417.11,0.100311644254206,0.740440322076697,0.459057476033012,0.135475663957446,0.635970507737157,PMM1
ENSG00000100418.7,0.149817430170632,2.87655206952494,0.00403249912369508,0.0520822938537575,0.0452766446314404,DESI1
ENSG00000100422.13,0.334022183351503,1.83445679072335,0.0666282622466189,0.182082339055691,0.199203665402542,CERK
ENSG00000100425.18,0.339331635438363,1.88917367516015,0.0589094930391403,0.179619078912688,0.184477949712245,BRD1
ENSG00000100426.6,0.289320724006871,3.1826237675283,0.00146579874460571,0.0909063543604349,0.0294924469768456,ZBED4
ENSG00000100427.15,0.0291739227663752,0.836096776674304,0.403128749776725,0.0348929975336332,0.585738348460185,MLC1
ENSG00000100439.10,-0.326520765587219,-1.19663323578078,0.231489710785925,0.272866201459105,0.41871372546464,ABHD4
ENSG00000100441.9,0.254121655954836,2.43023599140091,0.0151137388164857,0.104566658075189,0.0881527116582631,KHNYN
ENSG00000100442.10,-0.0658317306812876,-1.1030560055515,0.270040431475171,0.059681222304187,0.461565663400162,FKBP3
ENSG00000100445.17,0.378108777282001,1.34653149565982,0.178174384187936,0.280802029882504,0.357002699318573,SDR39U1
ENSG00000100450.12,-0.122158111863502,-1.11919999132891,0.263092894430471,0.109147706227602,0.45366765897897,GZMH
ENSG00000100453.12,-0.335891469599558,-3.30993683552546,0.000937847653931752,0.101479721907211,0.0238510386274755,GZMB
ENSG00000100461.17,0.468856692838602,1.71085546211034,0.0871517151004267,0.27404810238047,0.232546560755098,RBM23
ENSG00000100462.15,0.0231744761327168,0.750359962521338,0.453062936330335,0.0308844785039524,0.630646507036757,PRMT5
ENSG00000100483.13,-0.0221926257208301,-0.159439134204285,0.873327468147755,0.1391918353771,0.927705102693211,VCPKMT
ENSG00000100485.11,-0.0675276882259936,-0.781469709466091,0.434552482542566,0.0864111396872047,0.613120310051873,SOS2
ENSG00000100503.23,-0.233378709400989,-1.97682205141248,0.0481005865982094,0.118057520268066,0.165363435622476,NIN
ENSG00000100504.16,-0.0904606812911636,-0.931201077881819,0.351781392212767,0.0971440899713436,0.541492071584652,PYGL
ENSG00000100519.11,-0.0479402024632349,-0.298732976939752,0.765152583055617,0.16047844116287,0.860928071261672,PSMC6
ENSG00000100523.14,0.781646323155401,2.31722252414476,0.020520067199145,0.337320354437643,0.10321795472592,DDHD1
ENSG00000100526.19,-0.301166478112296,-2.67874099174985,0.00740707130042502,0.11242836804299,0.0598190403147737,CDKN3
ENSG00000100528.11,0.193196571869076,1.45784778133332,0.144926971682256,0.1325217723982,0.313389746793238,CNIH1
ENSG00000100532.11,0.308533147632474,1.5487818140928,0.121478988352114,0.199210208193978,0.285203966632873,CGRRF1
ENSG00000100554.11,0.20932585319122,2.50799113593974,0.0121642197384322,0.0834635538346057,0.0790148607014304,ATP6V1D
ENSG00000100564.8,-0.0279368588954956,-0.169715534134512,0.865238718035686,0.164609910565721,0.922073026353535,PIGH
ENSG00000100567.12,0.247957303666428,2.1137357518674,0.0345728120516039,0.117307616833073,0.136450115885259,PSMA3
ENSG00000100575.13,0.476499422416552,1.21749988893962,0.22345475870713,0.391375331320613,0.410745458822152,TIMM9
ENSG00000100578.14,0.483679596637255,1.70109825316633,0.0889685618567322,0.284333721310313,0.235628574723409,KIAA0586
ENSG00000100580.7,0.0854132364239886,1.29325132599659,0.195966450873794,0.0660453499695186,0.378840714401676,TMED8
ENSG00000100596.6,0.165676825590876,1.31582133202474,0.188276729719321,0.12591133884107,0.369285276897722,SPTLC2
ENSG00000100599.15,0.342401235568473,1.50994966780113,0.131101006643777,0.226763343752442,0.296765321932545,RIN3
ENSG00000100601.9,0.48202789398511,1.41242049677544,0.157870249905776,0.341277894993438,0.330977848560778,ALKBH1
ENSG00000100603.13,0.155479843654978,0.711637900178267,0.476712537386761,0.218481679539594,0.650501252199293,SNW1
ENSG00000100605.16,0.51322820783399,3.86555744271365,0.000111829642742948,0.132769520422312,0.0118428384029379,ITPK1
ENSG00000100612.13,0.0869538728345689,0.571252322500344,0.567846793964381,0.152216226367319,0.719918817818249,DHRS7
ENSG00000100632.10,0.234560564773591,2.31870622374456,0.0204393760098321,0.101160104877275,0.103027468092766,ERH
ENSG00000100644.16,-0.130987766955539,-1.77775005449631,0.0754879367413174,0.0736817679314609,0.213420068111311,HIF1A
ENSG00000100647.7,0.0609467892085462,0.608488197534723,0.542883301662952,0.100161004692401,0.701985055632072,SUSD6
ENSG00000100650.15,0.444938754225856,1.71461633792209,0.0864594657053717,0.259497558949583,0.231226833658161,SRSF5
ENSG00000100664.10,0.208371696823222,1.25073881485001,0.211071220977289,0.166598888872102,0.396436290959408,EIF5
ENSG00000100697.14,0.0540473451657722,0.614776677018438,0.53872202103321,0.0879137859098569,0.698921836223219,DICER1
ENSG00000100711.13,0.354730680513224,3.51154521962368,0.000448292858044514,0.101018400256067,0.0177346387175194,ZFYVE21
ENSG00000100714.15,0.250447610900246,1.48845500770029,0.136675590469674,0.168260115088863,0.303512839335469,MTHFD1
ENSG00000100726.14,-0.130864617243018,-0.958780089758671,0.337702364240044,0.136490753866152,0.52854420880085,TELO2
ENSG00000100731.15,-0.272276979685746,-1.44198404049165,0.149351219976402,0.188821077099377,0.319080913223782,PCNX1
ENSG00000100744.14,0.0079559202736961,0.073436512287765,0.941460843215829,0.10833739274709,0.96830229152153,GSKIP
ENSG00000100764.13,0.212333282996046,2.8657560468961,0.00417243707420882,0.0740932862118616,0.0460065541661814,PSMC1
ENSG00000100767.15,0.380583568287748,1.54601311256832,0.122146209388711,0.246170983411326,0.285950631413423,PAPLN
ENSG00000100796.17,0.206444297745313,1.22201208388532,0.22174384412673,0.168938016626591,0.409101080932161,PPP4R3A
ENSG00000100802.14,0.241789655344558,2.70758561729661,0.0067937725652622,0.089300834588556,0.0570607215763407,C14orf93
ENSG00000100804.18,0.231033018633963,2.85174833544308,0.00436056972093567,0.0810145186244376,0.0471625333577625,PSMB5
ENSG00000100811.12,0.668531918438999,3.87636041455594,0.000106991487342768,0.172463818361323,0.0118428384029379,YY1
ENSG00000100813.14,0.733745115731854,2.29719501890943,0.0216367603099741,0.319409153202932,0.105707972219332,ACIN1
ENSG00000100814.17,-0.125330895343899,-0.526130500370432,0.598814059938521,0.238212563718807,0.742420641458978,CCNB1IP1
ENSG00000100815.12,0.319513463291898,2.96216860161643,0.0030649831194094,0.107864712061812,0.0387931171017675,TRIP11
ENSG00000100823.11,0.388002283535302,2.08973609058532,0.0366772023598809,0.185670470679685,0.141545782058992,APEX1
ENSG00000100836.10,1.08057088010128,2.50985961040436,0.012100106253161,0.430530407207593,0.0789543984917414,PABPN1
ENSG00000100865.14,0.490610010173014,2.91632406932375,0.00355297371699835,0.168228906839829,0.0422072771580238,CINP
ENSG00000100883.11,0.108919242040554,1.24298095270368,0.213916118772896,0.0876274425634908,0.399215837883146,SRP54
ENSG00000100888.12,0.0188332281165407,0.154576356934473,0.877159727639897,0.121837702026606,0.929846085390695,CHD8
ENSG00000100890.15,0.308998354060107,2.83677461187713,0.00457015327236307,0.108925944545041,0.0478987090106967,KIAA0391
