gene,beta,t,p,se(beta),p_corr,gene_symbol
ENSG00000244038.9,1.6338355704116,1.40381607151674,0.16037362691548301,1.1638530171878798,0.8303610272177833,DDOST
ENSG00000127483.17,0.9198668710314971,1.05089973064384,0.293304644130904,0.8753136424042409,0.8990515619188122,HP1BP3
ENSG00000075151.20,1.04574817762943,1.0805795937885199,0.27988416378480896,0.9677659874762471,0.8941120580364627,EIF4G3
ENSG00000184677.16,-1.80322680494248,-0.66507821704031,0.5060004663347061,2.7113003534638196,0.9450528405836395,ZBTB40
ENSG00000004487.15,-0.125895957312353,-0.134616250227303,0.892915292737768,0.935221097748412,0.995382466522215,KDM1A
ENSG00000169641.13,0.276803575014046,0.296439788492054,0.7668942432155991,0.93375985869544,0.9876324965431368,LUZP1
ENSG00000125944.18,0.13974149516044698,0.269435294615095,0.787594728854722,0.5186458417041321,0.9927898969281634,HNRNPR
ENSG00000142676.12,-0.6323304608410899,-0.33469403695724104,0.737855900104238,1.8892791356240202,0.9817370163261606,RPL11
ENSG00000011007.12,0.439845984027576,0.42037261051205,0.674213273578002,1.0463240778028,0.9794213928807831,ELOA
ENSG00000011009.10,0.017804798738401,0.0294881082574774,0.976475303054409,0.6037958957196321,0.9963706299714516,LYPLA2
ENSG00000117305.14,-0.0698904469155659,-0.108208405186464,0.913830377733279,0.6458874132294179,0.995382466522215,HMGCL
ENSG00000189266.11,-0.364450726004873,-0.20428231100979197,0.83813289227744,1.78405425415127,0.995382466522215,PNRC2
ENSG00000188529.14,0.884269096635077,0.5799304442187371,0.561961524372083,1.5247847486716002,0.9569195204416108,SRSF10
ENSG00000001461.16,0.526977617894305,0.32299902047812,0.7466959838856159,1.6315146006147099,0.9837607043337196,NIPAL3
ENSG00000117602.11,0.766297661722533,0.704126944378702,0.48135372167810403,1.0882947568477,0.9401258157732693,RCAN3
ENSG00000133226.16,-1.2393808910103898,-0.6408143124843411,0.5216433328528101,1.93407180030904,0.9487089780728701,SRRM1
ENSG00000020633.18,-0.10639627696256401,-0.125459453801285,0.900159822537512,0.848053085988124,0.995382466522215,RUNX3
ENSG00000117643.14,-0.305143581573295,-0.19745908088120398,0.843468299718408,1.54535096695238,0.995382466522215,MAN1C1
ENSG00000162430.16,-0.580604845574778,-0.556060790003441,0.578169298473621,1.04413915890596,0.9623779710335914,SELENON
ENSG00000117640.17,-0.368798306892466,-0.5194348139528661,0.603457559176927,0.7099992087282991,0.9689850541892115,MTFR1L
ENSG00000158006.13,-0.49750816161307,-0.528776198110669,0.596960711038644,0.9408671634439659,0.9660063666767432,PAFAH2
ENSG00000130695.14,-2.5684205417807595,-1.42845812984431,0.15316003788633098,1.7980369799573301,0.82065390847683,CEP85
ENSG00000142669.14,-0.46399208235913103,-0.535545005791189,0.592273045155194,0.8663923243456461,0.9647602426850919,SH3BGRL3
ENSG00000117682.16,-1.25533790805805,-1.17778093235771,0.23888395214048003,1.0658500860131,0.8885675468694765,DHDDS
ENSG00000142751.14,-0.995638697871111,-0.9660904956203058,0.33399889999568,1.0305853358300898,0.917574691700096,GPN2
ENSG00000198746.12,-0.8753617099795921,-0.7425216187195341,0.45777135841509203,1.17890400482768,0.9369722989510738,GPATCH3
ENSG00000142784.15,-0.691571901830009,-0.5572433079336221,0.5773612038674371,1.24105914236011,0.9623779710335914,WDTC1
ENSG00000142765.17,1.25006160549922,1.9432722246353102,0.0519832755969459,0.6432766287975009,0.6717032574262914,SYTL1
ENSG00000126705.13,-0.741955112753669,-0.559638101527885,0.5757263106074929,1.3257766237288602,0.9623779710335914,AHDC1
ENSG00000009780.15,-3.8198988331914707,-1.39621634706119,0.16264935549379597,2.7358932168583596,0.8325471248367854,FAM76A
ENSG00000130775.15,-0.5001665539978739,-0.598498357150246,0.5495074547829439,0.835702467721751,0.9555687196915806,THEMIS2
ENSG00000117748.9,-1.09266047183036,-1.66101457765275,0.0967105189858253,0.657827141634389,0.7659648111650538,RPA2
ENSG00000126698.10,-1.2953986626774499,-0.823662246029511,0.41013149694305207,1.57273041094448,0.9331906576376794,DNAJC8
ENSG00000204138.12,1.91784955572332,1.19156998532388,0.23342989977168102,1.6095148244289,0.8885675468694765,PHACTR4
ENSG00000180198.15,0.607857388358803,0.283358572955713,0.776901981496053,2.1451879222084,0.9902303796541204,RCC1
ENSG00000197989.13,0.152092781691865,0.19857897316071202,0.842592103017391,0.7659057717494309,0.995382466522215,SNHG12
ENSG00000162419.12,-3.8273075059507398,-1.13489290381945,0.256420193529552,3.3723953097865405,0.8885675468694765,GMEB1
ENSG00000198492.15,-1.3734065229918,-1.0371238505924498,0.29967814107491303,1.3242454333754299,0.8990515619188122,YTHDF2
ENSG00000116350.16,-0.613933692747651,-0.345388636109628,0.729802219221422,1.77751561158135,0.9817370163261606,SRSF4
ENSG00000116353.15,-4.92507130941093,-1.52027269321708,0.12844245405242502,3.23959729815898,0.8096455226903345,MECR
ENSG00000186056.9,-0.87368981040416,-0.26723154740854604,0.789290887772152,3.26941118620421,0.9929161180291846,MATN1-AS1
ENSG00000162511.7,0.0128385779079398,0.00657665815696389,0.994752623821872,1.95214310999962,0.9978071872297549,LAPTM5
ENSG00000134644.15,0.24565653331776102,0.23267924189971897,0.8160104894113621,1.05577330969488,0.995382466522215,PUM1
ENSG00000060688.12,-0.292223332799878,-0.218036583030474,0.827400607918388,1.3402490936992701,0.995382466522215,SNRNP40
ENSG00000121766.15,0.269996028395361,0.205234893281232,0.8373886087510909,1.31554641649257,0.995382466522215,ZCCHC17
ENSG00000162517.12,2.2184135083989998,0.7602401069442121,0.44711107529076205,2.91804324467426,0.9354925571245275,PEF1
ENSG00000184007.18,-0.3851315836580829,-0.0923783821197774,0.9263974145445021,4.16906612586831,0.995382466522215,PTP4A2
ENSG00000121774.17,-0.57156762577195,-0.308911759915393,0.757388650918898,1.8502617897372902,0.986338431245055,KHDRBS1
ENSG00000121775.17,-0.6684195959164511,-0.404476843704433,0.6858621026662759,1.65255343122904,0.9794213928807831,TMEM39B
ENSG00000025800.13,0.17741293510318398,0.0954131716254489,0.923986654364838,1.85941764727863,0.995382466522215,KPNA6
ENSG00000084652.15,0.0718210847938207,0.0955949783985977,0.9238422535933851,0.751306041352422,0.995382466522215,TXLNA
ENSG00000160050.14,1.53411631303207,0.371313907059463,0.710403740873657,4.13158862047791,0.9812427384211088,CCDC28B
ENSG00000160055.19,3.5379378739318503,0.9279979881693778,0.3534086132049,3.8124413188772004,0.9299686199898645,TMEM234
ENSG00000084623.11,2.61050285592107,0.6671020905884549,0.504706924868932,3.91319843356859,0.9446901168099338,EIF3I
ENSG00000182866.16,0.46031524652319294,0.238320933758852,0.8116321862441669,1.93149313097678,0.995382466522215,LCK
ENSG00000116478.11,0.565333885522142,0.544104421611736,0.586369617940668,1.03901726041395,0.9634035608181587,HDAC1
ENSG00000162526.6,0.25652821601798004,0.43589335607572793,0.6629141057806079,0.588511415561501,0.9794213928807831,TSSK3
ENSG00000162521.18,0.94523555395206,0.6564305333670329,0.511547150055031,1.43996280779881,0.9454351822841288,RBBP4
ENSG00000134684.10,-1.15366295201209,-0.43245881070953207,0.665407982403241,2.6676828484989903,0.9794213928807831,YARS
ENSG00000004455.16,6.730372226021429,1.44836199375191,0.147515838169147,4.6468854161153,0.8197414489097324,AK2
ENSG00000116525.13,2.9682908325091297,1.9975108147313503,0.0457697208271136,1.4859948745300502,0.6446716355981722,TRIM62
ENSG00000160094.14,1.2778709343912,1.09541136364697,0.273336457893692,1.1665671699230502,0.8925978658010565,ZNF362
ENSG00000163866.8,3.8100337125638197,2.59370233481538,0.00949486520573625,1.4689556551735201,0.3966043950987892,SMIM12
ENSG00000241014.1,3.3026876335706903,1.35971997520662,0.173918554497163,2.42894691097615,0.8423545811091931,RP11-244H3.1
ENSG00000243749.1,2.09404243934404,1.56688620362571,0.11714129301794199,1.33643555894392,0.803212534286341,TMEM35B
ENSG00000163867.16,3.35947070813478,1.3569948842892399,0.174782835997315,2.47566939789489,0.843617836725504,ZMYM6
ENSG00000116560.10,1.6579553379120702,0.6127165799573809,0.540063757652972,2.70590904856434,0.9518035721827027,SFPQ
ENSG00000146463.11,3.96870419598485,1.91820028316342,0.055085620352064,2.06897279226746,0.6852450027713971,ZMYM4
ENSG00000020129.15,3.04679420319991,3.0207519402897103,0.00252147839818688,1.00862111931896,0.16414156065636146,NCDN
ENSG00000116819.6,5.37162004021631,3.38108633776493,0.0007219985298696459,1.5887260790173199,0.06717047686412263,TFAP2E
ENSG00000126067.11,1.8524949580141399,0.8537126243997779,0.393264237493541,2.16992803558056,0.9329135375944633,PSMB2
ENSG00000142686.7,0.6323634832414741,0.6484151584525389,0.516716468683585,0.975244756385133,0.9479133380137867,C1orf216
ENSG00000116863.10,1.1972817984053201,0.631877370129,0.5274670116887751,1.8948008822675402,0.9492165323268615,ADPRHL2
ENSG00000116871.15,0.12724622717235198,0.131140417584843,0.895664228625,0.970305185203702,0.995382466522215,MAP7D1
ENSG00000116898.11,-1.13771228773706,-0.44341433580812795,0.6574660685264201,2.56579951494705,0.9794213928807831,MRPS15
