gene_id,gene,module,kTotal_output
ENSG00000150054.18,MPP7,72,217.8851722
ENSG00000150455.13,TIRAP,72,269.6282522
ENSG00000150457.8,LATS2,72,212.0361991
ENSG00000150459.12,SAP18,72,200.5763078
ENSG00000150527.16,CTAGE5,72,356.4786852
ENSG00000150776.17,C11orf57,72,239.496746
ENSG00000151116.16,UEVLD,72,324.8414107
ENSG00000151148.13,UBE3B,72,337.5587435
ENSG00000151233.10,GXYLT1,72,200.0002887
ENSG00000151239.13,TWF1,72,219.5886869
ENSG00000151292.17,CSNK1G3,72,243.567135
ENSG00000151461.19,UPF2,72,355.3157726
ENSG00000151553.14,FAM160B1,72,250.3983993
ENSG00000151576.10,QTRT2,72,245.5723206
ENSG00000151657.11,KIN,72,339.0404796
ENSG00000151694.12,ADAM17,72,234.995541
ENSG00000151702.16,FLI1,72,335.9252556
ENSG00000151948.11,GLT1D1,72,215.7630963
ENSG00000152102.17,FAM168B,72,201.4424198
ENSG00000152213.3,ARL11,72,225.8324518
ENSG00000152291.13,TGOLN2,72,235.5787559
ENSG00000152443.12,ZNF776,72,289.1597314
ENSG00000152457.17,DCLRE1C,72,254.4897523
ENSG00000152520.13,PAN3,72,244.5660265
ENSG00000152683.14,SLC30A6,72,397.5553177
ENSG00000152700.13,SAR1B,72,202.0126559
ENSG00000152804.10,HHEX,72,212.6334661
ENSG00000152904.11,GGPS1,72,298.2168183
ENSG00000153029.14,MR1,72,305.6227142
ENSG00000153037.13,SRP19,72,256.0639968
ENSG00000153147.5,SMARCA5,72,309.3901679
ENSG00000153179.12,RASSF3,72,279.8076011
ENSG00000153214.9,TMEM87B,72,277.9822743
ENSG00000153250.19,RBMS1,72,255.8940499
ENSG00000153310.19,FAM49B,72,258.7477031
ENSG00000153339.13,TRAPPC8,72,428.6127532
ENSG00000153767.9,GTF2E1,72,308.8708425
ENSG00000153786.12,ZDHHC7,72,346.3761718
ENSG00000153827.13,TRIP12,72,302.0037541
ENSG00000153936.16,HS2ST1,72,236.507626
ENSG00000154127.9,UBASH3B,72,248.3326043
ENSG00000154642.10,C21orf91,72,277.9913625
ENSG00000154727.10,GABPA,72,323.5267767
ENSG00000154767.14,XPC,72,222.1216591
ENSG00000154813.9,DPH3,72,206.8856607
ENSG00000154845.15,PPP4R1,72,281.484985
ENSG00000154889.16,MPPE1,72,256.865175
ENSG00000154957.13,ZNF18,72,207.9900919
ENSG00000155111.14,CDK19,72,323.3288872
ENSG00000155393.12,HEATR3,72,264.7494728
ENSG00000155729.12,KCTD18,72,349.2471074
ENSG00000155827.11,RNF20,72,322.5501233
ENSG00000155957.17,TMBIM4,72,340.0251452
ENSG00000156052.10,GNAQ,72,234.5693804
ENSG00000156256.14,USP16,72,278.5302243
ENSG00000156273.15,BACH1,72,261.4495292
ENSG00000156599.10,ZDHHC5,72,264.4567028
ENSG00000156642.16,NPTN,72,271.4323052
ENSG00000156675.15,RAB11FIP1,72,216.6823825
ENSG00000156735.10,BAG4,72,253.0484268
ENSG00000156875.13,MFSD14A,72,326.2060558
ENSG00000157106.16,SMG1,72,256.5419894
ENSG00000157184.6,CPT2,72,202.6530335
ENSG00000157350.12,ST3GAL2,72,222.3486744
ENSG00000157450.15,RNF111,72,261.5962209
ENSG00000157538.13,DSCR3,72,434.5123196
ENSG00000157823.16,AP3S2,72,241.6953063
ENSG00000157916.19,RER1,72,375.2011723
ENSG00000158109.14,TPRG1L,72,219.1265202
ENSG00000158161.15,EYA3,72,276.765605
ENSG00000158201.9,ABHD3,72,218.2898892
ENSG00000158435.7,CNOT11,72,246.5883837
ENSG00000158480.10,SPATA2,72,280.0241828
ENSG00000159110.19,IFNAR2,72,257.3207233
ENSG00000159128.14,IFNGR2,72,198.2929996
ENSG00000159140.19,SON,72,241.2652294
ENSG00000159256.12,MORC3,72,245.4586047
ENSG00000159314.11,ARHGAP27,72,302.277099
ENSG00000159322.17,ADPGK,72,257.6189091
ENSG00000159348.12,CYB5R1,72,205.3153008
ENSG00000159352.15,PSMD4,72,209.6145419
ENSG00000159579.13,RSPRY1,72,406.7144309
ENSG00000159592.10,GPBP1L1,72,311.9875263
ENSG00000159596.6,TMEM69,72,251.5895089
ENSG00000159842.14,ABR,72,226.5244197
ENSG00000159885.13,ZNF222,72,205.2951485
ENSG00000160087.20,UBE2J2,72,297.7266341
ENSG00000160199.14,PKNOX1,72,256.8618332
ENSG00000160310.17,PRMT2,72,235.3328152
ENSG00000160551.11,TAOK1,72,310.3703586
ENSG00000160679.12,CHTOP,72,325.4294474
ENSG00000160685.13,ZBTB7B,72,232.7724098
ENSG00000160710.15,ADAR,72,254.7933446
ENSG00000160712.12,IL6R,72,262.8959575
ENSG00000160714.9,UBE2Q1,72,298.7206212
ENSG00000160785.13,SLC25A44,72,268.7313374
ENSG00000160961.11,ZNF333,72,250.3590937
ENSG00000160991.15,ORAI2,72,201.7479031
ENSG00000161021.11,MAML1,72,394.0736902
ENSG00000161533.11,ACOX1,72,298.0906612
ENSG00000162222.13,TTC9C,72,222.8473731
ENSG00000162378.12,ZYG11B,72,281.3303191
ENSG00000162441.11,LZIC,72,303.9680381
ENSG00000162600.11,OMA1,72,219.9627905
ENSG00000162604.12,TM2D1,72,327.4838495
ENSG00000162607.12,USP1,72,282.4851874
ENSG00000162639.15,HENMT1,72,237.224671
ENSG00000162642.13,C1orf52,72,313.194147
ENSG00000162695.11,SLC30A7,72,321.6657033
ENSG00000162704.15,ARPC5,72,247.6524841
ENSG00000162819.11,BROX,72,390.7434637
ENSG00000162869.15,PPP1R21,72,443.6406618
ENSG00000162928.8,PEX13,72,288.3055861
ENSG00000162959.13,MEMO1,72,207.5627988
ENSG00000162972.10,MAIP1,72,254.5853292
ENSG00000163029.15,SMC6,72,206.6871477
ENSG00000163041.9,H3F3A,72,277.3787482
ENSG00000163162.8,RNF149,72,243.2396465
ENSG00000163166.14,IWS1,72,211.074363
ENSG00000163249.11,CCNYL1,72,224.0284756
ENSG00000163297.16,ANTXR2,72,302.2931101
ENSG00000163466.15,ARPC2,72,233.714775
ENSG00000163510.13,CWC22,72,426.6233732
ENSG00000163513.17,TGFBR2,72,364.8986089
ENSG00000163545.8,NUAK2,72,221.9715511
ENSG00000163565.18,IFI16,72,295.9880439
ENSG00000163636.10,PSMD6,72,312.824309
ENSG00000163681.14,SLMAP,72,282.2824757
ENSG00000163683.11,SMIM14,72,348.6638533
ENSG00000163684.11,RPP14,72,242.8892882
ENSG00000163694.14,RBM47,72,199.058492
ENSG00000163743.13,RCHY1,72,237.7935755
ENSG00000163781.12,TOPBP1,72,349.0105601
ENSG00000163798.13,SLC4A1AP,72,254.4180994
ENSG00000163807.5,KIAA1143,72,254.3894538
ENSG00000163840.9,DTX3L,72,250.098817
ENSG00000163848.19,ZNF148,72,404.8000788
ENSG00000163877.10,SNIP1,72,280.9236181
ENSG00000163904.12,SENP2,72,357.8737918
ENSG00000163932.13,PRKCD,72,275.4797837
ENSG00000163946.13,FAM208A,72,346.0076414
ENSG00000163960.11,UBXN7,72,336.1943104
ENSG00000164031.16,DNAJB14,72,290.4377762
ENSG00000164073.9,MFSD8,72,200.4290104
ENSG00000164074.14,ABHD18,72,380.947158
ENSG00000164088.17,PPM1M,72,207.8195855
ENSG00000164117.13,FBXO8,72,355.3137378
ENSG00000164144.15,ARFIP1,72,215.8761494
ENSG00000164168.7,TMEM184C,72,367.2020142
ENSG00000164187.6,LMBRD2,72,214.8420139
ENSG00000164190.17,NIPBL,72,304.4958618
ENSG00000164209.16,SLC25A46,72,223.7812908
ENSG00000164219.9,PGGT1B,72,314.1568081
ENSG00000164252.12,AGGF1,72,345.6781025
ENSG00000164253.13,WDR41,72,256.5336464
ENSG00000164305.18,CASP3,72,292.6282644
ENSG00000164329.13,PAPD4,72,259.4314294
ENSG00000164331.9,ANKRA2,72,235.3547393
ENSG00000164332.7,UBLCP1,72,351.046038
ENSG00000164347.17,GFM2,72,278.6516283
ENSG00000164414.17,SLC35A1,72,199.8461066
ENSG00000164506.14,STXBP5,72,276.3850444
ENSG00000164576.11,SAP30L,72,247.8029865
ENSG00000164609.9,SLU7,72,389.7568952
ENSG00000164631.18,ZNF12,72,272.0235623
ENSG00000164751.14,PEX2,72,255.7090135
ENSG00000164754.14,RAD21,72,213.3500399
ENSG00000164808.16,SPIDR,72,321.9446049
ENSG00000164938.13,TP53INP1,72,278.9419255
ENSG00000164941.13,INTS8,72,389.2488078
ENSG00000164944.11,KIAA1429,72,352.8703833
ENSG00000164961.15,WASHC5,72,257.9987305
ENSG00000164970.14,FAM219A,72,286.8250961
ENSG00000164983.7,TMEM65,72,301.4303955
ENSG00000164985.14,PSIP1,72,254.250332
ENSG00000165025.14,SYK,72,319.4156535
ENSG00000165097.13,KDM1B,72,218.1753243
ENSG00000165118.14,C9orf64,72,231.3296581
ENSG00000165119.20,HNRNPK,72,308.0660216
ENSG00000165355.7,FBXO33,72,277.6836809
ENSG00000165417.11,GTF2A1,72,246.5695967
ENSG00000165476.13,REEP3,72,302.5382523
ENSG00000165487.13,MICU2,72,399.5623868
ENSG00000165525.17,NEMF,72,261.9907798
ENSG00000165660.7,FAM175B,72,297.1278735
ENSG00000165669.13,FAM204A,72,244.2242645
ENSG00000165672.6,PRDX3,72,282.3912397
ENSG00000165678.20,GHITM,72,371.508915
ENSG00000165813.18,CCDC186,72,245.2961638
ENSG00000165934.12,CPSF2,72,317.5698397
ENSG00000166024.13,R3HCC1L,72,255.209711
ENSG00000166130.14,IKBIP,72,199.780198
ENSG00000166135.13,HIF1AN,72,299.0702529
ENSG00000166188.2,ZNF319,72,267.4798838
ENSG00000166225.8,FRS2,72,274.3535396
ENSG00000166272.16,WBP1L,72,273.4765539
ENSG00000166478.9,ZNF143,72,274.4653358
ENSG00000166479.9,TMX3,72,240.5840209
ENSG00000166501.12,PRKCB,72,363.294137
ENSG00000166548.15,TK2,72,306.6150064
ENSG00000166734.18,CASC4,72,327.9526713
ENSG00000166855.9,CLPX,72,263.1493417
ENSG00000166900.15,STX3,72,215.3794374
ENSG00000166912.16,MTMR10,72,275.2193466
ENSG00000166913.12,YWHAB,72,236.9162383
ENSG00000166946.13,CCNDBP1,72,209.2998514
ENSG00000166971.16,AKTIP,72,335.8663851
ENSG00000167065.13,DUSP18,72,242.2915786
ENSG00000167186.10,COQ7,72,253.7856416
ENSG00000167193.7,CRK,72,349.0594871
ENSG00000167202.11,TBC1D2B,72,221.0336703
ENSG00000167208.14,SNX20,72,210.0292366
ENSG00000167384.10,ZNF180,72,204.2690273
ENSG00000167395.10,ZNF646,72,259.2183061
ENSG00000167447.12,SMG8,72,239.9256813
ENSG00000167528.12,ZNF641,72,293.1649294
ENSG00000167562.12,ZNF701,72,288.1605933
ENSG00000167977.8,KCTD5,72,317.4827727
ENSG00000167985.6,SDHAF2,72,252.5543592
ENSG00000168036.16,CTNNB1,72,328.5823394
ENSG00000168092.13,PAFAH1B2,72,463.0562289
ENSG00000168172.8,HOOK3,72,300.7260595
ENSG00000168216.10,LMBRD1,72,367.2312272
ENSG00000168246.5,UBTD2,72,208.4075818
ENSG00000168288.12,MMADHC,72,210.4246318
ENSG00000168310.10,IRF2,72,312.1719943
ENSG00000168385.17,02-Sep,72,211.9712368
ENSG00000168404.12,MLKL,72,224.6786107
ENSG00000168438.14,CDC40,72,402.9607872
ENSG00000168522.12,FNTA,72,257.8579227
ENSG00000168538.15,TRAPPC11,72,279.6484413
ENSG00000168564.5,CDKN2AIP,72,223.6000468
ENSG00000168566.12,SNRNP48,72,305.5755649
ENSG00000168612.4,ZSWIM1,72,231.9963351
ENSG00000168710.17,AHCYL1,72,272.0184467
ENSG00000168807.16,SNTB2,72,207.8823626
ENSG00000168876.8,ANKRD49,72,252.4015964
ENSG00000168884.14,TNIP2,72,228.5604206
ENSG00000168887.10,C2orf68,72,365.2617808
ENSG00000168906.12,MAT2A,72,224.9649067
ENSG00000169018.5,FEM1B,72,248.5904891
ENSG00000169118.17,CSNK1G1,72,393.6925052
ENSG00000169220.17,RGS14,72,281.881593
ENSG00000169299.13,PGM2,72,265.0325004
ENSG00000169372.12,CRADD,72,209.0617509
ENSG00000169554.18,ZEB2,72,212.3697928
ENSG00000169612.3,FAM103A1,72,237.5859401
ENSG00000169714.16,CNBP,72,241.4659274
ENSG00000169871.12,TRIM56,72,244.7619069
ENSG00000169926.10,KLF13,72,260.8840491
ENSG00000170006.11,TMEM154,72,198.1711024
ENSG00000170190.15,SLC16A5,72,243.0832328
ENSG00000170234.12,PWWP2A,72,342.8625989
ENSG00000170248.13,PDCD6IP,72,281.353491
ENSG00000170471.14,RALGAPB,72,314.1952379
ENSG00000170540.14,ARL6IP1,72,214.9728508
ENSG00000170571.11,EMB,72,213.014532
ENSG00000170619.9,COMMD5,72,250.8370092
ENSG00000170633.16,RNF34,72,391.5280745
ENSG00000170653.18,ATF7,72,219.5149751
ENSG00000170759.10,KIF5B,72,290.2525711
ENSG00000170802.15,FOXN2,72,274.1373707
ENSG00000170836.11,PPM1D,72,305.3830778
ENSG00000170837.2,GPR27,72,207.2310954
ENSG00000170852.10,KBTBD2,72,408.1434501
ENSG00000170871.11,KIAA0232,72,339.2476113
ENSG00000170876.7,TMEM43,72,383.948034
ENSG00000170881.4,RNF139,72,233.4937597
ENSG00000171055.14,FEZ2,72,360.1924876
ENSG00000171109.18,MFN1,72,378.1341918
ENSG00000171148.13,TADA3,72,229.8685675
ENSG00000171169.8,NAIF1,72,280.1465472
ENSG00000171206.13,TRIM8,72,270.117047
ENSG00000171302.16,CANT1,72,270.0347342
ENSG00000171469.10,ZNF561,72,260.2934779
ENSG00000171475.13,WIPF2,72,329.3772649
ENSG00000171497.4,PPID,72,245.485516
ENSG00000171503.11,ETFDH,72,212.8979887
ENSG00000171608.15,PIK3CD,72,285.9698154
ENSG00000171700.13,RGS19,72,273.3074557
ENSG00000171763.18,SPATA5L1,72,265.8974415
ENSG00000171777.15,RASGRP4,72,233.9841952
ENSG00000171853.15,TRAPPC12,72,213.5073277
ENSG00000171928.13,TVP23B,72,263.5197068
ENSG00000171940.13,ZNF217,72,305.5568248
ENSG00000172086.7,KRCC1,72,234.5070922
ENSG00000172123.12,SLFN12,72,224.2901353
ENSG00000172197.10,MBOAT1,72,218.1708274
ENSG00000172409.5,CLP1,72,271.0850577
ENSG00000172466.15,ZNF24,72,406.7841527
ENSG00000172667.10,ZMAT3,72,277.1453984
ENSG00000172795.15,DCP2,72,307.3812628
ENSG00000172936.12,MYD88,72,318.6557095
ENSG00000172954.13,LCLAT1,72,242.4549292
ENSG00000173011.11,TADA2B,72,354.242771
ENSG00000173085.13,COQ2,72,243.6760413
ENSG00000173153.13,ESRRA,72,235.7529066
ENSG00000173171.14,MTX1,72,200.0853097
ENSG00000173545.4,ZNF622,72,240.8500045
ENSG00000173614.13,NMNAT1,72,222.4989565
ENSG00000173638.18,SLC19A1,72,202.6841042
ENSG00000173757.9,STAT5B,72,297.4847393
ENSG00000174106.2,LEMD3,72,226.9675103
ENSG00000174125.7,TLR1,72,218.0382807
ENSG00000174130.12,TLR6,72,235.0214072
ENSG00000174151.14,CYB561D1,72,210.1881639
ENSG00000174456.13,C12orf76,72,262.5080773
ENSG00000174574.15,AKIRIN1,72,296.3444346
ENSG00000174579.3,MSL2,72,291.3490269
ENSG00000174606.13,ANGEL2,72,215.4860918
ENSG00000174695.9,TMEM167A,72,286.1257828
ENSG00000174720.15,LARP7,72,273.4487892
ENSG00000174749.5,C4orf32,72,211.9141237
ENSG00000174796.12,THAP6,72,279.4730694
ENSG00000174799.10,CEP135,72,208.857287
ENSG00000175029.16,CTBP2,72,351.7080725
ENSG00000175073.7,VCPIP1,72,360.0472119
ENSG00000175104.14,TRAF6,72,206.4132395
ENSG00000175137.10,SH3BP5L,72,255.8259484
ENSG00000175155.8,YPEL2,72,251.5802637
ENSG00000175215.10,CTDSP2,72,286.0812243
ENSG00000175220.11,ARHGAP1,72,218.304257
ENSG00000175376.8,EIF1AD,72,244.3850422
ENSG00000175387.15,SMAD2,72,322.816565
ENSG00000175471.19,MCTP1,72,214.0356295
ENSG00000175606.10,TMEM70,72,238.9591282
ENSG00000175895.3,PLEKHF2,72,256.4974783
ENSG00000175938.6,ORAI3,72,201.8492146
ENSG00000176018.12,LYSMD3,72,261.4699749
ENSG00000176095.11,IP6K1,72,253.9790315
ENSG00000176390.11,CRLF3,72,415.5169904
ENSG00000176407.17,KCMF1,72,252.3529791
ENSG00000176438.12,SYNE3,72,249.8895842
ENSG00000176463.13,SLCO3A1,72,249.1866077
ENSG00000176623.11,RMDN1,72,253.0659234
ENSG00000176853.15,FAM91A1,72,287.4467099
ENSG00000176871.8,WSB2,72,219.0746689
ENSG00000176994.10,SMCR8,72,310.8226208
ENSG00000177054.13,ZDHHC13,72,254.2262625
ENSG00000177125.5,ZBTB34,72,268.4377328
ENSG00000177406.4,RP11-218M22.1,72,246.2718929
ENSG00000177565.16,TBL1XR1,72,228.4115293
ENSG00000177663.13,IL17RA,72,238.9851805
ENSG00000177683.13,THAP5,72,242.4015144
ENSG00000177853.14,ZNF518A,72,242.6923002
ENSG00000177885.13,GRB2,72,374.6896529
ENSG00000177917.10,ARL6IP6,72,276.8257634
ENSG00000177981.10,ASB8,72,413.5860435
ENSG00000178163.7,ZNF518B,72,246.7778758
ENSG00000178537.9,SLC25A20,72,230.716406
ENSG00000178761.14,FAM219B,72,215.7353493
ENSG00000178913.7,TAF7,72,332.9381496
ENSG00000178927.17,C17orf62,72,222.2445853
ENSG00000178988.10,MRFAP1L1,72,296.8622296
ENSG00000179010.14,MRFAP1,72,295.5259235
ENSG00000179021.9,C3orf38,72,291.0250126
ENSG00000179119.14,SPTY2D1,72,296.4528893
ENSG00000179152.19,TCAIM,72,246.8530256
ENSG00000179387.9,ELMOD2,72,220.5180271
ENSG00000179454.13,KLHL28,72,204.7228099
ENSG00000179456.10,ZBTB18,72,309.9948896
ENSG00000179562.2,GCC1,72,332.721306
ENSG00000179743.4,FLJ37453,72,245.8087946
ENSG00000179918.18,SEPHS2,72,346.8107051
ENSG00000180011.6,ZADH2,72,248.2645001
ENSG00000180233.10,ZNRF2,72,295.5655621
ENSG00000180304.14,OAZ2,72,199.5617104
ENSG00000180370.10,PAK2,72,281.790097
ENSG00000180398.11,MCFD2,72,309.9908021
ENSG00000180425.11,C11orf71,72,218.2334256
ENSG00000180901.10,KCTD2,72,255.8037344
ENSG00000180979.9,LRRC57,72,238.3395003
ENSG00000181192.11,DHTKD1,72,341.9024158
ENSG00000181381.13,DDX60L,72,265.5291698
ENSG00000181481.13,RNF135,72,254.4184015
ENSG00000181852.17,RNF41,72,251.8572709
ENSG00000181904.8,C5orf24,72,244.3887487
ENSG00000181929.11,PRKAG1,72,199.1770047
ENSG00000182095.14,TNRC18,72,203.80077
ENSG00000182149.20,IST1,72,199.2660253
ENSG00000182400.14,TRAPPC6B,72,372.3119303
ENSG00000182552.14,RWDD4,72,221.6184823
ENSG00000182831.11,C16orf72,72,321.3163
ENSG00000182919.14,C11orf54,72,298.9842818
ENSG00000183044.11,ABAT,72,242.258504
ENSG00000183155.4,RABIF,72,307.4760423
ENSG00000183255.11,PTTG1IP,72,283.4767978
ENSG00000183283.15,DAZAP2,72,247.5583998
ENSG00000183291.15,SELENOF,72,346.6452657
ENSG00000183475.12,ASB7,72,384.8683308
ENSG00000183513.8,COA5,72,267.8054239
ENSG00000183530.13,PRR14L,72,395.1102091
ENSG00000183718.5,TRIM52,72,279.6125276
ENSG00000183726.10,TMEM50A,72,383.4411962
ENSG00000183735.9,TBK1,72,400.2263381
ENSG00000183891.5,TTC32,72,239.2443506
ENSG00000184209.14,SNRNP35,72,200.9434464
ENSG00000184277.12,TM2D3,72,263.9045058
ENSG00000184432.9,COPB2,72,333.4350513
ENSG00000184743.12,ATL3,72,359.6018639
ENSG00000184863.10,RBM33,72,268.0792582
ENSG00000185009.12,AP3M1,72,279.3727131
ENSG00000185033.14,SEMA4B,72,266.246756
ENSG00000185127.6,C6orf120,72,324.6410206
ENSG00000185158.12,LRRC37B,72,209.42275
ENSG00000185278.15,ZBTB37,72,199.9257013
ENSG00000185305.10,ARL15,72,307.0694641
ENSG00000185591.9,SP1,72,300.2830017
ENSG00000185728.16,YTHDF3,72,334.8638413
ENSG00000185787.14,MORF4L1,72,366.0927694
ENSG00000185798.7,WDR53,72,226.5619803
ENSG00000185811.16,IKZF1,72,209.3355607
ENSG00000185862.6,EVI2B,72,222.6571615
ENSG00000185905.3,C16orf54,72,209.5665493
ENSG00000185946.15,RNPC3,72,288.4483196
ENSG00000185963.13,BICD2,72,349.3231059
ENSG00000186130.4,ZBTB6,72,219.8858173
ENSG00000186298.11,PPP1CC,72,260.6592712
ENSG00000186517.13,ARHGAP30,72,241.2743681
ENSG00000186625.13,KATNA1,72,341.9676907
ENSG00000186812.12,ZNF397,72,329.3050811
ENSG00000186814.13,ZSCAN30,72,249.2076876
ENSG00000187049.9,TMEM216,72,234.9471702
ENSG00000187257.15,RSBN1L,72,332.9938372
ENSG00000187522.14,HSPA14,72,246.9737503
ENSG00000187866.8,FAM122A,72,350.1370543
ENSG00000188177.13,ZC3H6,72,209.8530249
ENSG00000188315.7,C3orf62,72,257.9455318
ENSG00000188554.13,NBR1,72,331.814923
ENSG00000188559.13,RALGAPA2,72,213.4648801
ENSG00000188641.12,DPYD,72,255.8369699
ENSG00000188647.12,PTAR1,72,250.2871173
ENSG00000188895.11,MSL1,72,350.7159982
ENSG00000188906.14,LRRK2,72,225.9272487
ENSG00000188921.13,HACD4,72,239.3928336
ENSG00000188938.15,FAM120AOS,72,368.6470008
ENSG00000188997.7,KCTD21,72,208.8153666
ENSG00000189050.15,RNFT1,72,359.1960111
ENSG00000189180.15,ZNF33A,72,277.7948968
ENSG00000189339.11,SLC35E2B,72,202.0694246
ENSG00000189376.11,C8orf76,72,294.8087076
ENSG00000196072.11,BLOC1S2,72,244.3324894
ENSG00000196116.7,TDRD7,72,364.600154
ENSG00000196151.10,WDSUB1,72,231.5821226
ENSG00000196199.13,MPHOSPH8,72,238.0809864
ENSG00000196233.12,LCOR,72,267.3359768
ENSG00000196387.9,ZNF140,72,216.950139
ENSG00000196455.7,PIK3R4,72,241.8332748
ENSG00000196504.15,PRPF40A,72,434.7204906
ENSG00000196505.10,GDAP2,72,366.4835555
ENSG00000196510.12,ANAPC7,72,247.9632145
ENSG00000196591.11,HDAC2,72,298.0113638
ENSG00000196652.11,ZKSCAN5,72,313.7565944
ENSG00000196663.15,TECPR2,72,203.2810213
ENSG00000196757.7,ZNF700,72,313.4277835
ENSG00000196776.14,CD47,72,301.4141585
ENSG00000196981.3,WDR5B,72,248.8020789
ENSG00000197024.8,ZNF398,72,272.6264834
ENSG00000197045.12,GMFB,72,276.7416487
ENSG00000197170.9,PSMD12,72,311.5451787
ENSG00000197223.11,C1D,72,272.7423852
ENSG00000197321.14,SVIL,72,239.6182391
ENSG00000197343.10,ZNF655,72,277.1835007
ENSG00000197442.9,MAP3K5,72,390.8711445
ENSG00000197535.14,MYO5A,72,198.4236468
ENSG00000197579.7,TOPORS,72,232.3720755
ENSG00000197601.12,FAR1,72,280.8572425
ENSG00000197619.13,ZNF615,72,261.5836852
ENSG00000197622.12,CDC42SE1,72,276.1778631
ENSG00000197724.10,PHF2,72,233.6744167
ENSG00000197771.12,MCMBP,72,422.5576972
ENSG00000197818.11,SLC9A8,72,248.5466803
ENSG00000197860.9,SGTB,72,238.5387468
ENSG00000197872.11,FAM49A,72,267.6271918
ENSG00000197943.9,PLCG2,72,199.3743172
ENSG00000197971.14,MBP,72,274.9104599
ENSG00000198001.13,IRAK4,72,372.0773739
ENSG00000198053.11,SIRPA,72,251.9855873
ENSG00000198060.9,05-Mar,72,230.5191111
ENSG00000198160.14,MIER1,72,353.6531114
ENSG00000198189.10,HSD17B11,72,289.4460831
ENSG00000198399.14,ITSN2,72,254.7267348
ENSG00000198431.15,TXNRD1,72,311.6403213
ENSG00000198586.13,TLK1,72,211.7403091
ENSG00000198604.10,BAZ1A,72,233.191033
ENSG00000198642.6,KLHL9,72,278.4541739
ENSG00000198663.16,C6orf89,72,373.9070047
ENSG00000198730.7,CTR9,72,317.1658592
ENSG00000198740.8,ZNF652,72,246.2722216
ENSG00000198771.10,RCSD1,72,227.0955501
ENSG00000198783.5,ZNF830,72,300.191978
ENSG00000198791.11,CNOT7,72,264.112109
ENSG00000198818.9,SFT2D1,72,327.5882486
ENSG00000198843.12,SELENOT,72,258.5456401
ENSG00000198862.13,LTN1,72,242.5508949
ENSG00000198909.7,MAP3K3,72,344.9208437
ENSG00000198920.9,KIAA0753,72,247.6821083
ENSG00000198961.9,PJA2,72,267.4999711
ENSG00000203705.10,TATDN3,72,272.3821222
ENSG00000204120.14,GIGYF2,72,247.671296
ENSG00000204217.13,BMPR2,72,212.4240679
ENSG00000204261.8,PSMB8-AS1,72,272.3980976
ENSG00000204370.9,SDHD,72,304.5166622
ENSG00000204439.3,C6orf47,72,260.5128212
ENSG00000204569.9,PPP1R10,72,239.2639071
ENSG00000204604.9,ZNF468,72,232.4038096
ENSG00000204713.10,TRIM27,72,245.3830662
ENSG00000205302.6,SNX2,72,269.2255694
ENSG00000205413.7,SAMD9,72,202.9999093
ENSG00000205423.11,CNEP1R1,72,322.9900819
ENSG00000205765.8,C5orf51,72,319.3708908
ENSG00000206573.8,THUMPD3-AS1,72,271.8150623
ENSG00000211455.7,STK38L,72,307.1608309
ENSG00000211456.10,SACM1L,72,320.7012644
ENSG00000213064.9,SFT2D2,72,212.5188864
ENSG00000213246.6,SUPT4H1,72,256.5402695
ENSG00000213281.4,NRAS,72,228.6702948
ENSG00000213341.10,CHUK,72,321.1742601
ENSG00000213390.10,ARHGAP19,72,306.5525274
ENSG00000213625.8,LEPROT,72,314.6660093
ENSG00000213753.10,CENPBD1P1,72,224.5524733
ENSG00000213903.8,LTB4R,72,242.910687
ENSG00000214114.8,MYCBP,72,268.7375926
ENSG00000214413.7,BBIP1,72,242.6098554
ENSG00000215067.9,ALOX12-AS1,72,230.2578934
ENSG00000215251.3,FASTKD5,72,240.7162641
ENSG00000215421.9,ZNF407,72,205.4284203
ENSG00000218283.2,MORF4L1P1,72,285.2991913
ENSG00000218739.9,CEBPZOS,72,239.7403673
ENSG00000225190.10,PLEKHM1,72,223.7409386
ENSG00000225733.5,FGD5-AS1,72,387.8146054
ENSG00000225963.7,AC009950.2,72,223.6663603
ENSG00000225973.3,PIGBOS1,72,209.6515523
ENSG00000226479.3,TMEM185B,72,275.8781618
ENSG00000227345.8,PARG,72,245.1430236
ENSG00000228638.1,FCF1P2,72,233.1391338
ENSG00000229124.6,VIM-AS1,72,251.7785684
ENSG00000233369.7,GTF2IP4,72,212.2593866
ENSG00000235750.9,KIAA0040,72,235.2613672
ENSG00000236287.7,ZBED5,72,320.3000692
ENSG00000236859.6,NIFK-AS1,72,198.8362577
ENSG00000237441.9,RGL2,72,250.5185807
ENSG00000237765.6,FAM200B,72,208.57916
ENSG00000239305.6,RNF103,72,298.7891632
ENSG00000240682.9,ISY1,72,373.3510827
ENSG00000241399.6,CD302,72,248.1011584
ENSG00000241685.9,ARPC1A,72,289.1563508
ENSG00000241839.9,PLEKHO2,72,220.6631785
ENSG00000241878.11,PISD,72,235.5878598
ENSG00000243646.9,IL10RB,72,320.518745
ENSG00000244045.12,TMEM199,72,305.5665935
ENSG00000244627.5,RP3-449O17.1,72,201.9855944
ENSG00000244754.8,N4BP2L2,72,347.6640854
ENSG00000245958.6,RP11-33B1.1,72,198.3666996
ENSG00000247315.3,ZCCHC3,72,274.1795951
ENSG00000247556.6,OIP5-AS1,72,219.0669207
ENSG00000247596.8,TWF2,72,253.8602064
