gene_id,gene,module,kTotal_input
ENSG00000206418.3,RAB12,34,159.0388036
ENSG00000206527.9,HACD2,34,256.6786979
ENSG00000211460.11,TSN,34,292.0186287
ENSG00000213380.14,COG8,34,227.2693842
ENSG00000213593.9,TMX2,34,203.2967262
ENSG00000213676.10,ATF6B,34,199.9871418
ENSG00000213762.11,ZNF134,34,161.3354767
ENSG00000213780.10,GTF2H4,34,170.1380873
ENSG00000213995.11,NAXD,34,198.8037071
ENSG00000214046.8,SMIM7,34,173.8025309
ENSG00000214753.2,HNRNPUL2,34,160.9796923
ENSG00000215041.9,NEURL4,34,206.9943755
ENSG00000215193.12,PEX26,34,222.6774362
ENSG00000215305.9,VPS16,34,165.6427641
ENSG00000221978.11,CCNL2,34,167.5209936
ENSG00000223501.8,VPS52,34,246.4728662
ENSG00000223959.8,AFG3L1P,34,215.2037679
ENSG00000224870.6,RP4-758J18.2,34,168.7648943
ENSG00000227372.11,TP73-AS1,34,167.641475
ENSG00000234545.7,FAM133B,34,166.4180473
ENSG00000239900.12,ADSL,34,173.5368376
ENSG00000240230.5,COX19,34,210.6267983
ENSG00000241258.6,CRCP,34,176.6566181
ENSG00000241973.10,PI4KA,34,199.8644017
ENSG00000243725.6,TTC4,34,166.9800575
ENSG00000243943.9,ZNF512,34,183.4755288
ENSG00000244005.12,NFS1,34,159.3059138
ENSG00000244038.9,DDOST,34,165.0721396
ENSG00000244462.7,RBM12,34,230.9600636
ENSG00000247077.6,PGAM5,34,167.82149
ENSG00000250462.8,LRRC37BP1,34,214.4557834
ENSG00000253719.3,ATXN7L3B,34,302.4261289
ENSG00000255302.4,EID1,34,207.2947773
ENSG00000255529.7,POLR2M,34,185.4350333
ENSG00000256525.6,POLG2,34,183.7225373
ENSG00000257218.5,GATC,34,285.0575778
ENSG00000258890.6,CEP95,34,168.8070477
ENSG00000259956.1,RBM15B,34,181.618303
ENSG00000263753.6,LINC00667,34,195.2261391
ENSG00000265491.4,RNF115,34,171.4257789
ENSG00000266469.1,CTB-131K11.1,34,199.7502794
ENSG00000268043.7,NBPF12,34,197.3369994
ENSG00000268205.1,CTC-444N24.11,34,219.4179149
ENSG00000271601.3,LIX1L,34,159.754758
ENSG00000274523.4,RCC1L,34,196.9063639
ENSG00000275066.4,SYNRG,34,258.1398316
ENSG00000276234.4,TADA2A,34,184.0929378
ENSG00000276293.4,PIP4K2B,34,233.3171367
ENSG00000278259.4,MYO19,34,183.8950973
ENSG00000280789.1,PAGR1,34,213.4635896
ENSG00000281649.1,EBLN3P,34,201.8271985
ENSG00000211592.8,IGKC,59,17.05782857
ENSG00000211593.2,IGKJ5,59,10.50000888
ENSG00000211594.2,IGKJ4,59,13.35584432
ENSG00000211595.2,IGKJ3,59,11.04587945
ENSG00000211596.3,IGKJ2,59,14.29338121
ENSG00000211597.2,IGKJ1,59,14.94295319
ENSG00000211598.2,IGKV4-1,59,10.40981755
ENSG00000211653.2,IGLV1-40,59,9.598886346
ENSG00000211660.3,IGLV2-23,59,9.026533204
ENSG00000211675.2,IGLC1,59,11.14933251
ENSG00000211677.2,IGLC2,59,11.5474079
ENSG00000211945.2,IGHV1-18,59,9.12987954
ENSG00000211949.3,IGHV3-23,59,9.597771821
ENSG00000211966.2,IGHV5-51,59,9.177739187
ENSG00000239951.1,IGKV3-20,59,12.21171921
ENSG00000240041.1,IGHJ4,59,10.17690032
ENSG00000241351.3,IGKV3-11,59,11.18424986
ENSG00000243466.1,IGKV1-5,59,10.9226908
ENSG00000244437.1,IGKV3-15,59,9.70854155
ENSG00000092470.11,WDR76,66,32.70906837
ENSG00000104738.16,MCM4,66,15.82403527
ENSG00000106462.10,EZH2,66,26.25819858
ENSG00000109685.17,NSD2,66,60.69502736
ENSG00000131747.14,TOP2A,66,15.00961978
ENSG00000137310.11,TCF19,66,18.6589905
ENSG00000137804.12,NUSAP1,66,15.77774794
ENSG00000140525.17,FANCI,66,17.77479776
ENSG00000142945.12,KIF2C,66,15.54941662
ENSG00000146670.9,CDCA5,66,15.98311861
ENSG00000149503.12,INCENP,66,37.73033217
ENSG00000151503.12,NCAPD3,66,75.18053598
ENSG00000156802.12,ATAD2,66,34.16235274
ENSG00000161800.12,RACGAP1,66,15.47515699
ENSG00000167325.14,RRM1,66,41.02854945
ENSG00000167670.15,CHAF1A,66,38.79162191
ENSG00000237649.7,KIFC1,66,15.85354637
ENSG00000000457.13,SCYL3,72,250.0522006
ENSG00000002919.14,SNX11,72,198.8849579
ENSG00000003402.19,CFLAR,72,213.8858497
ENSG00000004700.15,RECQL,72,275.5556507
ENSG00000005812.10,FBXL3,72,228.9795935
ENSG00000006715.15,VPS41,72,265.9688095
ENSG00000008282.8,SYPL1,72,229.013274
ENSG00000008869.11,HEATR5B,72,203.4418804
ENSG00000009844.15,VTA1,72,254.3447914
ENSG00000011114.14,BTBD7,72,278.2471437
ENSG00000011258.15,MBTD1,72,257.3954859
ENSG00000011454.16,RABGAP1,72,280.2034745
ENSG00000014123.9,UFL1,72,219.4423463
ENSG00000014824.13,SLC30A9,72,240.6165841
ENSG00000014919.12,COX15,72,245.4369293
ENSG00000016864.18,GLT8D1,72,258.341764
ENSG00000021574.11,SPAST,72,257.5762966
ENSG00000023041.11,ZDHHC6,72,366.6002923
ENSG00000023318.7,ERP44,72,213.1706611
ENSG00000024048.10,UBR2,72,201.8626181
ENSG00000028528.14,SNX1,72,286.6667788
ENSG00000029363.16,BCLAF1,72,284.942914
ENSG00000029364.11,SLC39A9,72,303.9462852
ENSG00000032219.18,ARID4A,72,200.6315319
ENSG00000033030.13,ZCCHC8,72,329.480521
ENSG00000033100.16,CHPF2,72,204.9702268
ENSG00000036054.12,TBC1D23,72,287.5846904
ENSG00000036257.12,CUL3,72,233.7127985
ENSG00000038219.12,BOD1L1,72,215.4317099
ENSG00000038274.16,MAT2B,72,264.7127625
ENSG00000040933.15,INPP4A,72,221.2651768
ENSG00000042429.11,MED17,72,263.46128
ENSG00000047056.14,WDR37,72,247.1059416
ENSG00000047315.15,POLR2B,72,280.9450006
ENSG00000047932.13,GOPC,72,276.0101239
ENSG00000048649.13,RSF1,72,283.0370398
ENSG00000048740.18,CELF2,72,212.668543
ENSG00000048828.16,FAM120A,72,283.1065495
ENSG00000050130.17,JKAMP,72,246.6568544
ENSG00000052723.11,SIKE1,72,329.6944953
ENSG00000053770.11,AP5M1,72,241.4443027
ENSG00000053900.10,ANAPC4,72,285.2678498
ENSG00000054116.11,TRAPPC3,72,216.5030212
ENSG00000054965.10,FAM168A,72,267.5464186
ENSG00000055147.18,FAM114A2,72,205.0054468
ENSG00000055917.15,PUM2,72,355.7147833
ENSG00000056097.15,ZFR,72,359.526244
ENSG00000056586.15,RC3H2,72,296.6320712
ENSG00000057608.16,GDI2,72,255.6561896
ENSG00000061987.14,MON2,72,326.1699772
ENSG00000062650.17,WAPL,72,350.4228411
ENSG00000062725.9,APPBP2,72,308.7066479
ENSG00000064995.16,TAF11,72,229.1541168
ENSG00000065135.10,GNAI3,72,251.3877027
ENSG00000065613.13,SLK,72,228.8354603
ENSG00000065883.14,CDK13,72,362.3111359
ENSG00000066084.12,DIP2B,72,219.7409767
ENSG00000066135.12,KDM4A,72,237.685795
ENSG00000066322.14,ELOVL1,72,210.8791515
ENSG00000066422.4,ZBTB11,72,215.8833614
ENSG00000066455.12,GOLGA5,72,271.3518673
ENSG00000066777.8,ARFGEF1,72,311.5664508
ENSG00000067066.16,SP100,72,199.647222
ENSG00000067900.7,ROCK1,72,209.9162534
ENSG00000068697.6,LAPTM4A,72,216.1780845
ENSG00000068745.14,IP6K2,72,248.5697542
ENSG00000069345.11,DNAJA2,72,243.2804902
ENSG00000070367.15,EXOC5,72,281.4579704
ENSG00000070413.19,DGCR2,72,219.9890417
ENSG00000070476.14,ZXDC,72,243.6884383
ENSG00000070831.15,CDC42,72,212.7521443
ENSG00000071243.15,ING3,72,276.0499767
ENSG00000071537.13,SEL1L,72,259.2175909
ENSG00000072609.17,CHFR,72,326.236284
ENSG00000072756.16,TRNT1,72,221.1645882
ENSG00000072803.17,FBXW11,72,273.6023854
ENSG00000072849.10,DERL2,72,238.8201079
ENSG00000073921.17,PICALM,72,212.6990267
ENSG00000073969.18,NSF,72,261.5001932
ENSG00000074319.12,TSG101,72,206.167949
ENSG00000074356.16,NCBP3,72,231.7471004
ENSG00000074603.18,DPP8,72,384.1935479
ENSG00000075292.18,ZNF638,72,294.0768979
ENSG00000075539.13,FRYL,72,279.1023499
ENSG00000075975.15,MKRN2,72,272.1728581
ENSG00000076053.10,RBM7,72,253.6953541
ENSG00000076513.16,ANKRD13A,72,238.427647
ENSG00000077254.14,USP33,72,344.013391
ENSG00000078140.13,UBE2K,72,313.0829849
ENSG00000078142.12,PIK3C3,72,330.1066453
ENSG00000078747.14,ITCH,72,301.2211318
ENSG00000079246.15,XRCC5,72,265.3984369
ENSG00000079950.13,STX7,72,269.4061803
ENSG00000080345.17,RIF1,72,221.9422019
ENSG00000080802.18,CNOT4,72,243.6718055
ENSG00000080815.18,PSEN1,72,299.4962596
ENSG00000081087.14,OSTM1,72,265.4338092
ENSG00000081237.18,PTPRC,72,219.8423527
ENSG00000082258.12,CCNT2,72,245.2911678
ENSG00000082701.14,GSK3B,72,271.0587383
ENSG00000083312.17,TNPO1,72,281.8598051
ENSG00000083520.14,DIS3,72,324.5085158
ENSG00000083642.18,PDS5B,72,310.0696135
ENSG00000083799.17,CYLD,72,253.013069
ENSG00000083937.8,CHMP2B,72,215.7186363
ENSG00000084073.8,ZMPSTE24,72,215.9137054
ENSG00000084093.16,REST,72,306.5237487
ENSG00000084733.10,RAB10,72,231.9692266
ENSG00000085365.17,SCAMP1,72,217.602949
ENSG00000085433.15,WDR47,72,225.6820246
ENSG00000085832.16,EPS15,72,294.9963196
ENSG00000086598.10,TMED2,72,259.1271206
ENSG00000086666.18,ZFAND6,72,236.5556662
ENSG00000087152.15,ATXN7L3,72,255.4773218
ENSG00000087338.4,GMCL1,72,242.1643168
ENSG00000088035.15,ALG6,72,199.1741054
ENSG00000088298.12,EDEM2,72,258.5720426
ENSG00000088448.14,ANKRD10,72,271.0518592
ENSG00000088930.7,XRN2,72,245.9622055
ENSG00000089234.15,BRAP,72,225.191048
ENSG00000089916.17,GPATCH2L,72,270.6610206
ENSG00000090054.13,SPTLC1,72,291.2204027
ENSG00000090060.17,PAPOLA,72,276.3795694
ENSG00000090686.15,USP48,72,318.3126145
ENSG00000090989.17,EXOC1,72,311.1308093
ENSG00000091009.7,RBM27,72,358.0718102
ENSG00000091140.13,DLD,72,227.8065893
ENSG00000091317.7,CMTM6,72,251.4189889
ENSG00000091527.15,CDV3,72,252.9204065
ENSG00000092108.20,SCFD1,72,207.0453996
ENSG00000092140.14,G2E3,72,203.9203949
ENSG00000092148.12,HECTD1,72,306.0461386
ENSG00000092330.15,TINF2,72,222.8614038
ENSG00000092531.9,SNAP23,72,201.6515617
ENSG00000093000.18,NUP50,72,210.2684808
ENSG00000093183.13,SEC22C,72,240.8457611
ENSG00000095139.13,ARCN1,72,199.6629485
ENSG00000095261.13,PSMD5,72,260.5391094
ENSG00000096401.7,CDC5L,72,331.0315891
ENSG00000096717.11,SIRT1,72,226.9354107
ENSG00000099246.16,RAB18,72,211.4384097
ENSG00000099940.11,SNAP29,72,285.187948
ENSG00000100030.14,MAPK1,72,302.4458348
ENSG00000100201.20,DDX17,72,303.4579427
ENSG00000100461.17,RBM23,72,204.8652218
ENSG00000100485.11,SOS2,72,237.8303714
ENSG00000100603.13,SNW1,72,258.9482428
ENSG00000100612.13,DHRS7,72,200.7591356
ENSG00000100811.12,YY1,72,257.321718
ENSG00000100815.12,TRIP11,72,271.5087696
ENSG00000100883.11,SRP54,72,221.2818362
ENSG00000100926.14,TM9SF1,72,203.7370572
ENSG00000100934.14,SEC23A,72,245.5369312
ENSG00000100938.17,GMPR2,72,250.152314
ENSG00000101109.11,STK4,72,229.7336908
ENSG00000101126.15,ADNP,72,327.919904
ENSG00000101138.11,CSTF1,72,225.5590973
ENSG00000101146.12,RAE1,72,213.5977534
ENSG00000101150.17,TPD52L2,72,200.0705965
ENSG00000101265.15,RASSF2,72,210.3190057
ENSG00000101290.13,CDS2,72,211.6714801
ENSG00000101343.14,CRNKL1,72,273.436225
ENSG00000101407.12,TTI1,72,225.1773313
ENSG00000101413.11,RPRD1B,72,309.1579668
ENSG00000101745.16,ANKRD12,72,206.7728254
ENSG00000101752.11,MIB1,72,201.9207947
ENSG00000102580.14,DNAJC3,72,255.8747491
ENSG00000102893.15,PHKB,72,286.2005657
ENSG00000102978.12,POLR2C,72,200.1152682
ENSG00000103111.14,MON1B,72,254.3818654
ENSG00000103479.15,RBL2,72,248.2619369
ENSG00000103671.9,TRIP4,72,232.936423
ENSG00000103769.9,RAB11A,72,232.989511
ENSG00000103978.15,TMEM87A,72,319.4278864
ENSG00000103994.16,ZNF106,72,238.6193767
ENSG00000104205.12,SGK3,72,234.3561983
ENSG00000104320.13,NBN,72,198.3364565
ENSG00000104343.19,UBE2W,72,211.1636706
ENSG00000104388.14,RAB2A,72,263.3244291
ENSG00000104643.9,MTMR9,72,259.5886741
ENSG00000104695.12,PPP2CB,72,230.1706262
ENSG00000105058.11,FAM32A,72,244.4498473
ENSG00000105186.15,ANKRD27,72,276.6495086
ENSG00000105483.17,CARD8,72,249.2276282
ENSG00000105778.18,AVL9,72,308.4031474
ENSG00000105851.10,PIK3CG,72,218.7807092
ENSG00000105879.11,CBLL1,72,233.9781385
ENSG00000105887.10,MTPN,72,204.6178252
ENSG00000106144.19,CASP2,72,250.5921572
ENSG00000106261.16,ZKSCAN1,72,248.4595627
ENSG00000106459.14,NRF1,72,220.1860679
ENSG00000106636.7,YKT6,72,245.1136221
ENSG00000107036.11,RIC1,72,261.4569393
ENSG00000107854.5,TNKS2,72,345.2760825
ENSG00000107897.18,ACBD5,72,321.4054937
ENSG00000107929.14,LARP4B,72,265.0377183
ENSG00000107938.17,EDRF1,72,289.211871
ENSG00000108055.9,SMC3,72,242.8501892
ENSG00000108094.14,CUL2,72,313.7107946
ENSG00000108256.8,NUFIP2,72,239.9015293
ENSG00000108424.9,KPNB1,72,252.7709575
ENSG00000108510.9,MED13,72,204.0851862
ENSG00000108587.15,GOSR1,72,308.6400623
ENSG00000108654.13,DDX5,72,238.060932
ENSG00000108774.14,RAB5C,72,208.4825262
ENSG00000108854.15,SMURF2,72,234.6437934
ENSG00000108946.14,PRKAR1A,72,245.4094152
ENSG00000109079.9,TNFAIP1,72,253.708345
ENSG00000109133.12,TMEM33,72,240.9530928
ENSG00000109180.14,OCIAD1,72,344.9348044
ENSG00000109586.11,GALNT7,72,211.8634183
ENSG00000110066.14,KMT5B,72,306.219318
ENSG00000110075.14,PPP6R3,72,292.4458561
ENSG00000110321.16,EIF4G2,72,291.9182164
ENSG00000110344.9,UBE4A,72,223.1943694
ENSG00000110367.11,DDX6,72,253.3488375
ENSG00000110429.13,FBXO3,72,304.0926487
ENSG00000110768.11,GTF2H1,72,264.6390413
ENSG00000111540.15,RAB5B,72,229.1751452
ENSG00000111707.11,SUDS3,72,223.0105302
ENSG00000111731.12,C2CD5,72,202.7426502
ENSG00000111737.11,RAB35,72,254.1560038
ENSG00000111786.8,SRSF9,72,203.2783654
ENSG00000111877.17,MCM9,72,279.2168008
ENSG00000111897.6,SERINC1,72,236.0371037
ENSG00000111911.6,HINT3,72,233.6558286
ENSG00000112079.8,STK38,72,240.4428548
ENSG00000112282.17,MED23,72,308.5150149
ENSG00000112308.12,C6orf62,72,238.0370441
ENSG00000112584.13,FAM120B,72,245.8507136
ENSG00000112679.14,DUSP22,72,283.774122
ENSG00000112697.15,TMEM30A,72,276.8905518
ENSG00000112701.17,SENP6,72,275.8565042
ENSG00000112739.16,PRPF4B,72,350.626953
ENSG00000112851.14,ERBIN,72,216.4015215
ENSG00000112855.14,HARS2,72,314.6722786
ENSG00000112983.17,BRD8,72,204.8514209
ENSG00000113161.15,HMGCR,72,209.3638113
ENSG00000113163.15,COL4A3BP,72,247.3131059
ENSG00000113194.12,FAF2,72,324.4079221
ENSG00000113300.11,CNOT6,72,291.9560522
ENSG00000113384.13,GOLPH3,72,323.8057801
ENSG00000113441.15,LNPEP,72,297.8143279
ENSG00000113575.9,PPP2CA,72,307.3295254
ENSG00000113580.14,NR3C1,72,216.1837908
ENSG00000113593.11,PPWD1,72,310.887355
ENSG00000113712.17,CSNK1A1,72,300.1772513
ENSG00000113845.9,TIMMDC1,72,209.9509708
ENSG00000114098.17,ARMC8,72,333.5867248
ENSG00000114302.15,PRKAR2A,72,200.4035635
ENSG00000114331.13,ACAP2,72,281.7800043
ENSG00000114573.9,ATP6V1A,72,261.7194148
ENSG00000114648.11,KLHL18,72,271.6027578
ENSG00000114742.13,WDR48,72,248.5968537
ENSG00000114744.8,COMMD2,72,243.168597
ENSG00000114933.15,INO80D,72,250.4580274
ENSG00000114978.17,MOB1A,72,345.7875183
ENSG00000115020.16,PIKFYVE,72,210.052133
ENSG00000115084.13,SLC35F5,72,205.1939408
ENSG00000115091.11,ACTR3,72,233.9588175
ENSG00000115145.9,STAM2,72,244.6950504
ENSG00000115310.17,RTN4,72,263.1917065
ENSG00000115421.12,PAPOLG,72,273.0802882
ENSG00000115446.11,UNC50,72,223.3911198
ENSG00000115524.15,SF3B1,72,303.5795495
ENSG00000115561.15,CHMP3,72,219.6186693
ENSG00000115760.13,BIRC6,72,244.7533557
ENSG00000115808.11,STRN,72,279.6844926
ENSG00000115816.14,CEBPZ,72,205.5480641
ENSG00000115904.12,SOS1,72,261.7643512
ENSG00000115947.13,ORC4,72,213.6363096
ENSG00000116001.15,TIA1,72,276.7011831
ENSG00000116095.10,PLEKHA3,72,243.8060812
ENSG00000116266.10,STXBP3,72,261.0537165
ENSG00000116473.14,RAP1A,72,217.7431433
ENSG00000116489.12,CAPZA1,72,236.5556528
ENSG00000116539.12,ASH1L,72,205.1360395
ENSG00000116731.22,PRDM2,72,238.3134203
ENSG00000116747.12,TROVE2,72,325.9665419
ENSG00000116903.7,EXOC8,72,228.1743101
ENSG00000116906.11,GNPAT,72,233.3293145
ENSG00000117153.15,KLHL12,72,258.8675343
ENSG00000117222.13,RBBP5,72,305.6858544
ENSG00000117475.13,BLZF1,72,201.567887
ENSG00000117500.12,TMED5,72,257.4386547
ENSG00000117505.12,DR1,72,277.8026198
ENSG00000117614.9,SYF2,72,253.8997766
ENSG00000117697.14,NSL1,72,237.2481845
ENSG00000117713.18,ARID1A,72,228.3620406
ENSG00000117751.17,PPP1R8,72,321.7121836
ENSG00000117862.11,TXNDC12,72,238.0012046
ENSG00000118007.12,STAG1,72,275.8964664
ENSG00000118197.13,DDX59,72,255.1395432
ENSG00000118260.14,CREB1,72,286.5179686
ENSG00000118579.12,MED28,72,294.3078207
ENSG00000118873.15,RAB3GAP2,72,312.3153217
ENSG00000119328.11,FAM206A,72,204.7351307
ENSG00000119392.14,GLE1,72,318.9841786
ENSG00000119396.10,RAB14,72,361.955575
ENSG00000119397.16,CNTRL,72,256.3462457
ENSG00000119414.11,PPP6C,72,311.6833335
ENSG00000119446.13,RBM18,72,274.2705192
ENSG00000119541.9,VPS4B,72,317.8735487
ENSG00000119616.11,FCF1,72,299.6892674
ENSG00000119638.12,NEK9,72,223.1823322
ENSG00000119682.16,AREL1,72,236.8288049
ENSG00000119720.17,NRDE2,72,250.2288039
ENSG00000119729.11,RHOQ,72,207.1295979
ENSG00000119820.10,YIPF4,72,203.6509434
ENSG00000119844.15,AFTPH,72,299.0398803
ENSG00000119899.12,SLC17A5,72,248.1420906
ENSG00000119906.11,SLF2,72,260.2501149
ENSG00000119953.12,SMNDC1,72,244.6136125
ENSG00000119979.16,FAM45A,72,217.9546601
ENSG00000120071.13,KANSL1,72,204.1777153
ENSG00000120616.15,EPC1,72,308.8893387
ENSG00000120656.11,TAF12,72,212.0565886
ENSG00000120727.12,PAIP2,72,214.1961771
ENSG00000120733.13,KDM3B,72,291.2713415
ENSG00000120992.17,LYPLA1,72,201.0278882
ENSG00000121067.17,SPOP,72,284.0002569
ENSG00000121481.10,RNF2,72,205.3948927
ENSG00000121579.12,NAA50,72,223.9537061
ENSG00000121644.18,DESI2,72,274.5024395
ENSG00000121879.3,PIK3CA,72,276.2975071
ENSG00000122042.9,UBL3,72,243.2454097
ENSG00000122257.18,RBBP6,72,281.7331694
ENSG00000122545.18,07-Sep,72,363.1092393
ENSG00000122550.17,KLHL7,72,214.5174112
ENSG00000122565.18,CBX3,72,228.1939193
ENSG00000122692.8,SMU1,72,326.3594766
ENSG00000123200.16,ZC3H13,72,269.9046444
ENSG00000123684.12,LPGAT1,72,278.1175125
ENSG00000124164.15,VAPB,72,201.2936783
ENSG00000124209.3,RAB22A,72,315.3224854
ENSG00000124356.15,STAMBP,72,294.0385316
ENSG00000124783.12,SSR1,72,357.6279644
ENSG00000124786.9,SLC35B3,72,214.7308301
ENSG00000124831.18,LRRFIP1,72,214.5973297
ENSG00000125107.17,CNOT1,72,250.7994757
ENSG00000125304.8,TM9SF2,72,245.9557827
ENSG00000125779.21,PANK2,72,278.885585
ENSG00000125875.13,TBC1D20,72,234.6879499
ENSG00000126070.19,AGO3,72,249.7103065
ENSG00000126391.13,FRMD8,72,214.3647938
ENSG00000126581.12,BECN1,72,283.9005445
ENSG00000126653.17,NSRP1,72,201.2720398
ENSG00000126773.12,PCNX4,72,214.8376702
ENSG00000126858.16,RHOT1,72,201.1909667
ENSG00000127125.8,PPCS,72,249.1006822
ENSG00000127314.17,RAP1B,72,314.0283849
ENSG00000127870.16,RNF6,72,276.2281873
ENSG00000127993.15,RBM48,72,259.7817817
ENSG00000128607.13,KLHDC10,72,261.8300854
ENSG00000128699.13,ORMDL1,72,273.8731087
ENSG00000128989.10,ARPP19,72,333.8292938
ENSG00000129071.9,MBD4,72,297.7336046
ENSG00000129083.12,COPB1,72,327.1515616
ENSG00000129128.12,SPCS3,72,327.1661766
ENSG00000129515.18,SNX6,72,308.2241544
ENSG00000129534.13,MIS18BP1,72,205.410437
ENSG00000129625.12,REEP5,72,208.1622146
ENSG00000129636.12,ITFG1,72,214.4244614
ENSG00000129933.20,MAU2,72,271.9333383
ENSG00000130779.19,CLIP1,72,218.7877947
ENSG00000130939.18,UBE4B,72,243.1512106
ENSG00000131013.3,PPIL4,72,273.9258531
ENSG00000131051.22,RBM39,72,204.7158373
ENSG00000131467.10,PSME3,72,238.5916404
ENSG00000131503.20,ANKHD1,72,251.1063677
ENSG00000131507.10,NDFIP1,72,285.5391412
ENSG00000131732.11,ZCCHC9,72,199.1912084
ENSG00000131966.13,ACTR10,72,216.0592776
ENSG00000132294.14,EFR3A,72,284.1985679
ENSG00000132356.11,PRKAA1,72,205.5889812
ENSG00000132388.12,UBE2G1,72,279.0181285
ENSG00000132424.14,PNISR,72,236.1110098
ENSG00000132466.18,ANKRD17,72,233.4917165
ENSG00000132485.13,ZRANB2,72,232.1749909
ENSG00000132842.13,AP3B1,72,285.0276086
ENSG00000133704.9,IPO8,72,299.3143804
ENSG00000133731.9,IMPA1,72,230.3769066
ENSG00000133794.17,ARNTL,72,205.9173011
ENSG00000133858.15,ZFC3H1,72,212.6350928
ENSG00000133997.11,MED6,72,251.1304147
ENSG00000134058.11,CDK7,72,213.7775241
ENSG00000134086.7,VHL,72,288.356985
ENSG00000134109.10,EDEM1,72,209.5816158
ENSG00000134153.9,EMC7,72,217.8659616
ENSG00000134186.11,PRPF38B,72,217.7628816
ENSG00000134255.13,CEPT1,72,277.7490879
ENSG00000134313.15,KIDINS220,72,219.5114527
ENSG00000134318.13,ROCK2,72,227.2244235
ENSG00000134371.10,CDC73,72,215.2551667
ENSG00000134444.13,KIAA1468,72,264.7849213
ENSG00000134698.10,AGO4,72,231.6890111
ENSG00000134717.17,BTF3L4,72,203.2832009
ENSG00000134982.16,APC,72,199.4135675
ENSG00000134996.11,OSTF1,72,215.3307138
ENSG00000135090.13,TAOK3,72,302.4308419
ENSG00000135317.12,SNX14,72,237.9327276
ENSG00000135341.17,MAP3K7,72,393.8257756
ENSG00000135392.15,DNAJC14,72,258.7974693
ENSG00000135457.9,TFCP2,72,264.8290502
ENSG00000135535.15,CD164,72,210.6074456
ENSG00000135870.11,RC3H1,72,225.3514228
ENSG00000135900.3,MRPL44,72,244.9929402
ENSG00000135932.10,CAB39,72,201.0966442
ENSG00000135974.9,C2orf49,72,299.3627022
ENSG00000135999.11,EPC2,72,252.1674855
ENSG00000136051.13,WASHC4,72,213.7905701
ENSG00000136100.12,VPS36,72,324.3758685
ENSG00000136144.11,RCBTB1,72,226.241238
ENSG00000136146.14,MED4,72,366.5977096
ENSG00000136381.12,IREB2,72,322.3526231
ENSG00000136450.12,SRSF1,72,296.9653624
ENSG00000136451.8,VEZF1,72,362.7874971
ENSG00000136536.14,07-Mar,72,263.3715145
ENSG00000136560.13,TANK,72,251.9126526
ENSG00000136731.12,UGGT1,72,198.4692991
ENSG00000136754.16,ABI1,72,215.7533175
ENSG00000136758.18,YME1L1,72,362.9638275
ENSG00000136827.11,TOR1A,72,200.3765122
ENSG00000136932.13,TRMO,72,220.7182452
ENSG00000137275.13,RIPK1,72,252.9170157
ENSG00000137492.7,THAP12,72,233.3272353
ENSG00000137776.16,SLTM,72,347.5191013
ENSG00000137845.14,ADAM10,72,282.6644697
ENSG00000137947.11,GTF2B,72,198.5477
ENSG00000137996.12,RTCA,72,262.613455
ENSG00000138071.13,ACTR2,72,278.2638418
ENSG00000138081.20,FBXO11,72,209.7531865
ENSG00000138459.8,SLC35A5,72,254.3251848
ENSG00000138592.13,USP8,72,347.6871999
ENSG00000138594.13,TMOD3,72,199.3780868
ENSG00000138600.9,SPPL2A,72,225.5844694
ENSG00000138768.14,USO1,72,337.4587562
ENSG00000138802.11,SEC24B,72,200.1763948
ENSG00000138814.16,PPP3CA,72,231.453614
ENSG00000139163.15,ETNK1,72,207.1633807
ENSG00000139218.17,SCAF11,72,361.9844172
ENSG00000139233.6,LLPH,72,199.7271975
ENSG00000139436.20,GIT2,72,315.6316544
ENSG00000139505.11,MTMR6,72,244.8544788
ENSG00000139644.12,TMBIM6,72,291.1963377
ENSG00000139687.13,RB1,72,212.5564496
ENSG00000139697.13,SBNO1,72,330.7372048
ENSG00000139719.9,VPS33A,72,242.2987785
ENSG00000139746.15,RBM26,72,298.5525034
ENSG00000140153.17,WDR20,72,330.259551
ENSG00000140157.14,NIPA2,72,327.0349502
ENSG00000140199.11,SLC12A6,72,239.4373706
ENSG00000140299.11,BNIP2,72,203.3835914
ENSG00000140455.16,USP3,72,287.8109649
ENSG00000140632.16,GLYR1,72,347.1357308
ENSG00000141219.15,C17orf80,72,212.2716751
ENSG00000141279.15,NPEPPS,72,257.8446864
ENSG00000141367.11,CLTC,72,213.9565472
ENSG00000141424.12,SLC39A6,72,209.8421344
ENSG00000141425.17,RPRD1A,72,221.9864765
ENSG00000141429.13,GALNT1,72,220.8124901
ENSG00000141646.13,SMAD4,72,375.995323
ENSG00000142867.12,BCL10,72,241.880738
ENSG00000143149.12,ALDH9A1,72,198.3338843
ENSG00000143155.12,TIPRL,72,257.9898126
ENSG00000143207.19,RFWD2,72,279.0424247
ENSG00000143324.13,XPR1,72,220.219705
ENSG00000143337.18,TOR1AIP1,72,315.281208
ENSG00000143379.12,SETDB1,72,284.7931816
ENSG00000143398.19,PIP5K1A,72,228.5375801
ENSG00000143418.19,CERS2,72,222.8610658
ENSG00000143612.19,C1orf43,72,203.9931694
ENSG00000143633.12,C1orf131,72,204.390847
ENSG00000143669.13,LYST,72,203.5283808
ENSG00000143756.11,FBXO28,72,326.6484011
ENSG00000143815.14,LBR,72,206.3921887
